x,y,label,type,respID,qID,altID,obsID
0,0,Start,Node,807,1,1,4837
0,-0.16666666666666666,Car,Transit,807,1,1,4837
0,-0.3333333333333333,"Transfer
(10 min wait)",Node,807,1,1,4837
0,-0.5,Bus,Transit,807,1,1,4837
0,-0.6666666666666666,"Transfer
(10 min wait)",Node,807,1,1,4837
0,-0.8333333333333333,Uber/Lyft,Transit,807,1,1,4837
0,-1,End,Node,807,1,1,4837
0,0,Start,Node,807,1,2,4837
0,-0.16666666666666666,Car,Transit,807,1,2,4837
0,-0.3333333333333333,"Transfer
(10 min wait)",Node,807,1,2,4837
0,-0.5,Bus,Transit,807,1,2,4837
0,-0.6666666666666666,"Transfer
(10 min wait)",Node,807,1,2,4837
0,-0.8333333333333333,Bus,Transit,807,1,2,4837
0,-1,Transfer,Node,807,1,2,4837
0,-1.0833333333333333,Walk (2 min),Transit,807,1,2,4837
0,-1.1666666666666667,End,Node,807,1,2,4837
0,0,Start,Node,807,1,3,4837
0,-0.16666666666666666,Car,Transit,807,1,3,4837
0,-0.3333333333333333,"Transfer
(10 min wait)",Node,807,1,3,4837
0,-0.5,Bus,Transit,807,1,3,4837
0,-0.6666666666666666,"Transfer
(10 min wait)",Node,807,1,3,4837
0,-0.8333333333333333,Bus,Transit,807,1,3,4837
0,-1,Transfer,Node,807,1,3,4837
0,-1.0833333333333333,Walk (10 min),Transit,807,1,3,4837
0,-1.1666666666666667,End,Node,807,1,3,4837
0,0,"Start
(2 min wait)",Node,807,2,1,4838
0,-0.16666666666666666,Taxi,Transit,807,2,1,4838
0,-0.3333333333333333,"Transfer
(2 min wait)",Node,807,2,1,4838
0,-0.5,Bus,Transit,807,2,1,4838
0,-0.6666666666666666,"Transfer
(2 min wait)",Node,807,2,1,4838
0,-0.8333333333333333,Bus,Transit,807,2,1,4838
0,-1,Transfer,Node,807,2,1,4838
0,-1.0833333333333333,Walk (10 min),Transit,807,2,1,4838
0,-1.1666666666666667,End,Node,807,2,1,4838
0,0,"Start
(5 min wait)",Node,807,2,2,4838
0,-0.16666666666666666,Uber/Lyft,Transit,807,2,2,4838
0,-0.3333333333333333,"Transfer
(5 min wait)",Node,807,2,2,4838
0,-0.5,Bus,Transit,807,2,2,4838
0,-0.6666666666666666,"Transfer
(5 min wait)",Node,807,2,2,4838
0,-0.8333333333333333,Bus,Transit,807,2,2,4838
0,-1,Transfer,Node,807,2,2,4838
0,-1.0833333333333333,Walk (2 min),Transit,807,2,2,4838
0,-1.1666666666666667,End,Node,807,2,2,4838
0,0,Start,Node,807,2,3,4838
0,-0.25,Car,Transit,807,2,3,4838
0,-0.5,"Transfer
(10 min wait)",Node,807,2,3,4838
0,-0.75,Bus,Transit,807,2,3,4838
0,-1,Transfer,Node,807,2,3,4838
0,-1.125,Walk (10 min),Transit,807,2,3,4838
0,-1.25,End,Node,807,2,3,4838
0,0,"Start
(5 min wait)",Node,807,3,1,4839
0,-0.16666666666666666,Uber/Lyft,Transit,807,3,1,4839
0,-0.3333333333333333,"Transfer
(2 min wait)",Node,807,3,1,4839
0,-0.5,Bus,Transit,807,3,1,4839
0,-0.6666666666666666,"Transfer
(5 min wait)",Node,807,3,1,4839
0,-0.8333333333333333,Uber/Lyft,Transit,807,3,1,4839
0,-1,End,Node,807,3,1,4839
0,0,Start,Node,807,3,2,4839
0,-0.16666666666666666,Car,Transit,807,3,2,4839
0,-0.3333333333333333,"Transfer
(2 min wait)",Node,807,3,2,4839
0,-0.5,Bus,Transit,807,3,2,4839
0,-0.6666666666666666,"Transfer
(5 min wait)",Node,807,3,2,4839
0,-0.8333333333333333,Taxi,Transit,807,3,2,4839
0,-1,End,Node,807,3,2,4839
0,0,Start,Node,807,3,3,4839
0,-0.5,Car,Transit,807,3,3,4839
0,-1,End,Node,807,3,3,4839
0,0,"Start
(10 min wait)",Node,807,4,1,4840
0,-0.25,Taxi,Transit,807,4,1,4840
0,-0.5,"Transfer
(10 min wait)",Node,807,4,1,4840
0,-0.75,Bus,Transit,807,4,1,4840
0,-1,Transfer,Node,807,4,1,4840
0,-1.125,Walk (10 min),Transit,807,4,1,4840
0,-1.25,End,Node,807,4,1,4840
0,0,"Start
(5 min wait)",Node,807,4,2,4840
0,-0.25,Taxi,Transit,807,4,2,4840
0,-0.5,"Transfer
(10 min wait)",Node,807,4,2,4840
0,-0.75,Bus,Transit,807,4,2,4840
0,-1,Transfer,Node,807,4,2,4840
0,-1.125,Walk (2 min),Transit,807,4,2,4840
0,-1.25,End,Node,807,4,2,4840
0,0,"Start
(10 min wait)",Node,807,4,3,4840
0,-0.5,Taxi,Transit,807,4,3,4840
0,-1,End,Node,807,4,3,4840
0,0,Start,Node,807,5,1,4841
0,-0.25,Walk (5 min),Transit,807,5,1,4841
0,-0.5,"Transfer
(5 min wait)",Node,807,5,1,4841
0,-1,Bus,Transit,807,5,1,4841
0,-1.5,Transfer,Node,807,5,1,4841
0,-1.75,Walk (5 min),Transit,807,5,1,4841
0,-2,End,Node,807,5,1,4841
0,0,"Start
(2 min wait)",Node,807,5,2,4841
0,-0.25,Uber/Lyft,Transit,807,5,2,4841
0,-0.5,"Transfer
(2 min wait)",Node,807,5,2,4841
0,-0.75,Bus,Transit,807,5,2,4841
0,-1,Transfer,Node,807,5,2,4841
0,-1.125,Walk (2 min),Transit,807,5,2,4841
0,-1.25,End,Node,807,5,2,4841
0,0,"Start
(2 min wait)",Node,807,5,3,4841
0,-0.25,Taxi,Transit,807,5,3,4841
0,-0.5,"Transfer
(2 min wait)",Node,807,5,3,4841
