x,y,label,node,line,labelType,respID,qID,altID,obsID,price,timeRange
0,0,Start,0,0,Terminal,1244,1,1,7459,10,51 - 63 minutes
0,-0.08333333333333333,"Walk
(5 min)",0,0,Transit,1244,1,1,7459,10,51 - 63 minutes
0,-0.16666666666666666,"Transfer
(5 min wait)",1,1,Node,1244,1,1,7459,10,51 - 63 minutes
0,-0.3333333333333333,Bus,0,0,Transit,1244,1,1,7459,10,51 - 63 minutes
0,-0.5,"Transfer
(5 min wait)",1,0,Node,1244,1,1,7459,10,51 - 63 minutes
0,-0.6666666666666666,Bus,0,0,Transit,1244,1,1,7459,10,51 - 63 minutes
0,-0.8333333333333333,"Transfer
(2 min wait)",1,0,Node,1244,1,1,7459,10,51 - 63 minutes
0,-0.9999999999999999,Uber/Lyft,0,0,Transit,1244,1,1,7459,10,51 - 63 minutes
0,-1.1666666666666667,End,0,1,Terminal,1244,1,1,7459,10,51 - 63 minutes
0,0,Start,0,1,Terminal,1244,1,2,7459,10,38 - 42 minutes
0,-0.5,Car,0,0,Transit,1244,1,2,7459,10,38 - 42 minutes
0,-1,End,0,1,Terminal,1244,1,2,7459,10,38 - 42 minutes
0,0,Start,0,0,Terminal,1244,1,3,7459,20,62 - 68 minutes
0,-0.25,"Walk
(5 min)",0,0,Transit,1244,1,3,7459,20,62 - 68 minutes
0,-0.5,"Transfer
(5 min wait)",1,1,Node,1244,1,3,7459,20,62 - 68 minutes
0,-1,Bus,0,0,Transit,1244,1,3,7459,20,62 - 68 minutes
0,-1.5,Transfer,1,1,Node,1244,1,3,7459,20,62 - 68 minutes
0,-1.75,"Walk
(5 min)",0,0,Transit,1244,1,3,7459,20,62 - 68 minutes
0,-2,End,0,0,Terminal,1244,1,3,7459,20,62 - 68 minutes
0,0,Start,0,0,Terminal,1244,2,1,7460,25,83 - 91 minutes
0,-0.08333333333333333,"Walk
(2 min)",0,0,Transit,1244,2,1,7460,25,83 - 91 minutes
0,-0.16666666666666666,"Transfer
(10 min wait)",1,1,Node,1244,2,1,7460,25,83 - 91 minutes
0,-0.3333333333333333,Bus,0,0,Transit,1244,2,1,7460,25,83 - 91 minutes
0,-0.5,"Transfer
(10 min wait)",1,0,Node,1244,2,1,7460,25,83 - 91 minutes
0,-0.6666666666666666,Bus,0,0,Transit,1244,2,1,7460,25,83 - 91 minutes
0,-0.8333333333333333,"Transfer
(5 min wait)",1,0,Node,1244,2,1,7460,25,83 - 91 minutes
0,-0.9999999999999999,Uber/Lyft,0,0,Transit,1244,2,1,7460,25,83 - 91 minutes
0,-1.1666666666666667,End,0,1,Terminal,1244,2,1,7460,25,83 - 91 minutes
0,0,Start,0,0,Terminal,1244,2,2,7460,25,45 - 49 minutes
0,-0.25,"Walk
(2 min)",0,0,Transit,1244,2,2,7460,25,45 - 49 minutes
0,-0.5,"Transfer
(10 min wait)",1,1,Node,1244,2,2,7460,25,45 - 49 minutes
0,-1,Bus,0,0,Transit,1244,2,2,7460,25,45 - 49 minutes
0,-1.5,Transfer,1,1,Node,1244,2,2,7460,25,45 - 49 minutes
0,-1.75,"Walk
(5 min)",0,0,Transit,1244,2,2,7460,25,45 - 49 minutes
0,-2,End,0,0,Terminal,1244,2,2,7460,25,45 - 49 minutes
0,0,"Start
(10 min wait)",0,1,Terminal,1244,2,3,7460,30,27 - 33 minutes
0,-0.5,Taxi,0,0,Transit,1244,2,3,7460,30,27 - 33 minutes
0,-1,End,0,1,Terminal,1244,2,3,7460,30,27 - 33 minutes
0,0,"Start
(5 min wait)",0,1,Terminal,1244,3,1,7461,10,76 - 84 minutes
0,-0.25,Uber/Lyft,0,0,Transit,1244,3,1,7461,10,76 - 84 minutes
0,-0.5,"Transfer
(10 min wait)",1,0,Node,1244,3,1,7461,10,76 - 84 minutes
0,-0.75,Bus,0,0,Transit,1244,3,1,7461,10,76 - 84 minutes
0,-1,Transfer,1,1,Node,1244,3,1,7461,10,76 - 84 minutes
0,-1.125,"Walk
(5 min)",0,0,Transit,1244,3,1,7461,10,76 - 84 minutes
0,-1.25,End,0,0,Terminal,1244,3,1,7461,10,76 - 84 minutes
0,0,Start,0,0,Terminal,1244,3,2,7461,20,66 - 74 minutes
0,-0.08333333333333333,"Walk
(5 min)",0,0,Transit,1244,3,2,7461,20,66 - 74 minutes
0,-0.16666666666666666,"Transfer
(10 min wait)",1,1,Node,1244,3,2,7461,20,66 - 74 minutes
0,-0.3333333333333333,Bus,0,0,Transit,1244,3,2,7461,20,66 - 74 minutes
0,-0.5,"Transfer
(10 min wait)",1,0,Node,1244,3,2,7461,20,66 - 74 minutes
0,-0.6666666666666666,Bus,0,0,Transit,1244,3,2,7461,20,66 - 74 minutes
0,-0.8333333333333333,"Transfer
(5 min wait)",1,0,Node,1244,3,2,7461,20,66 - 74 minutes
0,-0.9999999999999999,Uber/Lyft,0,0,Transit,1244,3,2,7461,20,66 - 74 minutes
0,-1.1666666666666667,End,0,1,Terminal,1244,3,2,7461,20,66 - 74 minutes
0,0,"Start
(5 min wait)",0,1,Terminal,1244,3,3,7461,10,50 - 61 minutes
0,-0.5,Uber/Lyft,0,0,Transit,1244,3,3,7461,10,50 - 61 minutes
0,-1,End,0,1,Terminal,1244,3,3,7461,10,50 - 61 minutes
0,0,Start,0,0,Terminal,1244,4,1,7462,15,32 - 40 minutes
0,-0.08333333333333333,"Walk
(2 min)",0,0,Transit,1244,4,1,7462,15,32 - 40 minutes
0,-0.16666666666666666,"Transfer
(2 min wait)",1,1,Node,1244,4,1,7462,15,32 - 40 minutes
0,-0.3333333333333333,Bus,0,0,Transit,1244,4,1,7462,15,32 - 40 minutes
0,-0.5,"Transfer
(2 min wait)",1,0,Node,1244,4,1,7462,15,32 - 40 minutes
0,-0.6666666666666666,Bus,0,0,Transit,1244,4,1,7462,15,32 - 40 minutes
0,-0.8333333333333333,"Transfer
(10 min wait)",1,0,Node,1244,4,1,7462,15,32 - 40 minutes
0,-0.9999999999999999,Taxi,0,0,Transit,1244,4,1,7462,15,32 - 40 minutes
0,-1.1666666666666667,End,0,1,Terminal,1244,4,1,7462,15,32 - 40 minutes
0,0,Start,0,1,Terminal,1244,4,2,7462,20,26 - 38 minutes
0,-0.25,Car,0,0,Transit,1244,4,2,7462,20,26 - 38 minutes
0,-0.5,"Transfer
(2 min wait)",1,0,Node,1244,4,2,7462,20,26 - 38 minutes
0,-0.75,Bus,0,0,Transit,1244,4,2,7462,20,26 - 38 minutes
0,-1,Transfer,1,1,Node,1244,4,2,7462,20,26 - 38 minutes
0,-1.125,"Walk
(10 min)",0,0,Transit,1244,4,2,7462,20,26 - 38 minutes
0,-1.25,End,0,0,Terminal,1244,4,2,7462,20,26 - 38 minutes
0,0,Start,0,1,Terminal,1244,4,3,7462,30,36 - 44 minutes
0,-0.16666666666666666,Car,0,0,Transit,1244,4,3,7462,30,36 - 44 minutes
0,-0.3333333333333333,"Transfer
(10 min wait)",1,0,Node,1244,4,3,7462,30,36 - 44 minutes
0,-0.5,Bus,0,0,Transit,1244,4,3,7462,30,36 - 44 minutes
0,-0.6666666666666666,"Transfer
(10 min wait)",1,0,Node,1244,4,3,7462,30,36 - 44 minutes
0,-0.8333333333333333,Uber/Lyft,0,0,Transit,1244,4,3,7462,30,36 - 44 minutes
0,-1,End,0,1,Terminal,1244,4,3,7462,30,36 - 44 minutes
0,0,Start,0,1,Terminal,1244,5,1,7463,20,50 - 62 minutes
0,-0.16666666666666666,Car,0,0,Transit,1244,5,1,7463,20,50 - 62 minutes
0,-0.3333333333333333,"Transfer
(2 min wait)",1,0,Node,1244,5,1,7463,20,50 - 62 minutes
0,-0.5,Bus,0,0,Transit,1244,5,1,7463,20,50 - 62 minutes
0,-0.6666666666666666,"Transfer
(2 min wait)",1,0,Node,1244,5,1,7463,20,50 - 62 minutes
0,-0.8333333333333333,Bus,0,0,Transit,1244,5,1,7463,20,50 - 62 minutes
0,-1,Transfer,1,1,Node,1244,5,1,7463,20,50 - 62 minutes
0,-1.0833333333333333,"Walk
(2 min)",0,0,Transit,1244,5,1,7463,20,50 - 62 minutes
0,-1.1666666666666667,End,0,0,Terminal,1244,5,1,7463,20,50 - 62 minutes
0,0,Start,0,1,Terminal,1244,5,2,7463,15,52 - 78 minutes
0,-0.25,Car,0,0,Transit,1244,5,2,7463,15,52 - 78 minutes
0,-0.5,"Transfer
(10 min wait)",1,0,Node,1244,5,2,7463,15,52 - 78 minutes
0,-0.75,Bus,0,0,Transit,1244,5,2,7463,15,52 - 78 minutes
0,-1,Transfer,1,1,Node,1244,5,2,7463,15,52 - 78 minutes
0,-1.125,"Walk
(5 min)",0,0,Transit,1244,5,2,7463,15,52 - 78 minutes
0,-1.25,End,0,0,Terminal,1244,5,2,7463,15,52 - 78 minutes
0,0,Start,0,0,Terminal,1244,5,3,7463,20,78 - 86 minutes
0,-0.08333333333333333,"Walk
(10 min)",0,0,Transit,1244,5,3,7463,20,78 - 86 minutes
0,-0.16666666666666666,"Transfer
(5 min wait)",1,1,Node,1244,5,3,7463,20,78 - 86 minutes
0,-0.3333333333333333,Bus,0,0,Transit,1244,5,3,7463,20,78 - 86 minutes
0,-0.5,"Transfer
(5 min wait)",1,0,Node,1244,5,3,7463,20,78 - 86 minutes
0,-0.6666666666666666,Bus,0,0,Transit,1244,5,3,7463,20,78 - 86 minutes
0,-0.8333333333333333,"Transfer
(2 min wait)",1,0,Node,1244,5,3,7463,20,78 - 86 minutes
0,-0.9999999999999999,Taxi,0,0,Transit,1244,5,3,7463,20,78 - 86 minutes
0,-1.1666666666666667,End,0,1,Terminal,1244,5,3,7463,20,78 - 86 minutes
0,0,"Start
(5 min wait)",0,1,Terminal,1244,6,1,7464,20,33 - 37 minutes
0,-0.5,Uber/Lyft,0,0,Transit,1244,6,1,7464,20,33 - 37 minutes
0,-1,End,0,1,Terminal,1244,6,1,7464,20,33 - 37 minutes
0,0,"Start
(5 min wait)",0,1,Terminal,1244,6,2,7464,30,40 - 60 minutes
0,-0.16666666666666666,Uber/Lyft,0,0,Transit,1244,6,2,7464,30,40 - 60 minutes
0,-0.3333333333333333,"Transfer
(5 min wait)",1,0,Node,1244,6,2,7464,30,40 - 60 minutes
0,-0.5,Bus,0,0,Transit,1244,6,2,7464,30,40 - 60 minutes
0,-0.6666666666666666,"Transfer
(5 min wait)",1,0,Node,1244,6,2,7464,30,40 - 60 minutes
0,-0.8333333333333333,Bus,0,0,Transit,1244,6,2,7464,30,40 - 60 minutes
0,-1,Transfer,1,1,Node,1244,6,2,7464,30,40 - 60 minutes
0,-1.0833333333333333,"Walk
(5 min)",0,0,Transit,1244,6,2,7464,30,40 - 60 minutes
0,-1.1666666666666667,End,0,0,Terminal,1244,6,2,7464,30,40 - 60 minutes
0,0,Start,0,0,Terminal,1244,6,3,7464,30,44 - 54 minutes
0,-0.25,"Walk
(2 min)",0,0,Transit,1244,6,3,7464,30,44 - 54 minutes
0,-0.5,"Transfer
(5 min wait)",1,1,Node,1244,6,3,7464,30,44 - 54 minutes
0,-1,Bus,0,0,Transit,1244,6,3,7464,30,44 - 54 minutes
