x,y,label,node,line,labelType,respID,qID,altID,obsID,price,timeRange
0,0,Start,0,0,Terminal,1441,1,1,8641,25,75 - 83 minutes
0,-0.125,"Walk
(10 min)",0,0,Transit,1441,1,1,8641,25,75 - 83 minutes
0,-0.25,"Transfer
(2 min wait)",1,1,Node,1441,1,1,8641,25,75 - 83 minutes
0,-0.5,Bus,0,0,Transit,1441,1,1,8641,25,75 - 83 minutes
0,-0.75,"Transfer
(2 min wait)",1,0,Node,1441,1,1,8641,25,75 - 83 minutes
0,-1,Bus,0,0,Transit,1441,1,1,8641,25,75 - 83 minutes
0,-1.25,Transfer,1,1,Node,1441,1,1,8641,25,75 - 83 minutes
0,-1.375,"Walk
(5 min)",0,0,Transit,1441,1,1,8641,25,75 - 83 minutes
0,-1.5,End,0,0,Terminal,1441,1,1,8641,25,75 - 83 minutes
0,0,Start,0,1,Terminal,1441,1,2,8641,15,59 - 65 minutes
0,-0.16666666666666666,Car,0,0,Transit,1441,1,2,8641,15,59 - 65 minutes
0,-0.3333333333333333,"Transfer
(2 min wait)",1,0,Node,1441,1,2,8641,15,59 - 65 minutes
0,-0.5,Bus,0,0,Transit,1441,1,2,8641,15,59 - 65 minutes
0,-0.6666666666666666,"Transfer
(10 min wait)",1,0,Node,1441,1,2,8641,15,59 - 65 minutes
0,-0.8333333333333333,Uber/Lyft,0,0,Transit,1441,1,2,8641,15,59 - 65 minutes
0,-1,End,0,1,Terminal,1441,1,2,8641,15,59 - 65 minutes
0,0,"Start
(10 min wait)",0,1,Terminal,1441,1,3,8641,20,64 - 70 minutes
0,-0.25,Uber/Lyft,0,0,Transit,1441,1,3,8641,20,64 - 70 minutes
0,-0.5,"Transfer
(2 min wait)",1,0,Node,1441,1,3,8641,20,64 - 70 minutes
0,-0.75,Bus,0,0,Transit,1441,1,3,8641,20,64 - 70 minutes
0,-1,Transfer,1,1,Node,1441,1,3,8641,20,64 - 70 minutes
0,-1.125,"Walk
(5 min)",0,0,Transit,1441,1,3,8641,20,64 - 70 minutes
0,-1.25,End,0,0,Terminal,1441,1,3,8641,20,64 - 70 minutes
0,0,"Start
(5 min wait)",0,1,Terminal,1441,2,1,8642,30,50 - 61 minutes
0,-0.5,Uber/Lyft,0,0,Transit,1441,2,1,8642,30,50 - 61 minutes
0,-1,End,0,1,Terminal,1441,2,1,8642,30,50 - 61 minutes
0,0,"Start
(5 min wait)",0,1,Terminal,1441,2,2,8642,20,51 - 63 minutes
0,-0.16666666666666666,Uber/Lyft,0,0,Transit,1441,2,2,8642,20,51 - 63 minutes
0,-0.3333333333333333,"Transfer
(5 min wait)",1,0,Node,1441,2,2,8642,20,51 - 63 minutes
0,-0.5,Bus,0,0,Transit,1441,2,2,8642,20,51 - 63 minutes
0,-0.6666666666666666,"Transfer
(5 min wait)",1,0,Node,1441,2,2,8642,20,51 - 63 minutes
0,-0.8333333333333333,Bus,0,0,Transit,1441,2,2,8642,20,51 - 63 minutes
0,-1,Transfer,1,1,Node,1441,2,2,8642,20,51 - 63 minutes
0,-1.0833333333333333,"Walk
(2 min)",0,0,Transit,1441,2,2,8642,20,51 - 63 minutes
0,-1.1666666666666667,End,0,0,Terminal,1441,2,2,8642,20,51 - 63 minutes
0,0,"Start
(5 min wait)",0,1,Terminal,1441,2,3,8642,25,28 - 42 minutes
0,-0.5,Taxi,0,0,Transit,1441,2,3,8642,25,28 - 42 minutes
0,-1,End,0,1,Terminal,1441,2,3,8642,25,28 - 42 minutes
0,0,Start,0,1,Terminal,1441,3,1,8643,30,40 - 50 minutes
0,-0.16666666666666666,Car,0,0,Transit,1441,3,1,8643,30,40 - 50 minutes
0,-0.3333333333333333,"Transfer
(10 min wait)",1,0,Node,1441,3,1,8643,30,40 - 50 minutes
0,-0.5,Bus,0,0,Transit,1441,3,1,8643,30,40 - 50 minutes
0,-0.6666666666666666,"Transfer
(10 min wait)",1,0,Node,1441,3,1,8643,30,40 - 50 minutes
0,-0.8333333333333333,Bus,0,0,Transit,1441,3,1,8643,30,40 - 50 minutes
0,-1,Transfer,1,1,Node,1441,3,1,8643,30,40 - 50 minutes
0,-1.0833333333333333,"Walk
(5 min)",0,0,Transit,1441,3,1,8643,30,40 - 50 minutes
0,-1.1666666666666667,End,0,0,Terminal,1441,3,1,8643,30,40 - 50 minutes
0,0,Start,0,1,Terminal,1441,3,2,8643,30,54 - 66 minutes
0,-0.5,Car,0,0,Transit,1441,3,2,8643,30,54 - 66 minutes
0,-1,End,0,1,Terminal,1441,3,2,8643,30,54 - 66 minutes
0,0,"Start
(10 min wait)",0,1,Terminal,1441,3,3,8643,10,57 - 63 minutes
0,-0.5,Taxi,0,0,Transit,1441,3,3,8643,10,57 - 63 minutes
0,-1,End,0,1,Terminal,1441,3,3,8643,10,57 - 63 minutes
0,0,Start,0,1,Terminal,1441,4,1,8644,20,19 - 21 minutes
0,-0.5,Car,0,0,Transit,1441,4,1,8644,20,19 - 21 minutes
