x,y,label,type,respID,qID,altID,obsID
0,0,Start,Node,2131,1,1,12781
0,-0.25,Walk (5 min),Transit,2131,1,1,12781
0,-0.5,"Transfer
(10 min wait)",Node,2131,1,1,12781
0,-1,Bus,Transit,2131,1,1,12781
0,-1.5,Transfer,Node,2131,1,1,12781
0,-1.75,Walk (5 min),Transit,2131,1,1,12781
0,-2,End,Node,2131,1,1,12781
0,0,Start,Node,2131,1,2,12781
0,-0.5,Car,Transit,2131,1,2,12781
0,-1,End,Node,2131,1,2,12781
0,0,Start,Node,2131,1,3,12781
0,-0.5,Car,Transit,2131,1,3,12781
0,-1,End,Node,2131,1,3,12781
0,0,"Start
(5 min wait)",Node,2131,2,1,12782
0,-0.5,Taxi,Transit,2131,2,1,12782
0,-1,End,Node,2131,2,1,12782
0,0,"Start
(10 min wait)",Node,2131,2,2,12782
0,-0.5,Uber/Lyft,Transit,2131,2,2,12782
0,-1,End,Node,2131,2,2,12782
0,0,Start,Node,2131,2,3,12782
0,-0.16666666666666666,Car,Transit,2131,2,3,12782
0,-0.3333333333333333,"Transfer
(10 min wait)",Node,2131,2,3,12782
0,-0.5,Bus,Transit,2131,2,3,12782
0,-0.6666666666666666,"Transfer
(5 min wait)",Node,2131,2,3,12782
0,-0.8333333333333333,Taxi,Transit,2131,2,3,12782
0,-1,End,Node,2131,2,3,12782
0,0,"Start
(5 min wait)",Node,2131,3,1,12783
0,-0.25,Taxi,Transit,2131,3,1,12783
0,-0.5,"Transfer
(2 min wait)",Node,2131,3,1,12783
0,-0.75,Bus,Transit,2131,3,1,12783
0,-1,Transfer,Node,2131,3,1,12783
0,-1.125,Walk (10 min),Transit,2131,3,1,12783
0,-1.25,End,Node,2131,3,1,12783
0,0,"Start
(5 min wait)",Node,2131,3,2,12783
0,-0.25,Uber/Lyft,Transit,2131,3,2,12783
0,-0.5,"Transfer
(10 min wait)",Node,2131,3,2,12783
0,-0.75,Bus,Transit,2131,3,2,12783
0,-1,Transfer,Node,2131,3,2,12783
0,-1.125,Walk (2 min),Transit,2131,3,2,12783
0,-1.25,End,Node,2131,3,2,12783
0,0,Start,Node,2131,3,3,12783
0,-0.16666666666666666,Car,Transit,2131,3,3,12783
0,-0.3333333333333333,"Transfer
(10 min wait)",Node,2131,3,3,12783
0,-0.5,Bus,Transit,2131,3,3,12783
0,-0.6666666666666666,"Transfer
(5 min wait)",Node,2131,3,3,12783
0,-0.8333333333333333,Uber/Lyft,Transit,2131,3,3,12783
0,-1,End,Node,2131,3,3,12783
0,0,Start,Node,2131,4,1,12784
0,-0.25,Walk (10 min),Transit,2131,4,1,12784
0,-0.5,"Transfer
(10 min wait)",Node,2131,4,1,12784
0,-1,Bus,Transit,2131,4,1,12784
0,-1.5,Transfer,Node,2131,4,1,12784
0,-1.75,Walk (5 min),Transit,2131,4,1,12784
0,-2,End,Node,2131,4,1,12784
0,0,Start,Node,2131,4,2,12784
0,-0.16666666666666666,Car,Transit,2131,4,2,12784
0,-0.3333333333333333,"Transfer
(2 min wait)",Node,2131,4,2,12784
0,-0.5,Bus,Transit,2131,4,2,12784
0,-0.6666666666666666,"Transfer
(2 min wait)",Node,2131,4,2,12784
0,-0.8333333333333333,Uber/Lyft,Transit,2131,4,2,12784
0,-1,End,Node,2131,4,2,12784
0,0,Start,Node,2131,4,3,12784
0,-0.5,Car,Transit,2131,4,3,12784
0,-1,End,Node,2131,4,3,12784
0,0,Start,Node,2131,5,1,12785
0,-0.5,Car,Transit,2131,5,1,12785
0,-1,End,Node,2131,5,1,12785
0,0,Start,Node,2131,5,2,12785
0,-0.08333333333333333,Walk (2 min),Transit,2131,5,2,12785
0,-0.16666666666666666,"Transfer
(10 min wait)",Node,2131,5,2,12785
0,-0.3333333333333333,Bus,Transit,2131,5,2,12785
0,-0.5,"Transfer
(10 min wait)",Node,2131,5,2,12785
0,-0.6666666666666666,Bus,Transit,2131,5,2,12785
0,-0.8333333333333333,"Transfer
(5 min wait)",Node,2131,5,2,12785
0,-0.9999999999999999,Uber/Lyft,Transit,2131,5,2,12785
0,-1.1666666666666667,End,Node,2131,5,2,12785
0,0,Start,Node,2131,5,3,12785
0,-0.25,Car,Transit,2131,5,3,12785
0,-0.5,"Transfer
(5 min wait)",Node,2131,5,3,12785
0,-0.75,Bus,Transit,2131,5,3,12785
0,-1,Transfer,Node,2131,5,3,12785
0,-1.125,Walk (2 min),Transit,2131,5,3,12785
0,-1.25,End,Node,2131,5,3,12785
0,0,Start,Node,2131,6,1,12786
0,-0.25,Car,Transit,2131,6,1,12786
0,-0.5,"Transfer
(2 min wait)",Node,2131,6,1,12786
0,-0.75,Bus,Transit,2131,6,1,12786
0,-1,Transfer,Node,2131,6,1,12786
0,-1.125,Walk (5 min),Transit,2131,6,1,12786
0,-1.25,End,Node,2131,6,1,12786
0,0,Start,Node,2131,6,2,12786
0,-0.25,Car,Transit,2131,6,2,12786
0,-0.5,"Transfer
(10 min wait)",Node,2131,6,2,12786
0,-0.75,Bus,Transit,2131,6,2,12786
0,-1,Transfer,Node,2131,6,2,12786
0,-1.125,Walk (10 min),Transit,2131,6,2,12786
0,-1.25,End,Node,2131,6,2,12786
0,0,Start,Node,2131,6,3,12786
0,-0.25,Car,Transit,2131,6,3,12786
0,-0.5,"Transfer
(2 min wait)",Node,2131,6,3,12786
0,-0.75,Bus,Transit,2131,6,3,12786
0,-1,Transfer,Node,2131,6,3,12786
0,-1.125,Walk (10 min),Transit,2131,6,3,12786
0,-1.25,End,Node,2131,6,3,12786
