x,y,label,type,respID,qID,altID,obsID
0,0,Start,Node,2338,1,1,14023
0,0.16666666666666666,Car,Vehicle,2338,1,1,14023
0,0.3333333333333333,Transfer (2 min wait),Node,2338,1,1,14023
0,0.5,Bus,Vehicle,2338,1,1,14023
0,0.6666666666666666,Transfer (2 min wait),Node,2338,1,1,14023
0,0.8333333333333333,Bus,Vehicle,2338,1,1,14023
0,0.9166666666666666,,Node,2338,1,1,14023
0,0.9583333333333333,Walk (2 min),Vehicle,2338,1,1,14023
0,1,End,Node,2338,1,1,14023
0,0,Start,Node,2338,1,2,14023
0,0.16666666666666666,Car,Vehicle,2338,1,2,14023
0,0.3333333333333333,Transfer (10 min wait),Node,2338,1,2,14023
0,0.5,Bus,Vehicle,2338,1,2,14023
0,0.6666666666666666,Transfer (10 min wait),Node,2338,1,2,14023
0,0.8333333333333333,Bus,Vehicle,2338,1,2,14023
0,0.9166666666666666,,Node,2338,1,2,14023
0,0.9583333333333333,Walk (10 min),Vehicle,2338,1,2,14023
0,1,End,Node,2338,1,2,14023
0,0,Start,Node,2338,1,3,14023
0,0.25,Car,Vehicle,2338,1,3,14023
0,0.5,Transfer (2 min wait),Node,2338,1,3,14023
0,0.75,Bus,Vehicle,2338,1,3,14023
0,0.875,,Node,2338,1,3,14023
0,0.9375,Walk (2 min),Vehicle,2338,1,3,14023
0,1,End,Node,2338,1,3,14023
0,0,Start (10 min wait),Node,2338,2,1,14024
0,0.25,Uber/Lyft,Vehicle,2338,2,1,14024
0,0.5,Transfer (10 min wait),Node,2338,2,1,14024
0,0.75,Bus,Vehicle,2338,2,1,14024
0,0.875,,Node,2338,2,1,14024
0,0.9375,Walk (5 min),Vehicle,2338,2,1,14024
0,1,End,Node,2338,2,1,14024
0,0,Start (2 min wait),Node,2338,2,2,14024
0,0.5,Uber/Lyft,Vehicle,2338,2,2,14024
0,1,End,Node,2338,2,2,14024
0,0,Start (10 min wait),Node,2338,2,3,14024
0,0.5,Uber/Lyft,Vehicle,2338,2,3,14024
0,1,End,Node,2338,2,3,14024
0,0,Start (5 min wait),Node,2338,3,1,14025
0,0.25,Uber/Lyft,Vehicle,2338,3,1,14025
0,0.5,Transfer (10 min wait),Node,2338,3,1,14025
0,0.75,Bus,Vehicle,2338,3,1,14025
0,0.875,,Node,2338,3,1,14025
0,0.9375,Walk (2 min),Vehicle,2338,3,1,14025
0,1,End,Node,2338,3,1,14025
0,0,Start (5 min wait),Node,2338,3,2,14025
0,0.25,Taxi,Vehicle,2338,3,2,14025
0,0.5,Transfer (5 min wait),Node,2338,3,2,14025
0,0.75,Bus,Vehicle,2338,3,2,14025
0,0.875,,Node,2338,3,2,14025
0,0.9375,Walk (5 min),Vehicle,2338,3,2,14025
0,1,End,Node,2338,3,2,14025
0,0,Start (5 min wait),Node,2338,3,3,14025
0,0.0625,Walk (5 min),Vehicle,2338,3,3,14025
0,0.125,,Node,2338,3,3,14025
0,0.25,Bus,Vehicle,2338,3,3,14025
0,0.5,Transfer (5 min wait),Node,2338,3,3,14025
0,0.75,Bus,Vehicle,2338,3,3,14025
0,0.875,,Node,2338,3,3,14025
0,0.9375,Walk (2 min),Vehicle,2338,3,3,14025
0,1,End,Node,2338,3,3,14025
0,0,Start (5 min wait),Node,2338,4,1,14026
0,0.1,Walk (10 min),Vehicle,2338,4,1,14026
0,0.2,,Node,2338,4,1,14026
0,0.5,Bus,Vehicle,2338,4,1,14026
0,0.8,,Node,2338,4,1,14026
