x,y,label,type,respID,qID,altID,obsID
0,0,Start,Node,2078,1,1,12463
1,0.125,Walk (10 min),Walk,2078,1,1,12463
1,0.25,Car,Vehicle,2078,1,1,12463
0,0.5,Transfer,Node,2078,1,1,12463
1,0.75,Bus,Vehicle,2078,1,1,12463
1,0.875,Walk (5 min),Walk,2078,1,1,12463
0,1,End,Node,2078,1,1,12463
0,0,Start,Node,2078,1,2,12463
1,0.16666666666666666,Taxi,Vehicle,2078,1,2,12463
0,0.3333333333333333,Transfer (5 min wait),Node,2078,1,2,12463
1,0.5,Bus,Vehicle,2078,1,2,12463
0,0.6666666666666666,Transfer,Node,2078,1,2,12463
1,0.8333333333333333,Taxi,Vehicle,2078,1,2,12463
0,1,End,Node,2078,1,2,12463
0,0,Start,Node,2078,1,3,12463
1,0.25,Bus,Vehicle,2078,1,3,12463
0,0.5,Transfer,Node,2078,1,3,12463
1,0.75,Bus,Vehicle,2078,1,3,12463
1,0.875,Walk (5 min),Walk,2078,1,3,12463
0,1,End,Node,2078,1,3,12463
0,0,Start,Node,2078,2,1,12464
1,0.25,Car,Vehicle,2078,2,1,12464
0,0.5,Transfer,Node,2078,2,1,12464
1,0.75,Bus,Vehicle,2078,2,1,12464
1,0.875,Walk (10 min),Walk,2078,2,1,12464
0,1,End,Node,2078,2,1,12464
0,0,Start,Node,2078,2,2,12464
1,0.25,Car,Vehicle,2078,2,2,12464
0,0.5,Transfer (5 min wait),Node,2078,2,2,12464
1,0.75,Bus,Vehicle,2078,2,2,12464
1,0.875,Walk (5 min),Walk,2078,2,2,12464
0,1,End,Node,2078,2,2,12464
0,0,Start (10 min wait),Node,2078,2,3,12464
1,0.5,Uber/Lyft,Vehicle,2078,2,3,12464
0,1,End,Node,2078,2,3,12464
0,0,Start,Node,2078,3,1,12465
1,0.16666666666666666,Car,Vehicle,2078,3,1,12465
0,0.3333333333333333,Transfer (5 min wait),Node,2078,3,1,12465
1,0.5,Bus,Vehicle,2078,3,1,12465
0,0.6666666666666666,Transfer,Node,2078,3,1,12465
1,0.8333333333333333,Taxi,Vehicle,2078,3,1,12465
1,0.9166666666666666,Walk (10 min),Walk,2078,3,1,12465
0,1,End,Node,2078,3,1,12465
0,0,Start,Node,2078,3,2,12465
1,0.08333333333333333,Walk (5 min),Walk,2078,3,2,12465
1,0.16666666666666666,Car,Vehicle,2078,3,2,12465
0,0.3333333333333333,Transfer,Node,2078,3,2,12465
1,0.5,Bus,Vehicle,2078,3,2,12465
0,0.6666666666666666,Transfer (10 min wait),Node,2078,3,2,12465
1,0.8333333333333333,Uber/Lyft,Vehicle,2078,3,2,12465
0,1,End,Node,2078,3,2,12465
0,0,Start,Node,2078,3,3,12465
1,0.5,Uber/Lyft,Vehicle,2078,3,3,12465
0,1,End,Node,2078,3,3,12465
0,0,Start,Node,2078,4,1,12466
1,0.15,Walk (5 min),Walk,2078,4,1,12466
1,0.5,Bus,Vehicle,2078,4,1,12466
0,1,End,Node,2078,4,1,12466
0,0,Start,Node,2078,4,2,12466
1,0.5,Car,Vehicle,2078,4,2,12466
0,1,End,Node,2078,4,2,12466
0,0,Start,Node,2078,4,3,12466
1,0.08333333333333333,Walk (5 min),Walk,2078,4,3,12466
1,0.16666666666666666,Car,Vehicle,2078,4,3,12466
0,0.3333333333333333,Transfer (10 min wait),Node,2078,4,3,12466
1,0.5,Bus,Vehicle,2078,4,3,12466
0,0.6666666666666666,Transfer (10 min wait),Node,2078,4,3,12466
1,0.8333333333333333,Uber/Lyft,Vehicle,2078,4,3,12466
1,0.9166666666666666,Walk (10 min),Walk,2078,4,3,12466
0,1,End,Node,2078,4,3,12466
0,0,Start (5 min wait),Node,2078,5,1,12467
1,0.08333333333333333,Walk (5 min),Walk,2078,5,1,12467
1,0.16666666666666666,Bus,Vehicle,2078,5,1,12467
0,0.3333333333333333,Transfer (5 min wait),Node,2078,5,1,12467
1,0.5,Bus,Vehicle,2078,5,1,12467
0,0.6666666666666666,Transfer (5 min wait),Node,2078,5,1,12467
1,0.8333333333333333,Taxi,Vehicle,2078,5,1,12467
0,1,End,Node,2078,5,1,12467
0,0,Start (5 min wait),Node,2078,5,2,12467
1,0.08333333333333333,Walk (10 min),Walk,2078,5,2,12467
1,0.16666666666666666,Bus,Vehicle,2078,5,2,12467
0,0.3333333333333333,Transfer (5 min wait),Node,2078,5,2,12467
1,0.5,Bus,Vehicle,2078,5,2,12467
0,0.6666666666666666,Transfer (5 min wait),Node,2078,5,2,12467
1,0.8333333333333333,Uber/Lyft,Vehicle,2078,5,2,12467
0,1,End,Node,2078,5,2,12467
0,0,Start,Node,2078,5,3,12467
1,0.25,Uber/Lyft,Vehicle,2078,5,3,12467
0,0.5,Transfer (10 min wait),Node,2078,5,3,12467
1,0.75,Bus,Vehicle,2078,5,3,12467
0,1,End,Node,2078,5,3,12467
0,0,Start,Node,2078,6,1,12468
1,0.25,Car,Vehicle,2078,6,1,12468
0,0.5,Transfer (5 min wait),Node,2078,6,1,12468
1,0.75,Bus,Vehicle,2078,6,1,12468
1,0.875,Walk (5 min),Walk,2078,6,1,12468
0,1,End,Node,2078,6,1,12468
0,0,Start (5 min wait),Node,2078,6,2,12468
1,0.125,Walk (5 min),Walk,2078,6,2,12468
1,0.25,Taxi,Vehicle,2078,6,2,12468
0,0.5,Transfer,Node,2078,6,2,12468
1,0.75,Bus,Vehicle,2078,6,2,12468
1,0.875,Walk (10 min),Walk,2078,6,2,12468
0,1,End,Node,2078,6,2,12468
0,0,Start,Node,2078,6,3,12468
1,0.5,Uber/Lyft,Vehicle,2078,6,3,12468
0,1,End,Node,2078,6,3,12468
