x,y,label,node,line,labelType,respID,qID,altID,obsID,price,timeRange
0,0,"Start
(2 min wait)",0,1,Terminal,248,1,1,1483,20,18 - 26 minutes
0,-0.5,Taxi,0,0,Transit,248,1,1,1483,20,18 - 26 minutes
0,-1,End,0,1,Terminal,248,1,1,1483,20,18 - 26 minutes
0,0,Start,0,0,Terminal,248,1,2,1483,20,58 - 70 minutes
0,-0.25,Walk (10 min),0,0,Transit,248,1,2,1483,20,58 - 70 minutes
0,-0.5,"Transfer
(2 min wait)",1,1,Node,248,1,2,1483,20,58 - 70 minutes
0,-1,Bus,0,0,Transit,248,1,2,1483,20,58 - 70 minutes
0,-1.5,Transfer,1,1,Node,248,1,2,1483,20,58 - 70 minutes
0,-1.75,Walk (2 min),0,0,Transit,248,1,2,1483,20,58 - 70 minutes
0,-2,End,0,0,Terminal,248,1,2,1483,20,58 - 70 minutes
0,0,Start,0,0,Terminal,248,1,3,1483,30,76 - 114 minutes
0,-0.08333333333333333,Walk (5 min),0,0,Transit,248,1,3,1483,30,76 - 114 minutes
0,-0.16666666666666666,"Transfer
(10 min wait)",1,1,Node,248,1,3,1483,30,76 - 114 minutes
0,-0.3333333333333333,Bus,0,0,Transit,248,1,3,1483,30,76 - 114 minutes
0,-0.5,"Transfer
(10 min wait)",1,0,Node,248,1,3,1483,30,76 - 114 minutes
0,-0.6666666666666666,Bus,0,0,Transit,248,1,3,1483,30,76 - 114 minutes
0,-0.8333333333333333,"Transfer
(10 min wait)",1,0,Node,248,1,3,1483,30,76 - 114 minutes
0,-0.9999999999999999,Uber/Lyft,0,0,Transit,248,1,3,1483,30,76 - 114 minutes
0,-1.1666666666666667,End,0,1,Terminal,248,1,3,1483,30,76 - 114 minutes
0,0,Start,0,1,Terminal,248,2,1,1484,30,50 - 61 minutes
0,-0.25,Car,0,0,Transit,248,2,1,1484,30,50 - 61 minutes
0,-0.5,"Transfer
(5 min wait)",1,0,Node,248,2,1,1484,30,50 - 61 minutes
0,-0.75,Bus,0,0,Transit,248,2,1,1484,30,50 - 61 minutes
0,-1,Transfer,1,1,Node,248,2,1,1484,30,50 - 61 minutes
0,-1.125,Walk (10 min),0,0,Transit,248,2,1,1484,30,50 - 61 minutes
0,-1.25,End,0,0,Terminal,248,2,1,1484,30,50 - 61 minutes
0,0,Start,0,0,Terminal,248,2,2,1484,30,81 - 99 minutes
0,-0.25,Walk (10 min),0,0,Transit,248,2,2,1484,30,81 - 99 minutes
0,-0.5,"Transfer
(10 min wait)",1,1,Node,248,2,2,1484,30,81 - 99 minutes
0,-1,Bus,0,0,Transit,248,2,2,1484,30,81 - 99 minutes
0,-1.5,Transfer,1,1,Node,248,2,2,1484,30,81 - 99 minutes
0,-1.75,Walk (10 min),0,0,Transit,248,2,2,1484,30,81 - 99 minutes
0,-2,End,0,0,Terminal,248,2,2,1484,30,81 - 99 minutes
0,0,Start,0,0,Terminal,248,2,3,1484,30,35 - 39 minutes
0,-0.25,Walk (5 min),0,0,Transit,248,2,3,1484,30,35 - 39 minutes
0,-0.5,"Transfer
(10 min wait)",1,1,Node,248,2,3,1484,30,35 - 39 minutes
0,-1,Bus,0,0,Transit,248,2,3,1484,30,35 - 39 minutes
0,-1.5,Transfer,1,1,Node,248,2,3,1484,30,35 - 39 minutes
0,-1.75,Walk (2 min),0,0,Transit,248,2,3,1484,30,35 - 39 minutes
0,-2,End,0,0,Terminal,248,2,3,1484,30,35 - 39 minutes
0,0,"Start
(10 min wait)",0,1,Terminal,248,3,1,1485,20,48 - 72 minutes
0,-0.5,Uber/Lyft,0,0,Transit,248,3,1,1485,20,48 - 72 minutes
0,-1,End,0,1,Terminal,248,3,1,1485,20,48 - 72 minutes
0,0,Start,0,1,Terminal,248,3,2,1485,30,54 - 66 minutes
0,-0.5,Car,0,0,Transit,248,3,2,1485,30,54 - 66 minutes
0,-1,End,0,1,Terminal,248,3,2,1485,30,54 - 66 minutes
0,0,Start,0,1,Terminal,248,3,3,1485,10,40 - 60 minutes
