x,y,label,node,line,labelType,respID,qID,altID,obsID
0,0,"Start
(2 min wait)",0,1,Terminal,911,1,1,5461
0,-0.16666666666666666,Taxi,0,0,Transit,911,1,1,5461
0,-0.3333333333333333,"Transfer
(5 min wait)",1,0,Node,911,1,1,5461
0,-0.5,Bus,0,0,Transit,911,1,1,5461
0,-0.6666666666666666,"Transfer
(2 min wait)",1,0,Node,911,1,1,5461
0,-0.8333333333333333,Taxi,0,0,Transit,911,1,1,5461
0,-1,End,0,1,Terminal,911,1,1,5461
0,0,Start,0,1,Terminal,911,1,2,5461
0,-0.25,Car,0,0,Transit,911,1,2,5461
0,-0.5,"Transfer
(2 min wait)",1,0,Node,911,1,2,5461
0,-0.75,Bus,0,0,Transit,911,1,2,5461
0,-1,Transfer,1,1,Node,911,1,2,5461
0,-1.125,Walk (2 min),0,0,Transit,911,1,2,5461
0,-1.25,End,0,0,Terminal,911,1,2,5461
0,0,"Start
(2 min wait)",0,1,Terminal,911,1,3,5461
0,-0.5,Taxi,0,0,Transit,911,1,3,5461
0,-1,End,0,1,Terminal,911,1,3,5461
0,0,"Start
(5 min wait)",0,1,Terminal,911,2,1,5462
0,-0.16666666666666666,Uber/Lyft,0,0,Transit,911,2,1,5462
0,-0.3333333333333333,"Transfer
(5 min wait)",1,0,Node,911,2,1,5462
0,-0.5,Bus,0,0,Transit,911,2,1,5462
0,-0.6666666666666666,"Transfer
(5 min wait)",1,0,Node,911,2,1,5462
0,-0.8333333333333333,Bus,0,0,Transit,911,2,1,5462
0,-1,Transfer,1,1,Node,911,2,1,5462
0,-1.0833333333333333,Walk (5 min),0,0,Transit,911,2,1,5462
0,-1.1666666666666667,End,0,0,Terminal,911,2,1,5462
0,0,Start,0,0,Terminal,911,2,2,5462
0,-0.08333333333333333,Walk (5 min),0,0,Transit,911,2,2,5462
0,-0.16666666666666666,"Transfer
(2 min wait)",1,1,Node,911,2,2,5462
0,-0.3333333333333333,Bus,0,0,Transit,911,2,2,5462
0,-0.5,"Transfer
(2 min wait)",1,0,Node,911,2,2,5462
0,-0.6666666666666666,Bus,0,0,Transit,911,2,2,5462
0,-0.8333333333333333,"Transfer
(2 min wait)",1,0,Node,911,2,2,5462
0,-0.9999999999999999,Taxi,0,0,Transit,911,2,2,5462
0,-1.1666666666666667,End,0,1,Terminal,911,2,2,5462
0,0,Start,0,1,Terminal,911,2,3,5462
0,-0.25,Car,0,0,Transit,911,2,3,5462
0,-0.5,"Transfer
(10 min wait)",1,0,Node,911,2,3,5462
0,-0.75,Bus,0,0,Transit,911,2,3,5462
0,-1,Transfer,1,1,Node,911,2,3,5462
0,-1.125,Walk (5 min),0,0,Transit,911,2,3,5462
0,-1.25,End,0,0,Terminal,911,2,3,5462
0,0,"Start
(10 min wait)",0,1,Terminal,911,3,1,5463
0,-0.5,Uber/Lyft,0,0,Transit,911,3,1,5463
0,-1,End,0,1,Terminal,911,3,1,5463
0,0,"Start
(10 min wait)",0,1,Terminal,911,3,2,5463
0,-0.5,Taxi,0,0,Transit,911,3,2,5463
0,-1,End,0,1,Terminal,911,3,2,5463
0,0,Start,0,0,Terminal,911,3,3,5463
0,-0.08333333333333333,Walk (5 min),0,0,Transit,911,3,3,5463
0,-0.16666666666666666,"Transfer
(5 min wait)",1,1,Node,911,3,3,5463
0,-0.3333333333333333,Bus,0,0,Transit,911,3,3,5463
0,-0.5,"Transfer
(5 min wait)",1,0,Node,911,3,3,5463
0,-0.6666666666666666,Bus,0,0,Transit,911,3,3,5463
0,-0.8333333333333333,"Transfer
(5 min wait)",1,0,Node,911,3,3,5463
0,-0.9999999999999999,Taxi,0,0,Transit,911,3,3,5463
0,-1.1666666666666667,End,0,1,Terminal,911,3,3,5463
0,0,"Start
(10 min wait)",0,1,Terminal,911,4,1,5464
0,-0.25,Taxi,0,0,Transit,911,4,1,5464
0,-0.5,"Transfer
(2 min wait)",1,0,Node,911,4,1,5464
0,-0.75,Bus,0,0,Transit,911,4,1,5464
0,-1,Transfer,1,1,Node,911,4,1,5464
0,-1.125,Walk (5 min),0,0,Transit,911,4,1,5464
0,-1.25,End,0,0,Terminal,911,4,1,5464
0,0,Start,0,1,Terminal,911,4,2,5464
0,-0.16666666666666666,Car,0,0,Transit,911,4,2,5464
0,-0.3333333333333333,"Transfer
(10 min wait)",1,0,Node,911,4,2,5464
0,-0.5,Bus,0,0,Transit,911,4,2,5464
0,-0.6666666666666666,"Transfer
(2 min wait)",1,0,Node,911,4,2,5464
0,-0.8333333333333333,Taxi,0,0,Transit,911,4,2,5464
0,-1,End,0,1,Terminal,911,4,2,5464
0,0,"Start
(5 min wait)",0,1,Terminal,911,4,3,5464
0,-0.25,Uber/Lyft,0,0,Transit,911,4,3,5464
0,-0.5,"Transfer
(10 min wait)",1,0,Node,911,4,3,5464
0,-0.75,Bus,0,0,Transit,911,4,3,5464
0,-1,Transfer,1,1,Node,911,4,3,5464
0,-1.125,Walk (10 min),0,0,Transit,911,4,3,5464
0,-1.25,End,0,0,Terminal,911,4,3,5464
0,0,Start,0,1,Terminal,911,5,1,5465
0,-0.16666666666666666,Car,0,0,Transit,911,5,1,5465
0,-0.3333333333333333,"Transfer
(10 min wait)",1,0,Node,911,5,1,5465
0,-0.5,Bus,0,0,Transit,911,5,1,5465
0,-0.6666666666666666,"Transfer
(2 min wait)",1,0,Node,911,5,1,5465
0,-0.8333333333333333,Taxi,0,0,Transit,911,5,1,5465
0,-1,End,0,1,Terminal,911,5,1,5465
0,0,Start,0,0,Terminal,911,5,2,5465
0,-0.08333333333333333,Walk (10 min),0,0,Transit,911,5,2,5465
0,-0.16666666666666666,"Transfer
(10 min wait)",1,1,Node,911,5,2,5465
0,-0.3333333333333333,Bus,0,0,Transit,911,5,2,5465
0,-0.5,"Transfer
(10 min wait)",1,0,Node,911,5,2,5465
0,-0.6666666666666666,Bus,0,0,Transit,911,5,2,5465
0,-0.8333333333333333,"Transfer
(5 min wait)",1,0,Node,911,5,2,5465
0,-0.9999999999999999,Taxi,0,0,Transit,911,5,2,5465
0,-1.1666666666666667,End,0,1,Terminal,911,5,2,5465
0,0,"Start
(10 min wait)",0,1,Terminal,911,5,3,5465
0,-0.25,Uber/Lyft,0,0,Transit,911,5,3,5465
0,-0.5,"Transfer
(5 min wait)",1,0,Node,911,5,3,5465
0,-0.75,Bus,0,0,Transit,911,5,3,5465
0,-1,Transfer,1,1,Node,911,5,3,5465
0,-1.125,Walk (2 min),0,0,Transit,911,5,3,5465
0,-1.25,End,0,0,Terminal,911,5,3,5465
0,0,"Start
(10 min wait)",0,1,Terminal,911,6,1,5466
0,-0.25,Uber/Lyft,0,0,Transit,911,6,1,5466
0,-0.5,"Transfer
(10 min wait)",1,0,Node,911,6,1,5466
0,-0.75,Bus,0,0,Transit,911,6,1,5466
0,-1,Transfer,1,1,Node,911,6,1,5466
0,-1.125,Walk (2 min),0,0,Transit,911,6,1,5466
0,-1.25,End,0,0,Terminal,911,6,1,5466
0,0,Start,0,0,Terminal,911,6,2,5466
0,-0.25,Walk (5 min),0,0,Transit,911,6,2,5466
0,-0.5,"Transfer
(5 min wait)",1,1,Node,911,6,2,5466
0,-1,Bus,0,0,Transit,911,6,2,5466
0,-1.5,Transfer,1,1,Node,911,6,2,5466
0,-1.75,Walk (10 min),0,0,Transit,911,6,2,5466
0,-2,End,0,0,Terminal,911,6,2,5466
0,0,Start,0,1,Terminal,911,6,3,5466
0,-0.5,Car,0,0,Transit,911,6,3,5466
0,-1,End,0,1,Terminal,911,6,3,5466
