x,y,label,type,respID,qID,altID,obsID
0,0,Start,Node,2507,1,1,15037
0,-0.125,Walk (2 min),Transit,2507,1,1,15037
0,-0.25,"Transfer
(2 min wait)",Node,2507,1,1,15037
0,-0.5,Bus,Transit,2507,1,1,15037
0,-0.75,"Transfer
(2 min wait)",Node,2507,1,1,15037
0,-1,Bus,Transit,2507,1,1,15037
0,-1.25,Transfer,Node,2507,1,1,15037
0,-1.375,Walk (2 min),Transit,2507,1,1,15037
0,-1.5,End,Node,2507,1,1,15037
0,0,"Start
(10 min wait)",Node,2507,1,2,15037
0,-0.25,Uber/Lyft,Transit,2507,1,2,15037
0,-0.5,"Transfer
(2 min wait)",Node,2507,1,2,15037
0,-0.75,Bus,Transit,2507,1,2,15037
0,-1,Transfer,Node,2507,1,2,15037
0,-1.125,Walk (10 min),Transit,2507,1,2,15037
0,-1.25,End,Node,2507,1,2,15037
0,0,Start,Node,2507,1,3,15037
0,-0.16666666666666666,Car,Transit,2507,1,3,15037
0,-0.3333333333333333,"Transfer
(5 min wait)",Node,2507,1,3,15037
0,-0.5,Bus,Transit,2507,1,3,15037
0,-0.6666666666666666,"Transfer
(10 min wait)",Node,2507,1,3,15037
0,-0.8333333333333333,Taxi,Transit,2507,1,3,15037
0,-1,End,Node,2507,1,3,15037
0,0,"Start
(2 min wait)",Node,2507,2,1,15038
0,-0.25,Taxi,Transit,2507,2,1,15038
0,-0.5,"Transfer
(10 min wait)",Node,2507,2,1,15038
0,-0.75,Bus,Transit,2507,2,1,15038
0,-1,Transfer,Node,2507,2,1,15038
0,-1.125,Walk (2 min),Transit,2507,2,1,15038
0,-1.25,End,Node,2507,2,1,15038
0,0,Start,Node,2507,2,2,15038
0,-0.16666666666666666,Car,Transit,2507,2,2,15038
0,-0.3333333333333333,"Transfer
(5 min wait)",Node,2507,2,2,15038
0,-0.5,Bus,Transit,2507,2,2,15038
0,-0.6666666666666666,"Transfer
(5 min wait)",Node,2507,2,2,15038
0,-0.8333333333333333,Taxi,Transit,2507,2,2,15038
0,-1,End,Node,2507,2,2,15038
0,0,Start,Node,2507,2,3,15038
0,-0.16666666666666666,Car,Transit,2507,2,3,15038
0,-0.3333333333333333,"Transfer
(2 min wait)",Node,2507,2,3,15038
0,-0.5,Bus,Transit,2507,2,3,15038
0,-0.6666666666666666,"Transfer
(2 min wait)",Node,2507,2,3,15038
0,-0.8333333333333333,Bus,Transit,2507,2,3,15038
0,-1,Transfer,Node,2507,2,3,15038
0,-1.0833333333333333,Walk (5 min),Transit,2507,2,3,15038
