x,y,label,node,line,labelType,respID,qID,altID,obsID,price,timeRange
0,0,Start,0,1,Terminal,345,1,1,2065,20,38 - 46 minutes
0,-0.16666666666666666,Car,0,0,Transit,345,1,1,2065,20,38 - 46 minutes
0,-0.3333333333333333,"Transfer
(2 min wait)",1,0,Node,345,1,1,2065,20,38 - 46 minutes
0,-0.5,Bus,0,0,Transit,345,1,1,2065,20,38 - 46 minutes
0,-0.6666666666666666,"Transfer
(10 min wait)",1,0,Node,345,1,1,2065,20,38 - 46 minutes
0,-0.8333333333333333,Uber/Lyft,0,0,Transit,345,1,1,2065,20,38 - 46 minutes
0,-1,End,0,1,Terminal,345,1,1,2065,20,38 - 46 minutes
0,0,Start,0,1,Terminal,345,1,2,2065,15,56 - 68 minutes
0,-0.25,Car,0,0,Transit,345,1,2,2065,15,56 - 68 minutes
0,-0.5,"Transfer
(10 min wait)",1,0,Node,345,1,2,2065,15,56 - 68 minutes
0,-0.75,Bus,0,0,Transit,345,1,2,2065,15,56 - 68 minutes
0,-1,Transfer,1,1,Node,345,1,2,2065,15,56 - 68 minutes
0,-1.125,"Walk
(2 min)",0,0,Transit,345,1,2,2065,15,56 - 68 minutes
0,-1.25,End,0,0,Terminal,345,1,2,2065,15,56 - 68 minutes
0,0,Start,0,1,Terminal,345,1,3,2065,15,44 - 66 minutes
0,-0.25,Car,0,0,Transit,345,1,3,2065,15,44 - 66 minutes
0,-0.5,"Transfer
(5 min wait)",1,0,Node,345,1,3,2065,15,44 - 66 minutes
0,-0.75,Bus,0,0,Transit,345,1,3,2065,15,44 - 66 minutes
0,-1,Transfer,1,1,Node,345,1,3,2065,15,44 - 66 minutes
0,-1.125,"Walk
(10 min)",0,0,Transit,345,1,3,2065,15,44 - 66 minutes
0,-1.25,End,0,0,Terminal,345,1,3,2065,15,44 - 66 minutes
0,0,Start,0,0,Terminal,345,2,1,2066,20,81 - 89 minutes
0,-0.25,"Walk
(10 min)",0,0,Transit,345,2,1,2066,20,81 - 89 minutes
0,-0.5,"Transfer
(5 min wait)",1,1,Node,345,2,1,2066,20,81 - 89 minutes
0,-1,Bus,0,0,Transit,345,2,1,2066,20,81 - 89 minutes
0,-1.5,Transfer,1,1,Node,345,2,1,2066,20,81 - 89 minutes
0,-1.75,"Walk
(10 min)",0,0,Transit,345,2,1,2066,20,81 - 89 minutes
0,-2,End,0,0,Terminal,345,2,1,2066,20,81 - 89 minutes
