x,y,label,node,line,labelType,respID,qID,altID,obsID,price,timeRange
0,0,Start,0,0,Terminal,949,1,1,5689,25,52 - 78 minutes
0,-0.25,"Walk
(5 min)",0,0,Transit,949,1,1,5689,25,52 - 78 minutes
0,-0.5,"Transfer
(5 min wait)",1,1,Node,949,1,1,5689,25,52 - 78 minutes
0,-1,Bus,0,0,Transit,949,1,1,5689,25,52 - 78 minutes
0,-1.5,Transfer,1,1,Node,949,1,1,5689,25,52 - 78 minutes
0,-1.75,"Walk
(5 min)",0,0,Transit,949,1,1,5689,25,52 - 78 minutes
0,-2,End,0,0,Terminal,949,1,1,5689,25,52 - 78 minutes
0,0,Start,0,1,Terminal,949,1,2,5689,15,63 - 77 minutes
0,-0.16666666666666666,Car,0,0,Transit,949,1,2,5689,15,63 - 77 minutes
0,-0.3333333333333333,"Transfer
(10 min wait)",1,0,Node,949,1,2,5689,15,63 - 77 minutes
0,-0.5,Bus,0,0,Transit,949,1,2,5689,15,63 - 77 minutes
0,-0.6666666666666666,"Transfer
(10 min wait)",1,0,Node,949,1,2,5689,15,63 - 77 minutes
0,-0.8333333333333333,Taxi,0,0,Transit,949,1,2,5689,15,63 - 77 minutes
0,-1,End,0,1,Terminal,949,1,2,5689,15,63 - 77 minutes
0,0,Start,0,1,Terminal,949,1,3,5689,10,45 - 55 minutes
0,-0.5,Car,0,0,Transit,949,1,3,5689,10,45 - 55 minutes
0,-1,End,0,1,Terminal,949,1,3,5689,10,45 - 55 minutes
0,0,"Start
(5 min wait)",0,1,Terminal,949,2,1,5690,10,58 - 70 minutes
0,-0.16666666666666666,Uber/Lyft,0,0,Transit,949,2,1,5690,10,58 - 70 minutes
0,-0.3333333333333333,"Transfer
(2 min wait)",1,0,Node,949,2,1,5690,10,58 - 70 minutes
0,-0.5,Bus,0,0,Transit,949,2,1,5690,10,58 - 70 minutes
0,-0.6666666666666666,"Transfer
(2 min wait)",1,0,Node,949,2,1,5690,10,58 - 70 minutes
0,-0.8333333333333333,Bus,0,0,Transit,949,2,1,5690,10,58 - 70 minutes
0,-1,Transfer,1,1,Node,949,2,1,5690,10,58 - 70 minutes
0,-1.0833333333333333,"Walk
(5 min)",0,0,Transit,949,2,1,5690,10,58 - 70 minutes
0,-1.1666666666666667,End,0,0,Terminal,949,2,1,5690,10,58 - 70 minutes
0,0,Start,0,1,Terminal,949,2,2,5690,20,36 - 44 minutes
0,-0.5,Car,0,0,Transit,949,2,2,5690,20,36 - 44 minutes
0,-1,End,0,1,Terminal,949,2,2,5690,20,36 - 44 minutes
0,0,"Start
(2 min wait)",0,1,Terminal,949,2,3,5690,15,34 - 50 minutes
0,-0.5,Taxi,0,0,Transit,949,2,3,5690,15,34 - 50 minutes
0,-1,End,0,1,Terminal,949,2,3,5690,15,34 - 50 minutes
0,0,"Start
(5 min wait)",0,1,Terminal,949,3,1,5691,25,44 - 66 minutes
0,-0.5,Uber/Lyft,0,0,Transit,949,3,1,5691,25,44 - 66 minutes
0,-1,End,0,1,Terminal,949,3,1,5691,25,44 - 66 minutes
0,0,"Start
(5 min wait)",0,1,Terminal,949,3,2,5691,30,28 - 42 minutes
0,-0.5,Taxi,0,0,Transit,949,3,2,5691,30,28 - 42 minutes
0,-1,End,0,1,Terminal,949,3,2,5691,30,28 - 42 minutes
0,0,Start,0,1,Terminal,949,3,3,5691,10,30 - 34 minutes
0,-0.16666666666666666,Car,0,0,Transit,949,3,3,5691,10,30 - 34 minutes
0,-0.3333333333333333,"Transfer
(5 min wait)",1,0,Node,949,3,3,5691,10,30 - 34 minutes
0,-0.5,Bus,0,0,Transit,949,3,3,5691,10,30 - 34 minutes
0,-0.6666666666666666,"Transfer
(5 min wait)",1,0,Node,949,3,3,5691,10,30 - 34 minutes
0,-0.8333333333333333,Bus,0,0,Transit,949,3,3,5691,10,30 - 34 minutes
0,-1,Transfer,1,1,Node,949,3,3,5691,10,30 - 34 minutes
0,-1.0833333333333333,"Walk
(2 min)",0,0,Transit,949,3,3,5691,10,30 - 34 minutes
0,-1.1666666666666667,End,0,0,Terminal,949,3,3,5691,10,30 - 34 minutes
0,0,Start,0,0,Terminal,949,4,1,5692,15,71 - 79 minutes
0,-0.25,"Walk
(10 min)",0,0,Transit,949,4,1,5692,15,71 - 79 minutes
0,-0.5,"Transfer
(5 min wait)",1,1,Node,949,4,1,5692,15,71 - 79 minutes
0,-1,Bus,0,0,Transit,949,4,1,5692,15,71 - 79 minutes
0,-1.5,Transfer,1,1,Node,949,4,1,5692,15,71 - 79 minutes
0,-1.75,"Walk
(10 min)",0,0,Transit,949,4,1,5692,15,71 - 79 minutes
0,-2,End,0,0,Terminal,949,4,1,5692,15,71 - 79 minutes
0,0,Start,0,1,Terminal,949,4,2,5692,15,56 - 68 minutes
0,-0.25,Car,0,0,Transit,949,4,2,5692,15,56 - 68 minutes
0,-0.5,"Transfer
(2 min wait)",1,0,Node,949,4,2,5692,15,56 - 68 minutes
0,-0.75,Bus,0,0,Transit,949,4,2,5692,15,56 - 68 minutes
0,-1,Transfer,1,1,Node,949,4,2,5692,15,56 - 68 minutes
0,-1.125,"Walk
(10 min)",0,0,Transit,949,4,2,5692,15,56 - 68 minutes
0,-1.25,End,0,0,Terminal,949,4,2,5692,15,56 - 68 minutes
0,0,"Start
(10 min wait)",0,1,Terminal,949,4,3,5692,15,68 - 76 minutes
0,-0.25,Uber/Lyft,0,0,Transit,949,4,3,5692,15,68 - 76 minutes
0,-0.5,"Transfer
(10 min wait)",1,0,Node,949,4,3,5692,15,68 - 76 minutes
0,-0.75,Bus,0,0,Transit,949,4,3,5692,15,68 - 76 minutes
0,-1,Transfer,1,1,Node,949,4,3,5692,15,68 - 76 minutes
0,-1.125,"Walk
(2 min)",0,0,Transit,949,4,3,5692,15,68 - 76 minutes
0,-1.25,End,0,0,Terminal,949,4,3,5692,15,68 - 76 minutes
0,0,"Start
(10 min wait)",0,1,Terminal,949,5,1,5693,30,38 - 42 minutes
0,-0.5,Taxi,0,0,Transit,949,5,1,5693,30,38 - 42 minutes
0,-1,End,0,1,Terminal,949,5,1,5693,30,38 - 42 minutes
0,0,Start,0,1,Terminal,949,5,2,5693,30,44 - 66 minutes
0,-0.25,Car,0,0,Transit,949,5,2,5693,30,44 - 66 minutes
0,-0.5,"Transfer
(5 min wait)",1,0,Node,949,5,2,5693,30,44 - 66 minutes
0,-0.75,Bus,0,0,Transit,949,5,2,5693,30,44 - 66 minutes
0,-1,Transfer,1,1,Node,949,5,2,5693,30,44 - 66 minutes
0,-1.125,"Walk
(10 min)",0,0,Transit,949,5,2,5693,30,44 - 66 minutes
0,-1.25,End,0,0,Terminal,949,5,2,5693,30,44 - 66 minutes
0,0,"Start
(2 min wait)",0,1,Terminal,949,5,3,5693,10,49 - 55 minutes
0,-0.5,Taxi,0,0,Transit,949,5,3,5693,10,49 - 55 minutes
0,-1,End,0,1,Terminal,949,5,3,5693,10,49 - 55 minutes
0,0,Start,0,1,Terminal,949,6,1,5694,10,68 - 82 minutes
0,-0.16666666666666666,Car,0,0,Transit,949,6,1,5694,10,68 - 82 minutes
0,-0.3333333333333333,"Transfer
(10 min wait)",1,0,Node,949,6,1,5694,10,68 - 82 minutes
0,-0.5,Bus,0,0,Transit,949,6,1,5694,10,68 - 82 minutes
0,-0.6666666666666666,"Transfer
(5 min wait)",1,0,Node,949,6,1,5694,10,68 - 82 minutes
0,-0.8333333333333333,Taxi,0,0,Transit,949,6,1,5694,10,68 - 82 minutes
0,-1,End,0,1,Terminal,949,6,1,5694,10,68 - 82 minutes
0,0,Start,0,0,Terminal,949,6,2,5694,10,44 - 66 minutes
0,-0.25,"Walk
(5 min)",0,0,Transit,949,6,2,5694,10,44 - 66 minutes
0,-0.5,"Transfer
(10 min wait)",1,1,Node,949,6,2,5694,10,44 - 66 minutes
0,-1,Bus,0,0,Transit,949,6,2,5694,10,44 - 66 minutes
0,-1.5,Transfer,1,1,Node,949,6,2,5694,10,44 - 66 minutes
0,-1.75,"Walk
(10 min)",0,0,Transit,949,6,2,5694,10,44 - 66 minutes
0,-2,End,0,0,Terminal,949,6,2,5694,10,44 - 66 minutes
0,0,Start,0,1,Terminal,949,6,3,5694,20,58 - 72 minutes
0,-0.25,Car,0,0,Transit,949,6,3,5694,20,58 - 72 minutes
0,-0.5,"Transfer
(10 min wait)",1,0,Node,949,6,3,5694,20,58 - 72 minutes
0,-0.75,Bus,0,0,Transit,949,6,3,5694,20,58 - 72 minutes
0,-1,Transfer,1,1,Node,949,6,3,5694,20,58 - 72 minutes
0,-1.125,"Walk
(5 min)",0,0,Transit,949,6,3,5694,20,58 - 72 minutes
0,-1.25,End,0,0,Terminal,949,6,3,5694,20,58 - 72 minutes
