x,y,label,type,respID,qID,altID,obsID
0,0,Start (2 min wait),Node,1700,1,1,10195
0,0.25,Taxi,Vehicle,1700,1,1,10195
0,0.5,Transfer (5 min wait),Node,1700,1,1,10195
0,0.75,Bus,Vehicle,1700,1,1,10195
0,0.875,,Node,1700,1,1,10195
0,0.9375,Walk (5 min),Vehicle,1700,1,1,10195
0,1,End,Node,1700,1,1,10195
0,0,Start,Node,1700,1,2,10195
0,0.25,Car,Vehicle,1700,1,2,10195
0,0.5,Transfer (2 min wait),Node,1700,1,2,10195
0,0.75,Bus,Vehicle,1700,1,2,10195
0,0.875,,Node,1700,1,2,10195
0,0.9375,Walk (5 min),Vehicle,1700,1,2,10195
0,1,End,Node,1700,1,2,10195
0,0,Start (10 min wait),Node,1700,1,3,10195
0,0.25,Taxi,Vehicle,1700,1,3,10195
0,0.5,Transfer (5 min wait),Node,1700,1,3,10195
0,0.75,Bus,Vehicle,1700,1,3,10195
0,0.875,,Node,1700,1,3,10195
0,0.9375,Walk (5 min),Vehicle,1700,1,3,10195
0,1,End,Node,1700,1,3,10195
0,0,Start (5 min wait),Node,1700,2,1,10196
0,0.25,Uber/Lyft,Vehicle,1700,2,1,10196
0,0.5,Transfer (2 min wait),Node,1700,2,1,10196
0,0.75,Bus,Vehicle,1700,2,1,10196
0,0.875,,Node,1700,2,1,10196
0,0.9375,Walk (10 min),Vehicle,1700,2,1,10196
0,1,End,Node,1700,2,1,10196
0,0,Start,Node,1700,2,2,10196
0,0.16666666666666666,Car,Vehicle,1700,2,2,10196
0,0.3333333333333333,Transfer (5 min wait),Node,1700,2,2,10196
0,0.5,Bus,Vehicle,1700,2,2,10196
0,0.6666666666666666,Transfer (5 min wait),Node,1700,2,2,10196
0,0.8333333333333333,Taxi,Vehicle,1700,2,2,10196
0,1,End,Node,1700,2,2,10196
0,0,Start (5 min wait),Node,1700,2,3,10196
0,0.25,Taxi,Vehicle,1700,2,3,10196
0,0.5,Transfer (10 min wait),Node,1700,2,3,10196
0,0.75,Bus,Vehicle,1700,2,3,10196
0,0.875,,Node,1700,2,3,10196
0,0.9375,Walk (5 min),Vehicle,1700,2,3,10196
0,1,End,Node,1700,2,3,10196
0,0,Start (2 min wait),Node,1700,3,1,10197
0,0.25,Taxi,Vehicle,1700,3,1,10197
0,0.5,Transfer (10 min wait),Node,1700,3,1,10197
0,0.75,Bus,Vehicle,1700,3,1,10197
0,0.875,,Node,1700,3,1,10197
0,0.9375,Walk (2 min),Vehicle,1700,3,1,10197
0,1,End,Node,1700,3,1,10197
0,0,Start (5 min wait),Node,1700,3,2,10197
0,0.0625,Walk (2 min),Vehicle,1700,3,2,10197
0,0.125,,Node,1700,3,2,10197
0,0.25,Bus,Vehicle,1700,3,2,10197
0,0.5,Transfer (5 min wait),Node,1700,3,2,10197
0,0.75,Bus,Vehicle,1700,3,2,10197
0,0.875,,Node,1700,3,2,10197
0,0.9375,Walk (10 min),Vehicle,1700,3,2,10197
0,1,End,Node,1700,3,2,10197
0,0,Start,Node,1700,3,3,10197
0,0.5,Car,Vehicle,1700,3,3,10197
0,1,End,Node,1700,3,3,10197
0,0,Start (5 min wait),Node,1700,4,1,10198
0,0.16666666666666666,Taxi,Vehicle,1700,4,1,10198
0,0.3333333333333333,Transfer (10 min wait),Node,1700,4,1,10198
0,0.5,Bus,Vehicle,1700,4,1,10198
0,0.6666666666666666,Transfer (5 min wait),Node,1700,4,1,10198
0,0.8333333333333333,Taxi,Vehicle,1700,4,1,10198
0,1,End,Node,1700,4,1,10198
0,0,Start,Node,1700,4,2,10198
0,0.5,Car,Vehicle,1700,4,2,10198
0,1,End,Node,1700,4,2,10198
0,0,Start (5 min wait),Node,1700,4,3,10198
0,0.5,Uber/Lyft,Vehicle,1700,4,3,10198
0,1,End,Node,1700,4,3,10198
0,0,Start (10 min wait),Node,1700,5,1,10199
0,0.041666666666666664,Walk (2 min),Vehicle,1700,5,1,10199
0,0.08333333333333333,,Node,1700,5,1,10199
0,0.16666666666666666,Bus,Vehicle,1700,5,1,10199
0,0.3333333333333333,Transfer (10 min wait),Node,1700,5,1,10199
0,0.5,Bus,Vehicle,1700,5,1,10199
0,0.6666666666666666,Transfer (10 min wait),Node,1700,5,1,10199
0,0.8333333333333333,Bus,Vehicle,1700,5,1,10199
0,0.9166666666666666,,Node,1700,5,1,10199
0,0.9583333333333333,Walk (10 min),Vehicle,1700,5,1,10199
0,1,End,Node,1700,5,1,10199
0,0,Start (5 min wait),Node,1700,5,2,10199
0,0.1,Walk (10 min),Vehicle,1700,5,2,10199
0,0.2,,Node,1700,5,2,10199
0,0.5,Bus,Vehicle,1700,5,2,10199
0,0.8,,Node,1700,5,2,10199
0,0.9,Walk (5 min),Vehicle,1700,5,2,10199
0,1,End,Node,1700,5,2,10199
0,0,Start (2 min wait),Node,1700,5,3,10199
0,0.25,Uber/Lyft,Vehicle,1700,5,3,10199
0,0.5,Transfer (10 min wait),Node,1700,5,3,10199
0,0.75,Bus,Vehicle,1700,5,3,10199
0,0.875,,Node,1700,5,3,10199
0,0.9375,Walk (10 min),Vehicle,1700,5,3,10199
0,1,End,Node,1700,5,3,10199
0,0,Start,Node,1700,6,1,10200
0,0.25,Car,Vehicle,1700,6,1,10200
0,0.5,Transfer (2 min wait),Node,1700,6,1,10200
0,0.75,Bus,Vehicle,1700,6,1,10200
0,0.875,,Node,1700,6,1,10200
0,0.9375,Walk (10 min),Vehicle,1700,6,1,10200
0,1,End,Node,1700,6,1,10200
0,0,Start (10 min wait),Node,1700,6,2,10200
0,0.25,Uber/Lyft,Vehicle,1700,6,2,10200
0,0.5,Transfer (10 min wait),Node,1700,6,2,10200
0,0.75,Bus,Vehicle,1700,6,2,10200
0,0.875,,Node,1700,6,2,10200
0,0.9375,Walk (10 min),Vehicle,1700,6,2,10200
0,1,End,Node,1700,6,2,10200
0,0,Start,Node,1700,6,3,10200
0,0.5,Car,Vehicle,1700,6,3,10200
0,1,End,Node,1700,6,3,10200
