x,y,label,node,labelType,lineNodes,respID,qID,altID,obsID,price,timeRange
0,0,"Start
(5 min wait)",0,Terminal,1,1616,1,1,9691,15,33 - 37 minutes
0,-0.5,"Uber/Lyft
(30 mins)",0,Transit,1,1616,1,1,9691,15,33 - 37 minutes
0,-1,End,0,Terminal,1,1616,1,1,9691,15,33 - 37 minutes
0,0,"Start
(5 min wait)",0,Terminal,1,1616,1,2,9691,10,34 - 42 minutes
0,-0.44,"Bus
(30 mins)",0,Transit,1,1616,1,2,9691,10,34 - 42 minutes
0,-0.88,Transfer,1,Node,1,1616,1,2,9691,10,34 - 42 minutes
0,-0.94,"Walk
(3 mins)",0,Transit,0,1616,1,2,9691,10,34 - 42 minutes
0,-1,End,0,Terminal,0,1616,1,2,9691,10,34 - 42 minutes
0,0,"Start
(5 min wait)",0,Terminal,1,1616,1,3,9691,10,48 - 72 minutes
0,-0.2830188679245283,"Bus
(30 mins)",0,Transit,1,1616,1,3,9691,10,48 - 72 minutes
0,-0.5660377358490566,Transfer,1,Node,1,1616,1,3,9691,10,48 - 72 minutes
0,-0.5943396226415094,"Walk
(3 mins)",0,Transit,0,1616,1,3,9691,10,48 - 72 minutes
0,-0.6226415094339622,"Transfer
(2 min wait)",1,Node,2,1616,1,3,9691,10,48 - 72 minutes
0,-0.8113207547169812,"Bus
(20 mins)",0,Transit,2,1616,1,3,9691,10,48 - 72 minutes
0,-1,End,0,Terminal,2,1616,1,3,9691,10,48 - 72 minutes
0,0,"Start
(2 min wait)",0,Terminal,1,1616,2,1,9692,10,26 - 38 minutes
0,-0.25,"Bus
(15 mins)",0,Transit,1,1616,2,1,9692,10,26 - 38 minutes
0,-0.5,Transfer,1,Node,1,1616,2,1,9692,10,26 - 38 minutes
0,-0.75,"Walk
(15 mins)",0,Transit,0,1616,2,1,9692,10,26 - 38 minutes
0,-1,End,0,Terminal,0,1616,2,1,9692,10,26 - 38 minutes
0,0,"Start
(2 min wait)",0,Terminal,1,1616,2,2,9692,15,30 - 34 minutes
0,-0.5,"Uber/Lyft
(30 mins)",0,Transit,1,1616,2,2,9692,15,30 - 34 minutes
0,-1,End,0,Terminal,1,1616,2,2,9692,15,30 - 34 minutes
0,0,"Start
(10 min wait)",0,Terminal,1,1616,2,3,9692,10,21 - 25 minutes
0,-0.38461538461538464,"Taxi
(10 mins)",0,Transit,1,1616,2,3,9692,10,21 - 25 minutes
0,-0.7692307692307693,Transfer,1,Node,1,1616,2,3,9692,10,21 - 25 minutes
0,-0.8846153846153846,"Walk
(3 mins)",0,Transit,0,1616,2,3,9692,10,21 - 25 minutes
0,-1,End,0,Terminal,0,1616,2,3,9692,10,21 - 25 minutes
0,0,"Start
(10 min wait)",0,Terminal,1,1616,3,1,9693,25,27 - 33 minutes
0,-0.375,"Bus
(15 mins)",0,Transit,1,1616,3,1,9693,25,27 - 33 minutes
0,-0.75,Transfer,1,Node,1,1616,3,1,9693,25,27 - 33 minutes
0,-0.875,"Walk
(5 mins)",0,Transit,0,1616,3,1,9693,25,27 - 33 minutes
0,-1,End,0,Terminal,0,1616,3,1,9693,25,27 - 33 minutes
0,0,"Start
(5 min wait)",0,Terminal,1,1616,3,2,9693,25,16 - 24 minutes
0,-0.5,"Uber/Lyft
(15 mins)",0,Transit,1,1616,3,2,9693,25,16 - 24 minutes
0,-1,End,0,Terminal,1,1616,3,2,9693,25,16 - 24 minutes
0,0,"Start
(2 min wait)",0,Terminal,1,1616,3,3,9693,10,42 - 62 minutes
0,-0.25,"Uber/Lyft
(20 mins)",0,Transit,1,1616,3,3,9693,10,42 - 62 minutes
0,-0.5,"Transfer
(10 min wait)",1,Node,1,1616,3,3,9693,10,42 - 62 minutes
0,-0.75,"Bus
(20 mins)",0,Transit,1,1616,3,3,9693,10,42 - 62 minutes
0,-1,End,0,Terminal,1,1616,3,3,9693,10,42 - 62 minutes
0,0,"Start
(2 min wait)",0,Terminal,1,1616,4,1,9694,25,22 - 28 minutes
0,-0.43478260869565216,"Bus
(20 mins)",0,Transit,1,1616,4,1,9694,25,22 - 28 minutes
0,-0.8695652173913043,Transfer,1,Node,1,1616,4,1,9694,25,22 - 28 minutes
0,-0.9347826086956521,"Walk
(3 mins)",0,Transit,0,1616,4,1,9694,25,22 - 28 minutes
0,-1,End,0,Terminal,0,1616,4,1,9694,25,22 - 28 minutes
0,0,"Start
(5 min wait)",0,Terminal,1,1616,4,2,9694,25,22 - 28 minutes
0,-0.5,"Uber/Lyft
(20 mins)",0,Transit,1,1616,4,2,9694,25,22 - 28 minutes
0,-1,End,0,Terminal,1,1616,4,2,9694,25,22 - 28 minutes
0,0,"Start
(2 min wait)",0,Terminal,1,1616,4,3,9694,10,22 - 28 minutes
0,-0.43478260869565216,"Taxi
(20 mins)",0,Transit,1,1616,4,3,9694,10,22 - 28 minutes
0,-0.8695652173913043,Transfer,1,Node,1,1616,4,3,9694,10,22 - 28 minutes
0,-0.9347826086956521,"Walk
(3 mins)",0,Transit,0,1616,4,3,9694,10,22 - 28 minutes
0,-1,End,0,Terminal,0,1616,4,3,9694,10,22 - 28 minutes
0,0,"Start
(2 min wait)",0,Terminal,1,1616,5,1,9695,25,62 - 92 minutes
0,-0.25,"Bus
(30 mins)",0,Transit,1,1616,5,1,9695,25,62 - 92 minutes
