x,y,label,node,labelType,lineNodes,respID,qID,altID,obsID,price,timeRange
0,0,"Start
(10 min wait)",0,Terminal,1,46,1,1,271,20,21 - 25 minutes
0,-0.38461538461538464,"Taxi
(10 mins)",0,Transit,1,46,1,1,271,20,21 - 25 minutes
0,-0.7692307692307693,Transfer,1,Node,1,46,1,1,271,20,21 - 25 minutes
0,-0.8846153846153846,"Walk
(3 mins)",0,Transit,0,46,1,1,271,20,21 - 25 minutes
0,-1,End,0,Terminal,0,46,1,1,271,20,21 - 25 minutes
0,0,"Start
(2 min wait)",0,Terminal,1,46,1,2,271,30,20 - 24 minutes
0,-0.5,"Uber/Lyft
(20 mins)",0,Transit,1,46,1,2,271,30,20 - 24 minutes
0,-1,End,0,Terminal,1,46,1,2,271,30,20 - 24 minutes
0,0,"Start
(2 min wait)",0,Terminal,1,46,1,3,271,10,61 - 67 minutes
0,-0.2727272727272727,"Taxi
(30 mins)",0,Transit,1,46,1,3,271,10,61 - 67 minutes
0,-0.5454545454545454,"Transfer
(2 min wait)",1,Node,1,46,1,3,271,10,61 - 67 minutes
0,-0.6363636363636364,"Bus
(10 mins)",0,Transit,1,46,1,3,271,10,61 - 67 minutes
0,-0.7272727272727273,"Transfer
(5 min wait)",1,Node,1,46,1,3,271,10,61 - 67 minutes
0,-0.8636363636363636,"Bus
(15 mins)",0,Transit,1,46,1,3,271,10,61 - 67 minutes
0,-1,End,0,Terminal,1,46,1,3,271,10,61 - 67 minutes
0,0,"Start
(2 min wait)",0,Terminal,1,46,2,1,272,20,72 - 80 minutes
0,-0.21428571428571427,"Uber/Lyft
(30 mins)",0,Transit,1,46,2,1,272,20,72 - 80 minutes
0,-0.42857142857142855,"Transfer
(2 min wait)",1,Node,1,46,2,1,272,20,72 - 80 minutes
0,-0.5714285714285714,"Bus
(20 mins)",0,Transit,1,46,2,1,272,20,72 - 80 minutes
0,-0.7142857142857142,"Transfer
(2 min wait)",1,Node,1,46,2,1,272,20,72 - 80 minutes
0,-0.8571428571428571,"Uber/Lyft
(20 mins)",0,Transit,1,46,2,1,272,20,72 - 80 minutes
0,-1,End,0,Terminal,1,46,2,1,272,20,72 - 80 minutes
0,0,"Start
(10 min wait)",0,Terminal,1,46,2,2,272,15,45 - 49 minutes
0,-0.21428571428571427,"Uber/Lyft
(15 mins)",0,Transit,1,46,2,2,272,15,45 - 49 minutes
0,-0.42857142857142855,"Transfer
(2 min wait)",1,Node,1,46,2,2,272,15,45 - 49 minutes
0,-0.7142857142857142,"Bus
(20 mins)",0,Transit,1,46,2,2,272,15,45 - 49 minutes
0,-1,End,0,Terminal,1,46,2,2,272,15,45 - 49 minutes
0,0,"Start
(2 min wait)",0,Terminal,1,46,2,3,272,20,30 - 44 minutes
0,-0.3,"Uber/Lyft
(15 mins)",0,Transit,1,46,2,3,272,20,30 - 44 minutes
