x,y,label,node,labelType,lineNodes,respID,qID,altID,obsID,price,timeRange
0,0,Start,0,Terminal,1,2510,1,1,15055,25,52 - 58 minutes
0,-0.2,"Car
(Express)",0,Transit,1,2510,1,1,15055,25,52 - 58 minutes
0,-0.4,"Transfer
(5 min wait)",1,Node,1,2510,1,1,15055,25,52 - 58 minutes
0,-0.6000000000000001,Bus,0,Transit,1,2510,1,1,15055,25,52 - 58 minutes
0,-0.8,Transfer,1,Node,1,2510,1,1,15055,25,52 - 58 minutes
0,-0.9,"Walk
(10 min)",0,Transit,0,2510,1,1,15055,25,52 - 58 minutes
0,-1,End,0,Terminal,0,2510,1,1,15055,25,52 - 58 minutes
0,0,Start,0,Terminal,1,2510,1,2,15055,35,40 - 60 minutes
0,-0.3333333333333333,Car,0,Transit,1,2510,1,2,15055,35,40 - 60 minutes
0,-0.6666666666666666,Transfer,1,Node,1,2510,1,2,15055,35,40 - 60 minutes
0,-0.8333333333333333,"Walk
(10 min)",0,Transit,0,2510,1,2,15055,35,40 - 60 minutes
0,-1,End,0,Terminal,0,2510,1,2,15055,35,40 - 60 minutes
0,0,Start,0,Terminal,1,2510,1,3,15055,15,45 - 55 minutes
0,-0.5,Car,0,Transit,1,2510,1,3,15055,15,45 - 55 minutes
0,-1,End,0,Terminal,1,2510,1,3,15055,15,45 - 55 minutes
0,0,Start,0,Terminal,0,2510,2,1,15056,25,56 - 68 minutes
0,-0.06756756756756757,"Walk
(5 min)",0,Transit,0,2510,2,1,15056,25,56 - 68 minutes
0,-0.13513513513513514,"Transfer
(5 min wait)",1,Node,2,2510,2,1,15056,25,56 - 68 minutes
0,-0.2702702702702703,Bus,0,Transit,2,2510,2,1,15056,25,56 - 68 minutes
0,-0.40540540540540543,Transfer,1,Node,2,2510,2,1,15056,25,56 - 68 minutes
0,-0.43243243243243246,"Walk
(2 min)",0,Transit,0,2510,2,1,15056,25,56 - 68 minutes
0,-0.4594594594594595,"Transfer
(10 min wait)",1,Node,3,2510,2,1,15056,25,56 - 68 minutes
0,-0.5945945945945946,Bus,0,Transit,3,2510,2,1,15056,25,56 - 68 minutes
0,-0.7297297297297298,Transfer,1,Node,3,2510,2,1,15056,25,56 - 68 minutes
0,-0.8648648648648649,"Walk
(10 min)",0,Transit,0,2510,2,1,15056,25,56 - 68 minutes
0,-1,End,0,Terminal,0,2510,2,1,15056,25,56 - 68 minutes
0,0,Start,0,Terminal,0,2510,2,2,15056,15,44 - 48 minutes
0,-0.06,"Walk
(2 min)",0,Transit,0,2510,2,2,15056,15,44 - 48 minutes
0,-0.12,"Transfer
(2 min wait)",1,Node,2,2510,2,2,15056,15,44 - 48 minutes
0,-0.2475,Bus,0,Transit,2,2510,2,2,15056,15,44 - 48 minutes
0,-0.375,"Transfer
(2 min wait)",1,Node,2,2510,2,2,15056,15,44 - 48 minutes
0,-0.53125,Bus,0,Transit,2,2510,2,2,15056,15,44 - 48 minutes
0,-0.6875,"Transfer
(10 min wait)",1,Node,2,2510,2,2,15056,15,44 - 48 minutes
0,-0.84375,Taxi,0,Transit,2,2510,2,2,15056,15,44 - 48 minutes
0,-1,End,0,Terminal,2,2510,2,2,15056,15,44 - 48 minutes
0,0,Start,0,Terminal,1,2510,2,3,15056,20,48 - 52 minutes
0,-0.5,Car,0,Transit,1,2510,2,3,15056,20,48 - 52 minutes
0,-1,End,0,Terminal,1,2510,2,3,15056,20,48 - 52 minutes
0,0,Start,0,Terminal,1,2510,3,1,15057,35,62 - 92 minutes
0,-0.15384615384615385,Car,0,Transit,1,2510,3,1,15057,35,62 - 92 minutes
