x,y,label,node,labelType,lineNodes,respID,qID,altID,obsID,price,timeRange
0,0,Start,0,Terminal,1,2145,1,1,12865,30,54 - 60 minutes
0,-0.22727272727272727,Car,0,Transit,1,2145,1,1,12865,30,54 - 60 minutes
0,-0.45454545454545453,"Transfer
(2 min wait)",1,Node,1,2145,1,1,12865,30,54 - 60 minutes
0,-0.6672727272727272,Bus,0,Transit,1,2145,1,1,12865,30,54 - 60 minutes
0,-0.88,Transfer,1,Node,1,2145,1,1,12865,30,54 - 60 minutes
0,-0.94,"Walk
(5 min)",0,Transit,0,2145,1,1,12865,30,54 - 60 minutes
0,-1,End,0,Terminal,0,2145,1,1,12865,30,54 - 60 minutes
0,0,Start,0,Terminal,1,2145,1,2,12865,25,54 - 80 minutes
0,-0.23076923076923078,Car,0,Transit,1,2145,1,2,12865,25,54 - 80 minutes
0,-0.46153846153846156,"Transfer
(2 min wait)",1,Node,1,2145,1,2,12865,25,54 - 80 minutes
0,-0.6707692307692308,Bus,0,Transit,1,2145,1,2,12865,25,54 - 80 minutes
0,-0.88,Transfer,1,Node,1,2145,1,2,12865,25,54 - 80 minutes
0,-0.94,"Walk
(5 min)",0,Transit,0,2145,1,2,12865,25,54 - 80 minutes
0,-1,End,0,Terminal,0,2145,1,2,12865,25,54 - 80 minutes
0,0,Start,0,Terminal,1,2145,1,3,12865,35,76 - 84 minutes
0,-0.15384615384615385,"Car
(Express)",0,Transit,1,2145,1,3,12865,35,76 - 84 minutes
0,-0.3076923076923077,"Transfer
(10 min wait)",1,Node,1,2145,1,3,12865,35,76 - 84 minutes
0,-0.46153846153846156,Bus,0,Transit,1,2145,1,3,12865,35,76 - 84 minutes
0,-0.6153846153846154,"Transfer
(5 min wait)",1,Node,1,2145,1,3,12865,35,76 - 84 minutes
0,-0.7476923076923077,Bus,0,Transit,1,2145,1,3,12865,35,76 - 84 minutes
0,-0.88,Transfer,1,Node,1,2145,1,3,12865,35,76 - 84 minutes
0,-0.94,"Walk
(5 min)",0,Transit,0,2145,1,3,12865,35,76 - 84 minutes
0,-1,End,0,Terminal,0,2145,1,3,12865,35,76 - 84 minutes
0,0,Start,0,Terminal,0,2145,2,1,12866,25,62 - 68 minutes
0,-0.07142857142857142,"Walk
(5 min)",0,Transit,0,2145,2,1,12866,25,62 - 68 minutes
0,-0.14285714285714285,"Transfer
(10 min wait)",1,Node,2,2145,2,1,12866,25,62 - 68 minutes
0,-0.42857142857142855,Bus,0,Transit,2,2145,2,1,12866,25,62 - 68 minutes
0,-0.7142857142857142,Transfer,1,Node,2,2145,2,1,12866,25,62 - 68 minutes
0,-0.8571428571428571,"Walk
(10 min)",0,Transit,0,2145,2,1,12866,25,62 - 68 minutes
0,-1,End,0,Terminal,0,2145,2,1,12866,25,62 - 68 minutes
0,0,"Start
(2 min wait)",0,Terminal,1,2145,2,2,12866,25,30 - 44 minutes
0,-0.375,Taxi,0,Transit,1,2145,2,2,12866,25,30 - 44 minutes
0,-0.75,Transfer,1,Node,1,2145,2,2,12866,25,30 - 44 minutes
0,-0.875,"Walk
(5 min)",0,Transit,0,2145,2,2,12866,25,30 - 44 minutes
0,-1,End,0,Terminal,0,2145,2,2,12866,25,30 - 44 minutes
0,0,Start,0,Terminal,0,2145,2,3,12866,30,52 - 58 minutes
0,-0.16666666666666666,"Walk
(10 min)",0,Transit,0,2145,2,3,12866,30,52 - 58 minutes
0,-0.3333333333333333,"Transfer
(10 min wait)",1,Node,2,2145,2,3,12866,30,52 - 58 minutes
0,-0.5833333333333333,Bus,0,Transit,2,2145,2,3,12866,30,52 - 58 minutes
0,-0.8333333333333333,Transfer,1,Node,2,2145,2,3,12866,30,52 - 58 minutes
0,-0.9166666666666666,"Walk
(5 min)",0,Transit,0,2145,2,3,12866,30,52 - 58 minutes
0,-1,End,0,Terminal,0,2145,2,3,12866,30,52 - 58 minutes
0,0,Start,0,Terminal,0,2145,3,1,12867,25,54 - 80 minutes
0,-0.1,"Walk
(10 min)",0,Transit,0,2145,3,1,12867,25,54 - 80 minutes
0,-0.2,"Transfer
(5 min wait)",1,Node,2,2145,3,1,12867,25,54 - 80 minutes
0,-0.33333333333333337,Bus,0,Transit,2,2145,3,1,12867,25,54 - 80 minutes
0,-0.4666666666666667,"Transfer
(2 min wait)",1,Node,2,2145,3,1,12867,25,54 - 80 minutes
0,-0.6000000000000001,Bus,0,Transit,2,2145,3,1,12867,25,54 - 80 minutes
0,-0.7333333333333334,"Transfer
(10 min wait)",1,Node,2,2145,3,1,12867,25,54 - 80 minutes
0,-0.8666666666666667,Uber/Lyft,0,Transit,2,2145,3,1,12867,25,54 - 80 minutes
0,-1,End,0,Terminal,2,2145,3,1,12867,25,54 - 80 minutes
0,0,Start,0,Terminal,1,2145,3,2,12867,30,64 - 70 minutes
0,-0.15151515151515152,"Car
(Express)",0,Transit,1,2145,3,2,12867,30,64 - 70 minutes
0,-0.30303030303030304,"Transfer
(10 min wait)",1,Node,1,2145,3,2,12867,30,64 - 70 minutes
0,-0.4545454545454546,Bus,0,Transit,1,2145,3,2,12867,30,64 - 70 minutes
0,-0.6060606060606061,"Transfer
(2 min wait)",1,Node,1,2145,3,2,12867,30,64 - 70 minutes
0,-0.743030303030303,Bus,0,Transit,1,2145,3,2,12867,30,64 - 70 minutes
0,-0.88,Transfer,1,Node,1,2145,3,2,12867,30,64 - 70 minutes
0,-0.94,"Walk
(5 min)",0,Transit,0,2145,3,2,12867,30,64 - 70 minutes
0,-1,End,0,Terminal,0,2145,3,2,12867,30,64 - 70 minutes
0,0,"Start
(5 min wait)",0,Terminal,1,2145,3,3,12867,30,40 - 44 minutes
0,-0.16666666666666666,Uber/Lyft,0,Transit,1,2145,3,3,12867,30,40 - 44 minutes
0,-0.3333333333333333,"Transfer
(5 min wait)",1,Node,1,2145,3,3,12867,30,40 - 44 minutes
0,-0.5,Bus,0,Transit,1,2145,3,3,12867,30,40 - 44 minutes
0,-0.6666666666666666,"Transfer
(2 min wait)",1,Node,1,2145,3,3,12867,30,40 - 44 minutes
0,-0.8333333333333333,Uber/Lyft,0,Transit,1,2145,3,3,12867,30,40 - 44 minutes
0,-1,End,0,Terminal,1,2145,3,3,12867,30,40 - 44 minutes
0,0,"Start
(5 min wait)",0,Terminal,1,2145,4,1,12868,15,50 - 61 minutes
0,-0.14285714285714285,Uber/Lyft,0,Transit,1,2145,4,1,12868,15,50 - 61 minutes
0,-0.2857142857142857,"Transfer
(10 min wait)",1,Node,1,2145,4,1,12868,15,50 - 61 minutes
0,-0.42857142857142855,Bus,0,Transit,1,2145,4,1,12868,15,50 - 61 minutes
0,-0.5714285714285714,"Transfer
(5 min wait)",1,Node,1,2145,4,1,12868,15,50 - 61 minutes
0,-0.7142857142857142,Bus,0,Transit,1,2145,4,1,12868,15,50 - 61 minutes
0,-0.8571428571428571,Transfer,1,Node,1,2145,4,1,12868,15,50 - 61 minutes
0,-0.9285714285714286,"Walk
(5 min)",0,Transit,0,2145,4,1,12868,15,50 - 61 minutes
0,-1,End,0,Terminal,0,2145,4,1,12868,15,50 - 61 minutes
0,0,"Start
(5 min wait)",0,Terminal,1,2145,4,2,12868,30,36 - 54 minutes
0,-0.5,Taxi,0,Transit,1,2145,4,2,12868,30,36 - 54 minutes
0,-1,End,0,Terminal,1,2145,4,2,12868,30,36 - 54 minutes
0,0,"Start
(10 min wait)",0,Terminal,1,2145,4,3,12868,25,54 - 66 minutes
0,-0.16666666666666669,Taxi,0,Transit,1,2145,4,3,12868,25,54 - 66 minutes
0,-0.33333333333333337,"Transfer
(5 min wait)",1,Node,1,2145,4,3,12868,25,54 - 66 minutes
0,-0.5,Bus,0,Transit,1,2145,4,3,12868,25,54 - 66 minutes
0,-0.6666666666666667,"Transfer
(5 min wait)",1,Node,1,2145,4,3,12868,25,54 - 66 minutes
0,-0.8333333333333334,Taxi,0,Transit,1,2145,4,3,12868,25,54 - 66 minutes
0,-1,End,0,Terminal,1,2145,4,3,12868,25,54 - 66 minutes
0,0,Start,0,Terminal,1,2145,5,1,12869,20,52 - 58 minutes
0,-0.2,"Car
(Express)",0,Transit,1,2145,5,1,12869,20,52 - 58 minutes
0,-0.4,"Transfer
(5 min wait)",1,Node,1,2145,5,1,12869,20,52 - 58 minutes
0,-0.6000000000000001,Bus,0,Transit,1,2145,5,1,12869,20,52 - 58 minutes
0,-0.8,Transfer,1,Node,1,2145,5,1,12869,20,52 - 58 minutes
0,-0.9,"Walk
(10 min)",0,Transit,0,2145,5,1,12869,20,52 - 58 minutes
0,-1,End,0,Terminal,0,2145,5,1,12869,20,52 - 58 minutes
0,0,Start,0,Terminal,1,2145,5,2,12869,20,66 - 74 minutes
0,-0.1724137931034483,"Car
(Express)",0,Transit,1,2145,5,2,12869,20,66 - 74 minutes
0,-0.3448275862068966,Transfer,1,Node,1,2145,5,2,12869,20,66 - 74 minutes
0,-0.39655172413793105,"Walk
(5 min)",0,Transit,0,2145,5,2,12869,20,66 - 74 minutes
0,-0.4482758620689655,"Transfer
(5 min wait)",1,Node,2,2145,5,2,12869,20,66 - 74 minutes
0,-0.6206896551724138,Bus,0,Transit,2,2145,5,2,12869,20,66 - 74 minutes
0,-0.7931034482758621,Transfer,1,Node,2,2145,5,2,12869,20,66 - 74 minutes
0,-0.896551724137931,"Walk
(10 min)",0,Transit,0,2145,5,2,12869,20,66 - 74 minutes
0,-1,End,0,Terminal,0,2145,5,2,12869,20,66 - 74 minutes
0,0,Start,0,Terminal,1,2145,5,3,12869,30,54 - 60 minutes
0,-0.15873015873015875,"Car
(Express)",0,Transit,1,2145,5,3,12869,30,54 - 60 minutes
0,-0.3174603174603175,"Transfer
(5 min wait)",1,Node,1,2145,5,3,12869,30,54 - 60 minutes
0,-0.4761904761904763,Bus,0,Transit,1,2145,5,3,12869,30,54 - 60 minutes
0,-0.634920634920635,"Transfer
(10 min wait)",1,Node,1,2145,5,3,12869,30,54 - 60 minutes
0,-0.7574603174603175,Bus,0,Transit,1,2145,5,3,12869,30,54 - 60 minutes
