x,y,label,node,labelType,lineNodes,respID,qID,altID,obsID,price,timeRange
0,0,Start,0,Terminal,0,2016,1,1,12091,20,28 - 42 minutes
0,-0.16666666666666666,Car,0,Transit,0,2016,1,1,12091,20,28 - 42 minutes
0,-0.3333333333333333,"Transfer
(5 min wait)",1,Node,0,2016,1,1,12091,20,28 - 42 minutes
0,-0.5,Bus,0,Transit,0,2016,1,1,12091,20,28 - 42 minutes
0,-0.6666666666666666,Transfer,1,Node,0,2016,1,1,12091,20,28 - 42 minutes
0,-0.8333333333333333,"Walk
(10 min)",0,Transit,0,2016,1,1,12091,20,28 - 42 minutes
0,-1,End,0,Terminal,0,2016,1,1,12091,20,28 - 42 minutes
0,0,Start,0,Terminal,0,2016,1,2,12091,30,67 - 81 minutes
0,-0.125,"Car
(Express)",0,Transit,0,2016,1,2,12091,30,67 - 81 minutes
0,-0.25,"Transfer
(10 min wait)",1,Node,0,2016,1,2,12091,30,67 - 81 minutes
0,-0.375,Bus,0,Transit,0,2016,1,2,12091,30,67 - 81 minutes
0,-0.5,"Transfer
(2 min wait)",1,Node,0,2016,1,2,12091,30,67 - 81 minutes
0,-0.625,Bus,0,Transit,0,2016,1,2,12091,30,67 - 81 minutes
0,-0.75,Transfer,1,Node,0,2016,1,2,12091,30,67 - 81 minutes
0,-0.875,"Walk
(2 min)",0,Transit,0,2016,1,2,12091,30,67 - 81 minutes
0,-1,End,0,Terminal,0,2016,1,2,12091,30,67 - 81 minutes
0,0,"Start
(5 min wait)",0,Terminal,1,2016,1,3,12091,15,36 - 54 minutes
0,-0.5,Taxi,0,Transit,1,2016,1,3,12091,15,36 - 54 minutes
0,-1,End,0,Terminal,1,2016,1,3,12091,15,36 - 54 minutes
0,0,Start,0,Terminal,0,2016,2,1,12092,15,56 - 84 minutes
0,-0.16666666666666666,"Walk
(5 min)",0,Transit,0,2016,2,1,12092,15,56 - 84 minutes
0,-0.3333333333333333,"Transfer
(10 min wait)",1,Node,2,2016,2,1,12092,15,56 - 84 minutes
0,-0.5,Bus,0,Transit,2,2016,2,1,12092,15,56 - 84 minutes
0,-0.6666666666666666,Transfer,1,Node,2,2016,2,1,12092,15,56 - 84 minutes
0,-0.8333333333333333,"Walk
(5 min)",0,Transit,0,2016,2,1,12092,15,56 - 84 minutes
0,-1,End,0,Terminal,0,2016,2,1,12092,15,56 - 84 minutes
0,0,Start,0,Terminal,0,2016,2,2,12092,35,56 - 68 minutes
0,-0.16666666666666666,Car,0,Transit,0,2016,2,2,12092,35,56 - 68 minutes
0,-0.3333333333333333,"Transfer
(10 min wait)",1,Node,0,2016,2,2,12092,35,56 - 68 minutes
0,-0.5,Bus,0,Transit,0,2016,2,2,12092,35,56 - 68 minutes
0,-0.6666666666666666,Transfer,1,Node,0,2016,2,2,12092,35,56 - 68 minutes
0,-0.8333333333333333,"Walk
(2 min)",0,Transit,0,2016,2,2,12092,35,56 - 68 minutes
0,-1,End,0,Terminal,0,2016,2,2,12092,35,56 - 68 minutes
0,0,Start,0,Terminal,1,2016,2,3,12092,35,57 - 63 minutes
0,-0.5,"Car
(Express)",0,Transit,1,2016,2,3,12092,35,57 - 63 minutes
0,-1,End,0,Terminal,1,2016,2,3,12092,35,57 - 63 minutes
0,0,"Start
(5 min wait)",0,Terminal,0,2016,3,1,12093,25,72 - 88 minutes
0,-0.16666666666666666,Taxi,0,Transit,0,2016,3,1,12093,25,72 - 88 minutes
0,-0.3333333333333333,"Transfer
(10 min wait)",1,Node,0,2016,3,1,12093,25,72 - 88 minutes
0,-0.5,Bus,0,Transit,0,2016,3,1,12093,25,72 - 88 minutes
0,-0.6666666666666666,"Transfer
(5 min wait)",1,Node,0,2016,3,1,12093,25,72 - 88 minutes
0,-0.8333333333333333,Taxi,0,Transit,0,2016,3,1,12093,25,72 - 88 minutes
0,-1,End,0,Terminal,0,2016,3,1,12093,25,72 - 88 minutes
0,0,Start,0,Terminal,0,2016,3,2,12093,20,58 - 72 minutes
0,-0.16666666666666666,"Car
(Express)",0,Transit,0,2016,3,2,12093,20,58 - 72 minutes
0,-0.3333333333333333,"Transfer
(5 min wait)",1,Node,0,2016,3,2,12093,20,58 - 72 minutes
0,-0.5,Bus,0,Transit,0,2016,3,2,12093,20,58 - 72 minutes
0,-0.6666666666666666,"Transfer
(10 min wait)",1,Node,0,2016,3,2,12093,20,58 - 72 minutes
0,-0.8333333333333333,Taxi,0,Transit,0,2016,3,2,12093,20,58 - 72 minutes
0,-1,End,0,Terminal,0,2016,3,2,12093,20,58 - 72 minutes
0,0,"Start
(10 min wait)",0,Terminal,0,2016,3,3,12093,25,51 - 63 minutes
0,-0.16666666666666666,Taxi,0,Transit,0,2016,3,3,12093,25,51 - 63 minutes
0,-0.3333333333333333,"Transfer
(2 min wait)",1,Node,0,2016,3,3,12093,25,51 - 63 minutes
0,-0.5,Bus,0,Transit,0,2016,3,3,12093,25,51 - 63 minutes
0,-0.6666666666666666,"Transfer
(5 min wait)",1,Node,0,2016,3,3,12093,25,51 - 63 minutes
0,-0.8333333333333333,Taxi,0,Transit,0,2016,3,3,12093,25,51 - 63 minutes
