x,y,label,times,node,labelType,lineNodes,respID,qID,altID,obsID,price,timeRange
0,0,Start,2 min wait,0,Terminal,1,3500,1,1,20995,30,14 - 20 minutes
0,-0.5,Bus,15 mins,0,Transit,1,3500,1,1,20995,30,14 - 20 minutes
0,-1,End,,0,Terminal,1,3500,1,1,20995,30,14 - 20 minutes
0,0,Start,5 min wait,0,Terminal,1,3500,1,2,20995,30,32 - 48 minutes
0,-0.3333333333333333,Taxi,20 mins,0,Transit,1,3500,1,2,20995,30,32 - 48 minutes
0,-0.6666666666666666,Transfer,5 min wait,1,Node,1,3500,1,2,20995,30,32 - 48 minutes
0,-0.8333333333333333,Bus,10 mins,0,Transit,1,3500,1,2,20995,30,32 - 48 minutes
0,-1,End,,0,Terminal,1,3500,1,2,20995,30,32 - 48 minutes
0,0,Start,2 min wait,0,Terminal,1,3500,1,3,20995,20,28 - 42 minutes
0,-0.44,Bus,30 mins,0,Transit,1,3500,1,3,20995,20,28 - 42 minutes
0,-0.88,Transfer,Transfer,1,Node,1,3500,1,3,20995,20,28 - 42 minutes
0,-0.94,Walk,3 mins,0,Transit,0,3500,1,3,20995,20,28 - 42 minutes
0,-1,End,,0,Terminal,0,3500,1,3,20995,20,28 - 42 minutes
0,0,Start,2 min wait,0,Terminal,1,3500,2,1,20996,10,18 - 26 minutes
0,-0.25,Bus,10 mins,0,Transit,1,3500,2,1,20996,10,18 - 26 minutes
0,-0.5,Transfer,Transfer,1,Node,1,3500,2,1,20996,10,18 - 26 minutes
0,-0.75,Walk,10 mins,0,Transit,0,3500,2,1,20996,10,18 - 26 minutes
0,-1,End,,0,Terminal,0,3500,2,1,20996,10,18 - 26 minutes
0,0,Start,5 min wait,0,Terminal,1,3500,2,2,20996,10,59 - 65 minutes
0,-0.3,Uber/Lyft,30 mins,0,Transit,1,3500,2,2,20996,10,59 - 65 minutes
0,-0.6,Transfer,5 min wait,1,Node,1,3500,2,2,20996,10,59 - 65 minutes
0,-0.7,Bus,10 mins,0,Transit,1,3500,2,2,20996,10,59 - 65 minutes
0,-0.8,Transfer,2 min wait,1,Node,1,3500,2,2,20996,10,59 - 65 minutes
0,-0.9,Bus,10 mins,0,Transit,1,3500,2,2,20996,10,59 - 65 minutes
0,-1,End,,0,Terminal,1,3500,2,2,20996,10,59 - 65 minutes
0,0,Start,2 min wait,0,Terminal,1,3500,2,3,20996,30,44 - 48 minutes
0,-0.125,Bus,10 mins,0,Transit,1,3500,2,3,20996,30,44 - 48 minutes
0,-0.25,Transfer,2 min wait,1,Node,1,3500,2,3,20996,30,44 - 48 minutes
0,-0.375,Bus,10 mins,0,Transit,1,3500,2,3,20996,30,44 - 48 minutes
0,-0.5,Transfer,2 min wait,1,Node,1,3500,2,3,20996,30,44 - 48 minutes
0,-0.75,Bus,20 mins,0,Transit,1,3500,2,3,20996,30,44 - 48 minutes
0,-1,End,,0,Terminal,1,3500,2,3,20996,30,44 - 48 minutes
0,0,Start,2 min wait,0,Terminal,1,3500,3,1,20997,20,15 - 19 minutes
0,-0.5,Uber/Lyft,15 mins,0,Transit,1,3500,3,1,20997,20,15 - 19 minutes
0,-1,End,,0,Terminal,1,3500,3,1,20997,20,15 - 19 minutes
0,0,Start,10 min wait,0,Terminal,1,3500,3,2,20997,15,28 - 32 minutes
0,-0.5,Uber/Lyft,20 mins,0,Transit,1,3500,3,2,20997,15,28 - 32 minutes
0,-1,End,,0,Terminal,1,3500,3,2,20997,15,28 - 32 minutes
0,0,Start,10 min wait,0,Terminal,1,3500,3,3,20997,30,40 - 50 minutes
0,-0.22727272727272727,Bus,15 mins,0,Transit,1,3500,3,3,20997,30,40 - 50 minutes
0,-0.45454545454545453,Transfer,Transfer,1,Node,1,3500,3,3,20997,30,40 - 50 minutes
0,-0.5,Walk,3 mins,0,Transit,0,3500,3,3,20997,30,40 - 50 minutes
0,-0.5454545454545454,Transfer,2 min wait,1,Node,2,3500,3,3,20997,30,40 - 50 minutes
0,-0.7727272727272727,Bus,15 mins,0,Transit,2,3500,3,3,20997,30,40 - 50 minutes
0,-1,End,,0,Terminal,2,3500,3,3,20997,30,40 - 50 minutes
0,0,Start,10 min wait,0,Terminal,1,3500,4,1,20998,25,52 - 78 minutes
0,-0.16666666666666666,Taxi,15 mins,0,Transit,1,3500,4,1,20998,25,52 - 78 minutes
0,-0.3333333333333333,Transfer,Transfer,1,Node,1,3500,4,1,20998,25,52 - 78 minutes
0,-0.5,Walk,15 mins,0,Transit,0,3500,4,1,20998,25,52 - 78 minutes
0,-0.6666666666666666,Transfer,10 min wait,1,Node,2,3500,4,1,20998,25,52 - 78 minutes
0,-0.8333333333333333,Bus,15 mins,0,Transit,2,3500,4,1,20998,25,52 - 78 minutes
0,-1,End,,0,Terminal,2,3500,4,1,20998,25,52 - 78 minutes
0,0,Start,5 min wait,0,Terminal,1,3500,4,2,20998,10,24 - 26 minutes
0,-0.25,Taxi,10 mins,0,Transit,1,3500,4,2,20998,10,24 - 26 minutes
0,-0.5,Transfer,Transfer,1,Node,1,3500,4,2,20998,10,24 - 26 minutes
0,-0.75,Walk,10 mins,0,Transit,0,3500,4,2,20998,10,24 - 26 minutes
0,-1,End,,0,Terminal,0,3500,4,2,20998,10,24 - 26 minutes
0,0,Start,10 min wait,0,Terminal,1,3500,4,3,20998,15,40 - 60 minutes
0,-0.19736842105263158,Taxi,15 mins,0,Transit,1,3500,4,3,20998,15,40 - 60 minutes
0,-0.39473684210526316,Transfer,Transfer,1,Node,1,3500,4,3,20998,15,40 - 60 minutes
0,-0.4342105263157895,Walk,3 mins,0,Transit,0,3500,4,3,20998,15,40 - 60 minutes
0,-0.4736842105263158,Transfer,2 min wait,1,Node,2,3500,4,3,20998,15,40 - 60 minutes
0,-0.736842105263158,Bus,20 mins,0,Transit,2,3500,4,3,20998,15,40 - 60 minutes
0,-1,End,,0,Terminal,2,3500,4,3,20998,15,40 - 60 minutes
0,0,Start,10 min wait,0,Terminal,1,3500,5,1,20999,15,68 - 76 minutes
0,-0.15,Bus,15 mins,0,Transit,1,3500,5,1,20999,15,68 - 76 minutes
0,-0.3,Transfer,10 min wait,1,Node,1,3500,5,1,20999,15,68 - 76 minutes
0,-0.44999999999999996,Bus,15 mins,0,Transit,1,3500,5,1,20999,15,68 - 76 minutes
0,-0.6,Transfer,2 min wait,1,Node,1,3500,5,1,20999,15,68 - 76 minutes
0,-0.8,Bus,20 mins,0,Transit,1,3500,5,1,20999,15,68 - 76 minutes
0,-1,End,,0,Terminal,1,3500,5,1,20999,15,68 - 76 minutes
0,0,Start,2 min wait,0,Terminal,1,3500,5,2,20999,20,54 - 60 minutes
0,-0.21428571428571427,Bus,15 mins,0,Transit,1,3500,5,2,20999,20,54 - 60 minutes
0,-0.42857142857142855,Transfer,10 min wait,1,Node,1,3500,5,2,20999,20,54 - 60 minutes
0,-0.5714285714285714,Bus,10 mins,0,Transit,1,3500,5,2,20999,20,54 - 60 minutes
0,-0.7142857142857142,Transfer,10 min wait,1,Node,1,3500,5,2,20999,20,54 - 60 minutes
0,-0.8571428571428571,Uber/Lyft,10 mins,0,Transit,1,3500,5,2,20999,20,54 - 60 minutes
0,-1,End,,0,Terminal,1,3500,5,2,20999,20,54 - 60 minutes
0,0,Start,2 min wait,0,Terminal,1,3500,5,3,20999,25,43 - 65 minutes
0,-0.1111111111111111,Taxi,10 mins,0,Transit,1,3500,5,3,20999,25,43 - 65 minutes
0,-0.2222222222222222,Transfer,2 min wait,1,Node,1,3500,5,3,20999,25,43 - 65 minutes
0,-0.3333333333333333,Bus,10 mins,0,Transit,1,3500,5,3,20999,25,43 - 65 minutes
0,-0.4444444444444444,Transfer,5 min wait,1,Node,1,3500,5,3,20999,25,43 - 65 minutes
0,-0.7222222222222222,Uber/Lyft,25 mins,0,Transit,1,3500,5,3,20999,25,43 - 65 minutes
0,-1,End,,0,Terminal,1,3500,5,3,20999,25,43 - 65 minutes
0,0,Start,2 min wait,0,Terminal,1,3500,6,1,21000,20,35 - 39 minutes
0,-0.42857142857142855,Uber/Lyft,30 mins,0,Transit,1,3500,6,1,21000,20,35 - 39 minutes
0,-0.8571428571428571,Transfer,Transfer,1,Node,1,3500,6,1,21000,20,35 - 39 minutes
0,-0.9285714285714286,Walk,5 mins,0,Transit,0,3500,6,1,21000,20,35 - 39 minutes
0,-1,End,,0,Terminal,0,3500,6,1,21000,20,35 - 39 minutes
0,0,Start,10 min wait,0,Terminal,1,3500,6,2,21000,15,52 - 58 minutes
0,-0.3333333333333333,Uber/Lyft,30 mins,0,Transit,1,3500,6,2,21000,15,52 - 58 minutes
0,-0.6666666666666666,Transfer,Transfer,1,Node,1,3500,6,2,21000,15,52 - 58 minutes
0,-0.8333333333333333,Walk,15 mins,0,Transit,0,3500,6,2,21000,15,52 - 58 minutes
0,-1,End,,0,Terminal,0,3500,6,2,21000,15,52 - 58 minutes
0,0,Start,5 min wait,0,Terminal,1,3500,6,3,21000,15,63 - 77 minutes
0,-0.2727272727272727,Uber/Lyft,30 mins,0,Transit,1,3500,6,3,21000,15,63 - 77 minutes
0,-0.5454545454545454,Transfer,10 min wait,1,Node,1,3500,6,3,21000,15,63 - 77 minutes
0,-0.7727272727272727,Bus,25 mins,0,Transit,1,3500,6,3,21000,15,63 - 77 minutes
0,-1,End,,0,Terminal,1,3500,6,3,21000,15,63 - 77 minutes
