x,y,label,times,node,labelType,lineNodes,respID,qID,altID,obsID,price,timeRange
0,0,Start,5 min wait,0,Terminal,1,4838,1,1,29023,30,73 - 81 minutes
0,-0.25,Taxi,30 mins,0,Transit,1,4838,1,1,29023,30,73 - 81 minutes
0,-0.5,Transfer,10 min wait,1,Node,1,4838,1,1,29023,30,73 - 81 minutes
0,-0.625,Bus,15 mins,0,Transit,1,4838,1,1,29023,30,73 - 81 minutes
0,-0.75,Transfer,2 min wait,1,Node,1,4838,1,1,29023,30,73 - 81 minutes
0,-0.875,Bus,15 mins,0,Transit,1,4838,1,1,29023,30,73 - 81 minutes
0,-1,End,,0,Terminal,1,4838,1,1,29023,30,73 - 81 minutes
0,0,Start,10 min wait,0,Terminal,1,4838,1,2,29023,10,24 - 26 minutes
0,-0.5,Uber/Lyft,15 mins,0,Transit,1,4838,1,2,29023,10,24 - 26 minutes
0,-1,End,,0,Terminal,1,4838,1,2,29023,10,24 - 26 minutes
0,0,Start,2 min wait,0,Terminal,1,4838,1,3,29023,15,51 - 77 minutes
0,-0.2,Taxi,20 mins,0,Transit,1,4838,1,3,29023,15,51 - 77 minutes
0,-0.4,Transfer,10 min wait,1,Node,1,4838,1,3,29023,15,51 - 77 minutes
0,-0.55,Bus,15 mins,0,Transit,1,4838,1,3,29023,15,51 - 77 minutes
0,-0.7,Transfer,2 min wait,1,Node,1,4838,1,3,29023,15,51 - 77 minutes
0,-0.85,Bus,15 mins,0,Transit,1,4838,1,3,29023,15,51 - 77 minutes
0,-1,End,,0,Terminal,1,4838,1,3,29023,15,51 - 77 minutes
0,0,Start,5 min wait,0,Terminal,1,4838,2,1,29024,30,61 - 67 minutes
0,-0.18181818181818182,Bus,20 mins,0,Transit,1,4838,2,1,29024,30,61 - 67 minutes
0,-0.36363636363636365,Transfer,2 min wait,1,Node,1,4838,2,1,29024,30,61 - 67 minutes
0,-0.45454545454545453,Bus,10 mins,0,Transit,1,4838,2,1,29024,30,61 - 67 minutes
0,-0.5454545454545454,Transfer,2 min wait,1,Node,1,4838,2,1,29024,30,61 - 67 minutes
0,-0.7727272727272727,Taxi,25 mins,0,Transit,1,4838,2,1,29024,30,61 - 67 minutes
0,-1,End,,0,Terminal,1,4838,2,1,29024,30,61 - 67 minutes
0,0,Start,10 min wait,0,Terminal,1,4838,2,2,29024,10,57 - 63 minutes
0,-0.375,Uber/Lyft,30 mins,0,Transit,1,4838,2,2,29024,10,57 - 63 minutes
0,-0.75,Transfer,10 min wait,1,Node,1,4838,2,2,29024,10,57 - 63 minutes
0,-0.875,Bus,10 mins,0,Transit,1,4838,2,2,29024,10,57 - 63 minutes
0,-1,End,,0,Terminal,1,4838,2,2,29024,10,57 - 63 minutes
0,0,Start,10 min wait,0,Terminal,1,4838,2,3,29024,15,65 - 79 minutes
0,-0.3,Taxi,30 mins,0,Transit,1,4838,2,3,29024,15,65 - 79 minutes
0,-0.6,Transfer,10 min wait,1,Node,1,4838,2,3,29024,15,65 - 79 minutes
0,-0.7,Bus,10 mins,0,Transit,1,4838,2,3,29024,15,65 - 79 minutes
0,-0.8,Transfer,2 min wait,1,Node,1,4838,2,3,29024,15,65 - 79 minutes
0,-0.9,Uber/Lyft,10 mins,0,Transit,1,4838,2,3,29024,15,65 - 79 minutes
0,-1,End,,0,Terminal,1,4838,2,3,29024,15,65 - 79 minutes
0,0,Start,5 min wait,0,Terminal,1,4838,3,1,29025,20,39 - 47 minutes
0,-0.30303030303030304,Bus,20 mins,0,Transit,1,4838,3,1,29025,20,39 - 47 minutes
0,-0.6060606060606061,Transfer,0 min wait,1,Node,1,4838,3,1,29025,20,39 - 47 minutes
0,-0.6515151515151516,Walk,3 mins,0,Transit,0,4838,3,1,29025,20,39 - 47 minutes
0,-0.696969696969697,Transfer,5 min wait,1,Node,2,4838,3,1,29025,20,39 - 47 minutes
