x,y,label,times,node,labelType,lineNodes,respID,qID,altID,obsID,price,timeRange
0,0,Start,10 min wait,0,Terminal,1,1321,1,1,7921,30,70 - 104 minutes
0,-0.14285714285714285,Taxi,20 mins,0,Transit,1,1321,1,1,7921,30,70 - 104 minutes
0,-0.2857142857142857,Transfer,5 min wait,1,Node,1,1321,1,1,7921,30,70 - 104 minutes
0,-0.46428571428571425,Bus,25 mins,0,Transit,1,1321,1,1,7921,30,70 - 104 minutes
0,-0.6428571428571428,Transfer,2 min wait,1,Node,1,1321,1,1,7921,30,70 - 104 minutes
0,-0.8214285714285714,Uber/Lyft,25 mins,0,Transit,1,1321,1,1,7921,30,70 - 104 minutes
0,-1,End,,0,Terminal,1,1321,1,1,7921,30,70 - 104 minutes
0,0,Start,10 min wait,0,Terminal,1,1321,1,2,7921,20,27 - 33 minutes
0,-0.5,Uber/Lyft,20 mins,0,Transit,1,1321,1,2,7921,20,27 - 33 minutes
0,-1,End,,0,Terminal,1,1321,1,2,7921,20,27 - 33 minutes
0,0,Start,2 min wait,0,Terminal,1,1321,1,3,7921,15,76 - 92 minutes
0,-0.14285714285714285,Bus,20 mins,0,Transit,1,1321,1,3,7921,15,76 - 92 minutes
0,-0.2857142857142857,Transfer,10 min wait,1,Node,1,1321,1,3,7921,15,76 - 92 minutes
0,-0.46428571428571425,Bus,25 mins,0,Transit,1,1321,1,3,7921,15,76 - 92 minutes
0,-0.6428571428571428,Transfer,2 min wait,1,Node,1,1321,1,3,7921,15,76 - 92 minutes
0,-0.8214285714285714,Taxi,25 mins,0,Transit,1,1321,1,3,7921,15,76 - 92 minutes
0,-1,End,,0,Terminal,1,1321,1,3,7921,15,76 - 92 minutes
0,0,Start,2 min wait,0,Terminal,1,1321,2,1,7922,15,43 - 65 minutes
0,-0.1111111111111111,Uber/Lyft,10 mins,0,Transit,1,1321,2,1,7922,15,43 - 65 minutes
0,-0.2222222222222222,Transfer,2 min wait,1,Node,1,1321,2,1,7922,15,43 - 65 minutes
0,-0.3333333333333333,Bus,10 mins,0,Transit,1,1321,2,1,7922,15,43 - 65 minutes
0,-0.4444444444444444,Transfer,5 min wait,1,Node,1,1321,2,1,7922,15,43 - 65 minutes
0,-0.7222222222222222,Bus,25 mins,0,Transit,1,1321,2,1,7922,15,43 - 65 minutes
