x,y,label,times,node,labelType,lineNodes,respID,qID,altID,obsID,price,timeRange
0,0,Start,2 min wait,0,Terminal,1,826,1,1,4951,25,30 - 34 minutes
0,-0.3333333333333333,Uber/Lyft,20 mins,0,Transit,1,826,1,1,4951,25,30 - 34 minutes
0,-0.6666666666666666,Transfer,Transfer,1,Node,1,826,1,1,4951,25,30 - 34 minutes
0,-0.8333333333333333,Walk,10 mins,0,Transit,0,826,1,1,4951,25,30 - 34 minutes
0,-1,End,,0,Terminal,0,826,1,1,4951,25,30 - 34 minutes
0,0,Start,10 min wait,0,Terminal,1,826,1,2,4951,15,22 - 28 minutes
0,-0.5,Uber/Lyft,15 mins,0,Transit,1,826,1,2,4951,15,22 - 28 minutes
0,-1,End,,0,Terminal,1,826,1,2,4951,15,22 - 28 minutes
0,0,Start,10 min wait,0,Terminal,1,826,1,3,4951,30,50 - 61 minutes
0,-0.25,Bus,20 mins,0,Transit,1,826,1,3,4951,30,50 - 61 minutes
0,-0.5,Transfer,Transfer,1,Node,1,826,1,3,4951,30,50 - 61 minutes
0,-0.625,Walk,10 mins,0,Transit,0,826,1,3,4951,30,50 - 61 minutes
0,-0.75,Transfer,5 min wait,1,Node,2,826,1,3,4951,30,50 - 61 minutes
0,-0.875,Bus,10 mins,0,Transit,2,826,1,3,4951,30,50 - 61 minutes
0,-1,End,,0,Terminal,2,826,1,3,4951,30,50 - 61 minutes
0,0,Start,5 min wait,0,Terminal,1,826,2,1,4952,20,35 - 39 minutes
0,-0.16666666666666666,Taxi,10 mins,0,Transit,1,826,2,1,4952,20,35 - 39 minutes
0,-0.3333333333333333,Transfer,2 min wait,1,Node,1,826,2,1,4952,20,35 - 39 minutes
0,-0.6666666666666667,Bus,20 mins,0,Transit,1,826,2,1,4952,20,35 - 39 minutes
0,-1,End,,0,Terminal,1,826,2,1,4952,20,35 - 39 minutes
0,0,Start,10 min wait,0,Terminal,1,826,2,2,4952,25,25 - 31 minutes
0,-0.4166666666666667,Uber/Lyft,15 mins,0,Transit,1,826,2,2,4952,25,25 - 31 minutes
0,-0.8333333333333334,Transfer,Transfer,1,Node,1,826,2,2,4952,25,25 - 31 minutes
0,-0.9166666666666667,Walk,3 mins,0,Transit,0,826,2,2,4952,25,25 - 31 minutes
0,-1,End,,0,Terminal,0,826,2,2,4952,25,25 - 31 minutes
0,0,Start,5 min wait,0,Terminal,1,826,2,3,4952,25,24 - 26 minutes
0,-0.375,Bus,15 mins,0,Transit,1,826,2,3,4952,25,24 - 26 minutes
0,-0.75,Transfer,Transfer,1,Node,1,826,2,3,4952,25,24 - 26 minutes
0,-0.875,Walk,5 mins,0,Transit,0,826,2,3,4952,25,24 - 26 minutes
0,-1,End,,0,Terminal,0,826,2,3,4952,25,24 - 26 minutes
0,0,Start,2 min wait,0,Terminal,1,826,3,1,4953,30,27 - 41 minutes
0,-0.25,Bus,15 mins,0,Transit,1,826,3,1,4953,30,27 - 41 minutes
0,-0.5,Transfer,Transfer,1,Node,1,826,3,1,4953,30,27 - 41 minutes
0,-0.5833333333333333,Walk,5 mins,0,Transit,0,826,3,1,4953,30,27 - 41 minutes
0,-0.6666666666666666,Transfer,2 min wait,1,Node,2,826,3,1,4953,30,27 - 41 minutes
0,-0.8333333333333333,Bus,10 mins,0,Transit,2,826,3,1,4953,30,27 - 41 minutes
0,-1,End,,0,Terminal,2,826,3,1,4953,30,27 - 41 minutes
0,0,Start,5 min wait,0,Terminal,1,826,3,2,4953,20,36 - 44 minutes
0,-0.42857142857142855,Bus,30 mins,0,Transit,1,826,3,2,4953,20,36 - 44 minutes
0,-0.8571428571428571,Transfer,Transfer,1,Node,1,826,3,2,4953,20,36 - 44 minutes
0,-0.9285714285714286,Walk,5 mins,0,Transit,0,826,3,2,4953,20,36 - 44 minutes
0,-1,End,,0,Terminal,0,826,3,2,4953,20,36 - 44 minutes
0,0,Start,2 min wait,0,Terminal,1,826,3,3,4953,15,33 - 37 minutes
0,-0.44,Bus,30 mins,0,Transit,1,826,3,3,4953,15,33 - 37 minutes
0,-0.88,Transfer,Transfer,1,Node,1,826,3,3,4953,15,33 - 37 minutes
0,-0.94,Walk,3 mins,0,Transit,0,826,3,3,4953,15,33 - 37 minutes
0,-1,End,,0,Terminal,0,826,3,3,4953,15,33 - 37 minutes
0,0,Start,10 min wait,0,Terminal,1,826,4,1,4954,25,24 - 26 minutes
0,-0.3333333333333333,Bus,10 mins,0,Transit,1,826,4,1,4954,25,24 - 26 minutes
0,-0.6666666666666666,Transfer,Transfer,1,Node,1,826,4,1,4954,25,24 - 26 minutes
0,-0.8333333333333333,Walk,5 mins,0,Transit,0,826,4,1,4954,25,24 - 26 minutes
0,-1,End,,0,Terminal,0,826,4,1,4954,25,24 - 26 minutes
0,0,Start,10 min wait,0,Terminal,1,826,4,2,4954,20,67 - 81 minutes
0,-0.08333333333333333,Bus,10 mins,0,Transit,1,826,4,2,4954,20,67 - 81 minutes
0,-0.16666666666666666,Transfer,2 min wait,1,Node,1,826,4,2,4954,20,67 - 81 minutes
0,-0.375,Bus,25 mins,0,Transit,1,826,4,2,4954,20,67 - 81 minutes
0,-0.5833333333333334,Transfer,2 min wait,1,Node,1,826,4,2,4954,20,67 - 81 minutes
0,-0.7916666666666667,Bus,25 mins,0,Transit,1,826,4,2,4954,20,67 - 81 minutes
0,-1,End,,0,Terminal,1,826,4,2,4954,20,67 - 81 minutes
