x,y,label,times,node,labelType,lineNodes,respID,qID,altID,obsID,price,timeRange
0,0,Start,2 min wait,0,Terminal,1,5923,1,1,35533,25,66 - 72 minutes
0,-0.125,Bus,15 mins,0,Transit,1,5923,1,1,35533,25,66 - 72 minutes
0,-0.25,Transfer,2 min wait,1,Node,1,5923,1,1,35533,25,66 - 72 minutes
0,-0.45833333333333337,Bus,25 mins,0,Transit,1,5923,1,1,35533,25,66 - 72 minutes
0,-0.6666666666666667,Transfer,5 min wait,1,Node,1,5923,1,1,35533,25,66 - 72 minutes
0,-0.8333333333333334,Taxi,20 mins,0,Transit,1,5923,1,1,35533,25,66 - 72 minutes
0,-1,End,,0,Terminal,1,5923,1,1,35533,25,66 - 72 minutes
0,0,Start,10 min wait,0,Terminal,1,5923,1,2,35533,20,28 - 32 minutes
0,-0.5,Bus,20 mins,0,Transit,1,5923,1,2,35533,20,28 - 32 minutes
0,-1,End,,0,Terminal,1,5923,1,2,35533,20,28 - 32 minutes
0,0,Start,5 min wait,0,Terminal,1,5923,1,3,35533,25,62 - 92 minutes
0,-0.23076923076923078,Uber/Lyft,30 mins,0,Transit,1,5923,1,3,35533,25,62 - 92 minutes
0,-0.46153846153846156,Transfer,5 min wait,1,Node,1,5923,1,3,35533,25,62 - 92 minutes
0,-0.5769230769230769,Bus,15 mins,0,Transit,1,5923,1,3,35533,25,62 - 92 minutes
0,-0.6923076923076923,Transfer,2 min wait,1,Node,1,5923,1,3,35533,25,62 - 92 minutes
0,-0.8461538461538461,Bus,20 mins,0,Transit,1,5923,1,3,35533,25,62 - 92 minutes
0,-1,End,,0,Terminal,1,5923,1,3,35533,25,62 - 92 minutes
0,0,Start,10 min wait,0,Terminal,1,5923,2,1,35534,20,36 - 44 minutes
0,-0.5,Uber/Lyft,30 mins,0,Transit,1,5923,2,1,35534,20,36 - 44 minutes
0,-1,End,,0,Terminal,1,5923,2,1,35534,20,36 - 44 minutes
0,0,Start,2 min wait,0,Terminal,1,5923,2,2,35534,10,30 - 34 minutes
0,-0.25,Bus,15 mins,0,Transit,1,5923,2,2,35534,10,30 - 34 minutes
0,-0.5,Transfer,Transfer,1,Node,1,5923,2,2,35534,10,30 - 34 minutes
0,-0.75,Walk,15 mins,0,Transit,0,5923,2,2,35534,10,30 - 34 minutes
0,-1,End,,0,Terminal,0,5923,2,2,35534,10,30 - 34 minutes
0,0,Start,10 min wait,0,Terminal,1,5923,2,3,35534,30,16 - 24 minutes
0,-0.5,Bus,10 mins,0,Transit,1,5923,2,3,35534,30,16 - 24 minutes
0,-1,End,,0,Terminal,1,5923,2,3,35534,30,16 - 24 minutes
