x,y,label,times,node,labelType,lineNodes,respID,qID,altID,obsID,price,timeRange
0,0,Start,5 min wait,0,Terminal,1,2908,1,1,17443,10,19 - 21 minutes
0,-0.5,Uber/Lyft,15 mins,0,Transit,1,2908,1,1,17443,10,19 - 21 minutes
0,-1,End,,0,Terminal,1,2908,1,1,17443,10,19 - 21 minutes
0,0,Start,5 min wait,0,Terminal,1,2908,1,2,17443,15,28 - 42 minutes
0,-0.5,Bus,30 mins,0,Transit,1,2908,1,2,17443,15,28 - 42 minutes
0,-1,End,,0,Terminal,1,2908,1,2,17443,15,28 - 42 minutes
0,0,Start,2 min wait,0,Terminal,1,2908,1,3,17443,25,63 - 69 minutes
0,-0.16666666666666666,Bus,20 mins,0,Transit,1,2908,1,3,17443,25,63 - 69 minutes
0,-0.3333333333333333,Transfer,2 min wait,1,Node,1,2908,1,3,17443,25,63 - 69 minutes
0,-0.5416666666666666,Bus,25 mins,0,Transit,1,2908,1,3,17443,25,63 - 69 minutes
0,-0.75,Transfer,2 min wait,1,Node,1,2908,1,3,17443,25,63 - 69 minutes
0,-0.875,Bus,15 mins,0,Transit,1,2908,1,3,17443,25,63 - 69 minutes
0,-1,End,,0,Terminal,1,2908,1,3,17443,25,63 - 69 minutes
0,0,Start,2 min wait,0,Terminal,1,2908,2,1,17444,15,47 - 57 minutes
0,-0.1875,Uber/Lyft,15 mins,0,Transit,1,2908,2,1,17444,15,47 - 57 minutes
0,-0.375,Transfer,5 min wait,1,Node,1,2908,2,1,17444,15,47 - 57 minutes
0,-0.5,Bus,10 mins,0,Transit,1,2908,2,1,17444,15,47 - 57 minutes
0,-0.625,Transfer,5 min wait,1,Node,1,2908,2,1,17444,15,47 - 57 minutes
0,-0.8125,Uber/Lyft,15 mins,0,Transit,1,2908,2,1,17444,15,47 - 57 minutes
0,-1,End,,0,Terminal,1,2908,2,1,17444,15,47 - 57 minutes
0,0,Start,10 min wait,0,Terminal,1,2908,2,2,17444,20,43 - 47 minutes
0,-0.42857142857142855,Bus,30 mins,0,Transit,1,2908,2,2,17444,20,43 - 47 minutes
0,-0.8571428571428571,Transfer,Transfer,1,Node,1,2908,2,2,17444,20,43 - 47 minutes
0,-0.9285714285714286,Walk,5 mins,0,Transit,0,2908,2,2,17444,20,43 - 47 minutes
0,-1,End,,0,Terminal,0,2908,2,2,17444,20,43 - 47 minutes
0,0,Start,5 min wait,0,Terminal,1,2908,2,3,17444,20,27 - 33 minutes
0,-0.4,Uber/Lyft,20 mins,0,Transit,1,2908,2,3,17444,20,27 - 33 minutes
0,-0.8,Transfer,Transfer,1,Node,1,2908,2,3,17444,20,27 - 33 minutes
0,-0.9,Walk,5 mins,0,Transit,0,2908,2,3,17444,20,27 - 33 minutes
0,-1,End,,0,Terminal,0,2908,2,3,17444,20,27 - 33 minutes
0,0,Start,5 min wait,0,Terminal,1,2908,3,1,17445,20,24 - 36 minutes
0,-0.4,Bus,20 mins,0,Transit,1,2908,3,1,17445,20,24 - 36 minutes
0,-0.8,Transfer,Transfer,1,Node,1,2908,3,1,17445,20,24 - 36 minutes
0,-0.9,Walk,5 mins,0,Transit,0,2908,3,1,17445,20,24 - 36 minutes
0,-1,End,,0,Terminal,0,2908,3,1,17445,20,24 - 36 minutes
0,0,Start,10 min wait,0,Terminal,1,2908,3,2,17445,20,33 - 37 minutes
0,-0.4,Uber/Lyft,20 mins,0,Transit,1,2908,3,2,17445,20,33 - 37 minutes
0,-0.8,Transfer,Transfer,1,Node,1,2908,3,2,17445,20,33 - 37 minutes
0,-0.9,Walk,5 mins,0,Transit,0,2908,3,2,17445,20,33 - 37 minutes
0,-1,End,,0,Terminal,0,2908,3,2,17445,20,33 - 37 minutes
0,0,Start,5 min wait,0,Terminal,1,2908,3,3,17445,20,18 - 22 minutes
0,-0.3333333333333333,Bus,10 mins,0,Transit,1,2908,3,3,17445,20,18 - 22 minutes
0,-0.6666666666666666,Transfer,Transfer,1,Node,1,2908,3,3,17445,20,18 - 22 minutes
0,-0.8333333333333333,Walk,5 mins,0,Transit,0,2908,3,3,17445,20,18 - 22 minutes
0,-1,End,,0,Terminal,0,2908,3,3,17445,20,18 - 22 minutes
0,0,Start,5 min wait,0,Terminal,1,2908,4,1,17446,30,32 - 38 minutes
0,-0.5,Uber/Lyft,30 mins,0,Transit,1,2908,4,1,17446,30,32 - 38 minutes
