x,y,label,times,node,labelType,lineNodes,respID,qID,altID,obsID,price,timeRange
0,0,Start,10 min wait,0,Terminal,1,4472,1,1,26827,20,47 - 57 minutes
0,-0.1875,Taxi,15 mins,0,Transit,1,4472,1,1,26827,20,47 - 57 minutes
0,-0.375,Transfer,2 min wait,1,Node,1,4472,1,1,26827,20,47 - 57 minutes
0,-0.6875,Bus,25 mins,0,Transit,1,4472,1,1,26827,20,47 - 57 minutes
0,-1,End,,0,Terminal,1,4472,1,1,26827,20,47 - 57 minutes
0,0,Start,5 min wait,0,Terminal,1,4472,1,2,26827,15,59 - 89 minutes
0,-0.15384615384615385,Uber/Lyft,20 mins,0,Transit,1,4472,1,2,26827,15,59 - 89 minutes
0,-0.3076923076923077,Transfer,2 min wait,1,Node,1,4472,1,2,26827,15,59 - 89 minutes
0,-0.5,Bus,25 mins,0,Transit,1,4472,1,2,26827,15,59 - 89 minutes
0,-0.6923076923076923,Transfer,2 min wait,1,Node,1,4472,1,2,26827,15,59 - 89 minutes
0,-0.8461538461538461,Uber/Lyft,20 mins,0,Transit,1,4472,1,2,26827,15,59 - 89 minutes
0,-1,End,,0,Terminal,1,4472,1,2,26827,15,59 - 89 minutes
0,0,Start,10 min wait,0,Terminal,1,4472,1,3,26827,10,43 - 47 minutes
0,-0.42857142857142855,Bus,30 mins,0,Transit,1,4472,1,3,26827,10,43 - 47 minutes
0,-0.8571428571428571,Transfer,Transfer,1,Node,1,4472,1,3,26827,10,43 - 47 minutes
0,-0.9285714285714286,Walk,5 mins,0,Transit,0,4472,1,3,26827,10,43 - 47 minutes
0,-1,End,,0,Terminal,0,4472,1,3,26827,10,43 - 47 minutes
0,0,Start,2 min wait,0,Terminal,1,4472,2,1,26828,25,21 - 23 minutes
0,-0.5,Uber/Lyft,20 mins,0,Transit,1,4472,2,1,26828,25,21 - 23 minutes
0,-1,End,,0,Terminal,1,4472,2,1,26828,25,21 - 23 minutes
0,0,Start,5 min wait,0,Terminal,1,4472,2,2,26828,10,18 - 28 minutes
0,-0.4166666666666667,Bus,15 mins,0,Transit,1,4472,2,2,26828,10,18 - 28 minutes
0,-0.8333333333333334,Transfer,Transfer,1,Node,1,4472,2,2,26828,10,18 - 28 minutes
0,-0.9166666666666667,Walk,3 mins,0,Transit,0,4472,2,2,26828,10,18 - 28 minutes
0,-1,End,,0,Terminal,0,4472,2,2,26828,10,18 - 28 minutes
0,0,Start,2 min wait,0,Terminal,1,4472,2,3,26828,15,15 - 19 minutes
0,-0.5,Taxi,15 mins,0,Transit,1,4472,2,3,26828,15,15 - 19 minutes
0,-1,End,,0,Terminal,1,4472,2,3,26828,15,15 - 19 minutes
0,0,Start,10 min wait,0,Terminal,1,4472,3,1,26829,15,28 - 32 minutes
0,-0.5,Uber/Lyft,20 mins,0,Transit,1,4472,3,1,26829,15,28 - 32 minutes
0,-1,End,,0,Terminal,1,4472,3,1,26829,15,28 - 32 minutes
0,0,Start,5 min wait,0,Terminal,1,4472,3,2,26829,20,12 - 18 minutes
0,-0.5,Uber/Lyft,10 mins,0,Transit,1,4472,3,2,26829,20,12 - 18 minutes
0,-1,End,,0,Terminal,1,4472,3,2,26829,20,12 - 18 minutes
0,0,Start,2 min wait,0,Terminal,1,4472,3,3,26829,30,64 - 70 minutes
0,-0.2727272727272727,Uber/Lyft,30 mins,0,Transit,1,4472,3,3,26829,30,64 - 70 minutes
0,-0.5454545454545454,Transfer,10 min wait,1,Node,1,4472,3,3,26829,30,64 - 70 minutes
0,-0.7727272727272727,Bus,25 mins,0,Transit,1,4472,3,3,26829,30,64 - 70 minutes
0,-1,End,,0,Terminal,1,4472,3,3,26829,30,64 - 70 minutes
0,0,Start,2 min wait,0,Terminal,1,4472,4,1,26830,25,42 - 62 minutes
0,-0.2222222222222222,Bus,20 mins,0,Transit,1,4472,4,1,26830,25,42 - 62 minutes
0,-0.4444444444444444,Transfer,Transfer,1,Node,1,4472,4,1,26830,25,42 - 62 minutes
0,-0.5,Walk,5 mins,0,Transit,0,4472,4,1,26830,25,42 - 62 minutes
0,-0.5555555555555556,Transfer,5 min wait,1,Node,2,4472,4,1,26830,25,42 - 62 minutes
0,-0.7777777777777778,Bus,20 mins,0,Transit,2,4472,4,1,26830,25,42 - 62 minutes
0,-1,End,,0,Terminal,2,4472,4,1,26830,25,42 - 62 minutes
0,0,Start,2 min wait,0,Terminal,1,4472,4,2,26830,25,35 - 39 minutes
0,-0.42857142857142855,Uber/Lyft,30 mins,0,Transit,1,4472,4,2,26830,25,35 - 39 minutes
