x,y,label,times,node,labelType,lineNodes,respID,qID,altID,obsID,price,timeRange
0,0,Start,2 min wait,0,Terminal,1,2659,1,1,15949,10,16 - 24 minutes
0,-0.4166666666666667,Bus,15 mins,0,Transit,1,2659,1,1,15949,10,16 - 24 minutes
0,-0.8333333333333334,Transfer,0 min wait,1,Node,1,2659,1,1,15949,10,16 - 24 minutes
0,-0.9166666666666667,Walk,3 mins,0,Transit,0,2659,1,1,15949,10,16 - 24 minutes
0,-1,End,,0,Terminal,0,2659,1,1,15949,10,16 - 24 minutes
0,0,Start,0 min wait,0,Terminal,1,2659,1,2,15949,20,38 - 42 minutes
0,-0.16666666666666666,Car,10 mins,0,Transit,1,2659,1,2,15949,20,38 - 42 minutes
0,-0.3333333333333333,Transfer,10 min wait,1,Node,1,2659,1,2,15949,20,38 - 42 minutes
0,-0.6666666666666667,Bus,20 mins,0,Transit,1,2659,1,2,15949,20,38 - 42 minutes
0,-1,End,,0,Terminal,1,2659,1,2,15949,20,38 - 42 minutes
0,0,Start,5 min wait,0,Terminal,1,2659,1,3,15949,15,58 - 72 minutes
0,-0.15,Uber/Lyft,15 mins,0,Transit,1,2659,1,3,15949,15,58 - 72 minutes
0,-0.3,Transfer,5 min wait,1,Node,1,2659,1,3,15949,15,58 - 72 minutes
0,-0.55,Bus,25 mins,0,Transit,1,2659,1,3,15949,15,58 - 72 minutes
0,-0.8,Transfer,5 min wait,1,Node,1,2659,1,3,15949,15,58 - 72 minutes
0,-0.9,Bus,10 mins,0,Transit,1,2659,1,3,15949,15,58 - 72 minutes
0,-1,End,,0,Terminal,1,2659,1,3,15949,15,58 - 72 minutes
0,0,Start,0 min wait,0,Terminal,1,2659,2,1,15950,10,39 - 47 minutes
0,-0.44,"Car
(Express)",40 mins,0,Transit,1,2659,2,1,15950,10,39 - 47 minutes
0,-0.88,Transfer,0 min wait,1,Node,1,2659,2,1,15950,10,39 - 47 minutes
0,-0.94,Walk,3 mins,0,Transit,0,2659,2,1,15950,10,39 - 47 minutes
0,-1,End,,0,Terminal,0,2659,2,1,15950,10,39 - 47 minutes
0,0,Start,10 min wait,0,Terminal,1,2659,2,2,15950,15,100 - 110 minutes
0,-0.1875,Uber/Lyft,30 mins,0,Transit,1,2659,2,2,15950,15,100 - 110 minutes
0,-0.375,Transfer,10 min wait,1,Node,1,2659,2,2,15950,15,100 - 110 minutes
0,-0.53125,Bus,25 mins,0,Transit,1,2659,2,2,15950,15,100 - 110 minutes
0,-0.6875,Transfer,5 min wait,1,Node,1,2659,2,2,15950,15,100 - 110 minutes
0,-0.84375,Uber/Lyft,25 mins,0,Transit,1,2659,2,2,15950,15,100 - 110 minutes
0,-1,End,,0,Terminal,1,2659,2,2,15950,15,100 - 110 minutes
0,0,Start,0 min wait,0,Terminal,1,2659,2,3,15950,10,12 - 18 minutes
0,-0.5,Car,15 mins,0,Transit,1,2659,2,3,15950,10,12 - 18 minutes
0,-1,End,,0,Terminal,1,2659,2,3,15950,10,12 - 18 minutes
0,0,Start,2 min wait,0,Terminal,1,2659,3,1,15951,15,18 - 26 minutes
0,-0.5,Taxi,20 mins,0,Transit,1,2659,3,1,15951,15,18 - 26 minutes
0,-1,End,,0,Terminal,1,2659,3,1,15951,15,18 - 26 minutes
0,0,Start,0 min wait,0,Terminal,1,2659,3,2,15951,25,19 - 21 minutes
0,-0.5,Car,20 mins,0,Transit,1,2659,3,2,15951,25,19 - 21 minutes
0,-1,End,,0,Terminal,1,2659,3,2,15951,25,19 - 21 minutes
0,0,Start,0 min wait,0,Terminal,1,2659,3,3,15951,25,28 - 32 minutes
0,-0.5,Car,30 mins,0,Transit,1,2659,3,3,15951,25,28 - 32 minutes
0,-1,End,,0,Terminal,1,2659,3,3,15951,25,28 - 32 minutes
0,0,Start,0 min wait,0,Terminal,1,2659,4,1,15952,20,27 - 33 minutes
0,-0.5,Car,30 mins,0,Transit,1,2659,4,1,15952,20,27 - 33 minutes
0,-1,End,,0,Terminal,1,2659,4,1,15952,20,27 - 33 minutes
0,0,Start,10 min wait,0,Terminal,1,2659,4,2,15952,20,28 - 32 minutes
0,-0.5,Bus,20 mins,0,Transit,1,2659,4,2,15952,20,28 - 32 minutes
0,-1,End,,0,Terminal,1,2659,4,2,15952,20,28 - 32 minutes
0,0,Start,5 min wait,0,Terminal,1,2659,4,3,15952,15,68 - 76 minutes
0,-0.13636363636363635,Taxi,15 mins,0,Transit,1,2659,4,3,15952,15,68 - 76 minutes
0,-0.2727272727272727,Transfer,2 min wait,1,Node,1,2659,4,3,15952,15,68 - 76 minutes
0,-0.5,Bus,25 mins,0,Transit,1,2659,4,3,15952,15,68 - 76 minutes
0,-0.7272727272727273,Transfer,10 min wait,1,Node,1,2659,4,3,15952,15,68 - 76 minutes
0,-0.8636363636363636,Bus,15 mins,0,Transit,1,2659,4,3,15952,15,68 - 76 minutes
0,-1,End,,0,Terminal,1,2659,4,3,15952,15,68 - 76 minutes
0,0,Start,2 min wait,0,Terminal,1,2659,5,1,15953,20,61 - 67 minutes
0,-0.13636363636363635,Bus,15 mins,0,Transit,1,2659,5,1,15953,20,61 - 67 minutes
0,-0.2727272727272727,Transfer,2 min wait,1,Node,1,2659,5,1,15953,20,61 - 67 minutes
0,-0.45454545454545453,Bus,20 mins,0,Transit,1,2659,5,1,15953,20,61 - 67 minutes
0,-0.6363636363636364,Transfer,5 min wait,1,Node,1,2659,5,1,15953,20,61 - 67 minutes
0,-0.8181818181818181,Taxi,20 mins,0,Transit,1,2659,5,1,15953,20,61 - 67 minutes
0,-1,End,,0,Terminal,1,2659,5,1,15953,20,61 - 67 minutes
0,0,Start,0 min wait,0,Terminal,1,2659,5,2,15953,15,19 - 21 minutes
0,-0.375,"Car
(Express)",15 mins,0,Transit,1,2659,5,2,15953,15,19 - 21 minutes
0,-0.75,Transfer,0 min wait,1,Node,1,2659,5,2,15953,15,19 - 21 minutes
0,-0.875,Walk,5 mins,0,Transit,0,2659,5,2,15953,15,19 - 21 minutes
0,-1,End,,0,Terminal,0,2659,5,2,15953,15,19 - 21 minutes
0,0,Start,2 min wait,0,Terminal,1,2659,5,3,15953,15,18 - 22 minutes
0,-0.4166666666666667,Uber/Lyft,15 mins,0,Transit,1,2659,5,3,15953,15,18 - 22 minutes
0,-0.8333333333333334,Transfer,0 min wait,1,Node,1,2659,5,3,15953,15,18 - 22 minutes
0,-0.9166666666666667,Walk,3 mins,0,Transit,0,2659,5,3,15953,15,18 - 22 minutes
0,-1,End,,0,Terminal,0,2659,5,3,15953,15,18 - 22 minutes
0,0,Start,5 min wait,0,Terminal,1,2659,6,1,15954,15,19 - 21 minutes
0,-0.5,Bus,15 mins,0,Transit,1,2659,6,1,15954,15,19 - 21 minutes
0,-1,End,,0,Terminal,1,2659,6,1,15954,15,19 - 21 minutes
0,0,Start,5 min wait,0,Terminal,1,2659,6,2,15954,30,40 - 50 minutes
0,-0.2857142857142857,Bus,20 mins,0,Transit,1,2659,6,2,15954,30,40 - 50 minutes
0,-0.5714285714285714,Transfer,5 min wait,1,Node,1,2659,6,2,15954,30,40 - 50 minutes
0,-0.7857142857142857,Bus,15 mins,0,Transit,1,2659,6,2,15954,30,40 - 50 minutes
0,-1,End,,0,Terminal,1,2659,6,2,15954,30,40 - 50 minutes
0,0,Start,2 min wait,0,Terminal,1,2659,6,3,15954,15,73 - 81 minutes
0,-0.16666666666666666,Bus,20 mins,0,Transit,1,2659,6,3,15954,15,73 - 81 minutes
0,-0.3333333333333333,Transfer,10 min wait,1,Node,1,2659,6,3,15954,15,73 - 81 minutes
0,-0.5416666666666666,Bus,25 mins,0,Transit,1,2659,6,3,15954,15,73 - 81 minutes
0,-0.75,Transfer,5 min wait,1,Node,1,2659,6,3,15954,15,73 - 81 minutes
0,-0.875,Uber/Lyft,15 mins,0,Transit,1,2659,6,3,15954,15,73 - 81 minutes
0,-1,End,,0,Terminal,1,2659,6,3,15954,15,73 - 81 minutes
