x,y,label,times,node,labelType,lineNodes,respID,qID,altID,obsID,price,timeRange
0,0,Start,Transfer,0,Terminal,1,3181,1,1,19081,10,18 - 22 minutes
0,-0.5,Car,20 mins,0,Transit,1,3181,1,1,19081,10,18 - 22 minutes
0,-1,End,,0,Terminal,1,3181,1,1,19081,10,18 - 22 minutes
0,0,Start,5 min wait,0,Terminal,1,3181,1,2,19081,15,44 - 66 minutes
0,-0.375,Taxi,30 mins,0,Transit,1,3181,1,2,19081,15,44 - 66 minutes
0,-0.75,Transfer,10 min wait,1,Node,1,3181,1,2,19081,15,44 - 66 minutes
0,-0.875,Bus,10 mins,0,Transit,1,3181,1,2,19081,15,44 - 66 minutes
0,-1,End,,0,Terminal,1,3181,1,2,19081,15,44 - 66 minutes
0,0,Start,5 min wait,0,Terminal,1,3181,1,3,19081,30,28 - 42 minutes
0,-0.5,Bus,30 mins,0,Transit,1,3181,1,3,19081,30,28 - 42 minutes
0,-1,End,,0,Terminal,1,3181,1,3,19081,30,28 - 42 minutes
0,0,Start,Transfer,0,Terminal,1,3181,2,1,19082,30,21 - 23 minutes
0,-0.25,Car,10 mins,0,Transit,1,3181,2,1,19082,30,21 - 23 minutes
0,-0.5,Transfer,2 min wait,1,Node,1,3181,2,1,19082,30,21 - 23 minutes
0,-0.75,Bus,10 mins,0,Transit,1,3181,2,1,19082,30,21 - 23 minutes
0,-1,End,,0,Terminal,1,3181,2,1,19082,30,21 - 23 minutes
0,0,Start,Transfer,0,Terminal,1,3181,2,2,19082,25,18 - 22 minutes
0,-0.5,Car,20 mins,0,Transit,1,3181,2,2,19082,25,18 - 22 minutes
0,-1,End,,0,Terminal,1,3181,2,2,19082,25,18 - 22 minutes
0,0,Start,Transfer,0,Terminal,1,3181,2,3,19082,15,28 - 42 minutes
0,-0.42857142857142855,"Car:
Express",30 mins,0,Transit,1,3181,2,3,19082,15,28 - 42 minutes
0,-0.8571428571428571,Transfer,Transfer,1,Node,1,3181,2,3,19082,15,28 - 42 minutes
0,-0.9285714285714286,Walk,5 mins,0,Transit,0,3181,2,3,19082,15,28 - 42 minutes
0,-1,End,,0,Terminal,0,3181,2,3,19082,15,28 - 42 minutes
0,0,Start,5 min wait,0,Terminal,1,3181,3,1,19083,20,51 - 63 minutes
0,-0.1111111111111111,Bus,10 mins,0,Transit,1,3181,3,1,19083,20,51 - 63 minutes
0,-0.2222222222222222,Transfer,2 min wait,1,Node,1,3181,3,1,19083,20,51 - 63 minutes
0,-0.3333333333333333,Bus,10 mins,0,Transit,1,3181,3,1,19083,20,51 - 63 minutes
0,-0.4444444444444444,Transfer,5 min wait,1,Node,1,3181,3,1,19083,20,51 - 63 minutes
0,-0.7222222222222222,Taxi,25 mins,0,Transit,1,3181,3,1,19083,20,51 - 63 minutes
0,-1,End,,0,Terminal,1,3181,3,1,19083,20,51 - 63 minutes
0,0,Start,Transfer,0,Terminal,1,3181,3,2,19083,20,30 - 36 minutes
0,-0.44,"Car:
Express",30 mins,0,Transit,1,3181,3,2,19083,20,30 - 36 minutes
0,-0.88,Transfer,Transfer,1,Node,1,3181,3,2,19083,20,30 - 36 minutes
0,-0.94,Walk,3 mins,0,Transit,0,3181,3,2,19083,20,30 - 36 minutes
0,-1,End,,0,Terminal,0,3181,3,2,19083,20,30 - 36 minutes
0,0,Start,2 min wait,0,Terminal,1,3181,3,3,19083,10,65 - 79 minutes
0,-0.09090909090909091,Taxi,10 mins,0,Transit,1,3181,3,3,19083,10,65 - 79 minutes
0,-0.18181818181818182,Transfer,10 min wait,1,Node,1,3181,3,3,19083,10,65 - 79 minutes
0,-0.36363636363636365,Bus,20 mins,0,Transit,1,3181,3,3,19083,10,65 - 79 minutes
0,-0.5454545454545454,Transfer,5 min wait,1,Node,1,3181,3,3,19083,10,65 - 79 minutes
0,-0.7727272727272727,Bus,25 mins,0,Transit,1,3181,3,3,19083,10,65 - 79 minutes
0,-1,End,,0,Terminal,1,3181,3,3,19083,10,65 - 79 minutes
0,0,Start,2 min wait,0,Terminal,1,3181,4,1,19084,10,39 - 59 minutes
0,-0.2222222222222222,Taxi,20 mins,0,Transit,1,3181,4,1,19084,10,39 - 59 minutes
0,-0.4444444444444444,Transfer,Transfer,1,Node,1,3181,4,1,19084,10,39 - 59 minutes
0,-0.5,Walk,5 mins,0,Transit,0,3181,4,1,19084,10,39 - 59 minutes
0,-0.5555555555555556,Transfer,2 min wait,1,Node,2,3181,4,1,19084,10,39 - 59 minutes
0,-0.7777777777777778,Bus,20 mins,0,Transit,2,3181,4,1,19084,10,39 - 59 minutes
0,-1,End,,0,Terminal,2,3181,4,1,19084,10,39 - 59 minutes
0,0,Start,Transfer,0,Terminal,1,3181,4,2,19084,15,14 - 16 minutes
0,-0.5,"Car:
Express",15 mins,0,Transit,1,3181,4,2,19084,15,14 - 16 minutes
0,-1,End,,0,Terminal,1,3181,4,2,19084,15,14 - 16 minutes
0,0,Start,2 min wait,0,Terminal,1,3181,4,3,19084,20,33 - 49 minutes
0,-0.14285714285714285,Uber/Lyft,10 mins,0,Transit,1,3181,4,3,19084,20,33 - 49 minutes
0,-0.2857142857142857,Transfer,2 min wait,1,Node,1,3181,4,3,19084,20,33 - 49 minutes
0,-0.42857142857142855,Bus,10 mins,0,Transit,1,3181,4,3,19084,20,33 - 49 minutes
