x,y,label,times,node,labelType,lineNodes,respID,qID,altID,obsID,price,timeRange
0,0,Start,10 min wait,0,Terminal,1,5702,1,1,34207,10,68 - 76 minutes
0,-0.15,Uber/Lyft,15 mins,0,Transit,1,5702,1,1,34207,10,68 - 76 minutes
0,-0.3,Transfer,2 min wait,1,Node,1,5702,1,1,34207,10,68 - 76 minutes
0,-0.55,Bus,25 mins,0,Transit,1,5702,1,1,34207,10,68 - 76 minutes
0,-0.8,Transfer,10 min wait,1,Node,1,5702,1,1,34207,10,68 - 76 minutes
0,-0.9,Bus,10 mins,0,Transit,1,5702,1,1,34207,10,68 - 76 minutes
0,-1,End,,0,Terminal,1,5702,1,1,34207,10,68 - 76 minutes
0,0,Start,5 min wait,0,Terminal,1,5702,1,2,34207,15,30 - 34 minutes
0,-0.2,Uber/Lyft,10 mins,0,Transit,1,5702,1,2,34207,15,30 - 34 minutes
0,-0.4,Transfer,2 min wait,1,Node,1,5702,1,2,34207,15,30 - 34 minutes
0,-0.7,Bus,15 mins,0,Transit,1,5702,1,2,34207,15,30 - 34 minutes
0,-1,End,,0,Terminal,1,5702,1,2,34207,15,30 - 34 minutes
0,0,Start,Transfer,0,Terminal,1,5702,1,3,34207,10,32 - 48 minutes
0,-0.5,Car,40 mins,0,Transit,1,5702,1,3,34207,10,32 - 48 minutes
0,-1,End,,0,Terminal,1,5702,1,3,34207,10,32 - 48 minutes
0,0,Start,Transfer,0,Terminal,1,5702,2,1,34208,30,27 - 33 minutes
0,-0.5,"Car:
Express",30 mins,0,Transit,1,5702,2,1,34208,30,27 - 33 minutes
0,-1,End,,0,Terminal,1,5702,2,1,34208,30,27 - 33 minutes
0,0,Start,Transfer,0,Terminal,1,5702,2,2,34208,25,36 - 44 minutes
0,-0.5,"Car:
Express",40 mins,0,Transit,1,5702,2,2,34208,25,36 - 44 minutes
0,-1,End,,0,Terminal,1,5702,2,2,34208,25,36 - 44 minutes
0,0,Start,Transfer,0,Terminal,1,5702,2,3,34208,30,24 - 36 minutes
0,-0.3333333333333333,"Car:
Express",20 mins,0,Transit,1,5702,2,3,34208,30,24 - 36 minutes
0,-0.6666666666666666,Transfer,Transfer,1,Node,1,5702,2,3,34208,30,24 - 36 minutes
0,-0.8333333333333333,Walk,10 mins,0,Transit,0,5702,2,3,34208,30,24 - 36 minutes
0,-1,End,,0,Terminal,0,5702,2,3,34208,30,24 - 36 minutes
0,0,Start,2 min wait,0,Terminal,1,5702,3,1,34209,10,10 - 14 minutes
0,-0.5,Bus,10 mins,0,Transit,1,5702,3,1,34209,10,10 - 14 minutes
0,-1,End,,0,Terminal,1,5702,3,1,34209,10,10 - 14 minutes
0,0,Start,10 min wait,0,Terminal,1,5702,3,2,34209,10,58 - 72 minutes
0,-0.3,Taxi,30 mins,0,Transit,1,5702,3,2,34209,10,58 - 72 minutes
0,-0.6,Transfer,5 min wait,1,Node,1,5702,3,2,34209,10,58 - 72 minutes
0,-0.8,Bus,20 mins,0,Transit,1,5702,3,2,34209,10,58 - 72 minutes
0,-1,End,,0,Terminal,1,5702,3,2,34209,10,58 - 72 minutes
0,0,Start,Transfer,0,Terminal,1,5702,3,3,34209,25,10 - 10 minutes
0,-0.5,Car,10 mins,0,Transit,1,5702,3,3,34209,25,10 - 10 minutes
0,-1,End,,0,Terminal,1,5702,3,3,34209,25,10 - 10 minutes
0,0,Start,2 min wait,0,Terminal,1,5702,4,1,34210,20,14 - 20 minutes
0,-0.5,Bus,15 mins,0,Transit,1,5702,4,1,34210,20,14 - 20 minutes
0,-1,End,,0,Terminal,1,5702,4,1,34210,20,14 - 20 minutes
0,0,Start,2 min wait,0,Terminal,1,5702,4,2,34210,20,51 - 77 minutes
0,-0.15,Bus,15 mins,0,Transit,1,5702,4,2,34210,20,51 - 77 minutes
0,-0.3,Transfer,2 min wait,1,Node,1,5702,4,2,34210,20,51 - 77 minutes
0,-0.5,Bus,20 mins,0,Transit,1,5702,4,2,34210,20,51 - 77 minutes
0,-0.7,Transfer,10 min wait,1,Node,1,5702,4,2,34210,20,51 - 77 minutes
0,-0.85,Uber/Lyft,15 mins,0,Transit,1,5702,4,2,34210,20,51 - 77 minutes
0,-1,End,,0,Terminal,1,5702,4,2,34210,20,51 - 77 minutes
0,0,Start,Transfer,0,Terminal,1,5702,4,3,34210,30,14 - 16 minutes
0,-0.5,"Car:
Express",15 mins,0,Transit,1,5702,4,3,34210,30,14 - 16 minutes
0,-1,End,,0,Terminal,1,5702,4,3,34210,30,14 - 16 minutes
0,0,Start,2 min wait,0,Terminal,1,5702,5,1,34211,20,18 - 26 minutes
0,-0.25,Taxi,10 mins,0,Transit,1,5702,5,1,34211,20,18 - 26 minutes
0,-0.5,Transfer,Transfer,1,Node,1,5702,5,1,34211,20,18 - 26 minutes
0,-0.75,Walk,10 mins,0,Transit,0,5702,5,1,34211,20,18 - 26 minutes
0,-1,End,,0,Terminal,0,5702,5,1,34211,20,18 - 26 minutes
0,0,Start,5 min wait,0,Terminal,1,5702,5,2,34211,20,40 - 50 minutes
0,-0.16666666666666666,Uber/Lyft,10 mins,0,Transit,1,5702,5,2,34211,20,40 - 50 minutes
0,-0.3333333333333333,Transfer,Transfer,1,Node,1,5702,5,2,34211,20,40 - 50 minutes
0,-0.41666666666666663,Walk,5 mins,0,Transit,0,5702,5,2,34211,20,40 - 50 minutes
0,-0.5,Transfer,10 min wait,1,Node,2,5702,5,2,34211,20,40 - 50 minutes
0,-0.75,Bus,15 mins,0,Transit,2,5702,5,2,34211,20,40 - 50 minutes
0,-1,End,,0,Terminal,2,5702,5,2,34211,20,40 - 50 minutes
0,0,Start,10 min wait,0,Terminal,1,5702,5,3,34211,25,16 - 24 minutes
0,-0.5,Bus,10 mins,0,Transit,1,5702,5,3,34211,25,16 - 24 minutes
