x,y,label,times,node,labelType,lineNodes,respID,qID,altID,obsID,price,timeRange
0,0,Start,Transfer,0,Terminal,1,98,1,1,583,25,8 - 12 minutes
0,-0.5,"Car:
Express",10 mins,0,Transit,1,98,1,1,583,25,8 - 12 minutes
0,-1,End,,0,Terminal,1,98,1,1,583,25,8 - 12 minutes
0,0,Start,10 min wait,0,Terminal,1,98,1,2,583,30,76 - 84 minutes
0,-0.09090909090909091,Taxi,10 mins,0,Transit,1,98,1,2,583,30,76 - 84 minutes
0,-0.18181818181818182,Transfer,5 min wait,1,Node,1,98,1,2,583,30,76 - 84 minutes
0,-0.36363636363636365,Bus,20 mins,0,Transit,1,98,1,2,583,30,76 - 84 minutes
0,-0.5454545454545454,Transfer,10 min wait,1,Node,1,98,1,2,583,30,76 - 84 minutes
0,-0.7727272727272727,Uber/Lyft,25 mins,0,Transit,1,98,1,2,583,30,76 - 84 minutes
0,-1,End,,0,Terminal,1,98,1,2,583,30,76 - 84 minutes
0,0,Start,5 min wait,0,Terminal,1,98,1,3,583,25,68 - 82 minutes
0,-0.23076923076923078,Uber/Lyft,30 mins,0,Transit,1,98,1,3,583,25,68 - 82 minutes
0,-0.46153846153846156,Transfer,Transfer,1,Node,1,98,1,3,583,25,68 - 82 minutes
0,-0.5769230769230769,Walk,15 mins,0,Transit,0,98,1,3,583,25,68 - 82 minutes
0,-0.6923076923076923,Transfer,5 min wait,1,Node,2,98,1,3,583,25,68 - 82 minutes
0,-0.8461538461538461,Bus,20 mins,0,Transit,2,98,1,3,583,25,68 - 82 minutes
0,-1,End,,0,Terminal,2,98,1,3,583,25,68 - 82 minutes
0,0,Start,10 min wait,0,Terminal,1,98,2,1,584,30,32 - 48 minutes
0,-0.5,Bus,30 mins,0,Transit,1,98,2,1,584,30,32 - 48 minutes
0,-1,End,,0,Terminal,1,98,2,1,584,30,32 - 48 minutes
0,0,Start,5 min wait,0,Terminal,1,98,2,2,584,15,66 - 74 minutes
0,-0.2727272727272727,Bus,30 mins,0,Transit,1,98,2,2,584,15,66 - 74 minutes
0,-0.5454545454545454,Transfer,10 min wait,1,Node,1,98,2,2,584,15,66 - 74 minutes
0,-0.7727272727272727,Bus,25 mins,0,Transit,1,98,2,2,584,15,66 - 74 minutes
0,-1,End,,0,Terminal,1,98,2,2,584,15,66 - 74 minutes
0,0,Start,2 min wait,0,Terminal,1,98,2,3,584,20,26 - 38 minutes
0,-0.5,Taxi,30 mins,0,Transit,1,98,2,3,584,20,26 - 38 minutes
0,-1,End,,0,Terminal,1,98,2,3,584,20,26 - 38 minutes
0,0,Start,5 min wait,0,Terminal,1,98,3,1,585,10,16 - 20 minutes
0,-0.38461538461538464,Taxi,10 mins,0,Transit,1,98,3,1,585,10,16 - 20 minutes
0,-0.7692307692307693,Transfer,Transfer,1,Node,1,98,3,1,585,10,16 - 20 minutes
0,-0.8846153846153846,Walk,3 mins,0,Transit,0,98,3,1,585,10,16 - 20 minutes
0,-1,End,,0,Terminal,0,98,3,1,585,10,16 - 20 minutes
0,0,Start,Transfer,0,Terminal,1,98,3,2,585,15,19 - 21 minutes
0,-0.5,Car,20 mins,0,Transit,1,98,3,2,585,15,19 - 21 minutes
0,-1,End,,0,Terminal,1,98,3,2,585,15,19 - 21 minutes
0,0,Start,10 min wait,0,Terminal,1,98,3,3,585,10,27 - 33 minutes
0,-0.25,Bus,10 mins,0,Transit,1,98,3,3,585,10,27 - 33 minutes
