x,y,label,times,node,labelType,lineNodes,respID,qID,altID,obsID,price,timeRange
0,0,Start,2 min wait,0,Terminal,1,5281,1,1,31681,20,54 - 60 minutes
0,-0.16666666666666666,Taxi,15 mins,0,Transit,1,5281,1,1,31681,20,54 - 60 minutes
0,-0.3333333333333333,Transfer,Transfer,1,Node,1,5281,1,1,31681,20,54 - 60 minutes
0,-0.5,Walk,15 mins,0,Transit,0,5281,1,1,31681,20,54 - 60 minutes
0,-0.6666666666666666,Transfer,10 min wait,1,Node,2,5281,1,1,31681,20,54 - 60 minutes
0,-0.8333333333333333,Bus,15 mins,0,Transit,2,5281,1,1,31681,20,54 - 60 minutes
0,-1,End,,0,Terminal,2,5281,1,1,31681,20,54 - 60 minutes
0,0,Start,5 min wait,0,Terminal,1,5281,1,2,31681,15,73 - 81 minutes
0,-0.23076923076923078,Uber/Lyft,30 mins,0,Transit,1,5281,1,2,31681,15,73 - 81 minutes
0,-0.46153846153846156,Transfer,2 min wait,1,Node,1,5281,1,2,31681,15,73 - 81 minutes
0,-0.5769230769230769,Bus,15 mins,0,Transit,1,5281,1,2,31681,15,73 - 81 minutes
0,-0.6923076923076923,Transfer,5 min wait,1,Node,1,5281,1,2,31681,15,73 - 81 minutes
0,-0.8461538461538461,Uber/Lyft,20 mins,0,Transit,1,5281,1,2,31681,15,73 - 81 minutes
0,-1,End,,0,Terminal,1,5281,1,2,31681,15,73 - 81 minutes
0,0,Start,2 min wait,0,Terminal,1,5281,1,3,31681,15,58 - 70 minutes
0,-0.25,Bus,30 mins,0,Transit,1,5281,1,3,31681,15,58 - 70 minutes
0,-0.5,Transfer,Transfer,1,Node,1,5281,1,3,31681,15,58 - 70 minutes
0,-0.5833333333333333,Walk,10 mins,0,Transit,0,5281,1,3,31681,15,58 - 70 minutes
0,-0.6666666666666666,Transfer,2 min wait,1,Node,2,5281,1,3,31681,15,58 - 70 minutes
0,-0.8333333333333333,Bus,20 mins,0,Transit,2,5281,1,3,31681,15,58 - 70 minutes
0,-1,End,,0,Terminal,2,5281,1,3,31681,15,58 - 70 minutes
0,0,Start,5 min wait,0,Terminal,1,5281,2,1,31682,30,18 - 22 minutes
0,-0.5,Uber/Lyft,15 mins,0,Transit,1,5281,2,1,31682,30,18 - 22 minutes
0,-1,End,,0,Terminal,1,5281,2,1,31682,30,18 - 22 minutes
