x,y,label,times,node,labelType,lineNodes,respID,qID,altID,obsID,price,timeRange
0,0,Start,2 min wait,0,Terminal,1,5956,1,1,35731,10,45 - 49 minutes
0,-0.21428571428571427,Uber/Lyft,15 mins,0,Transit,1,5956,1,1,35731,10,45 - 49 minutes
0,-0.42857142857142855,Transfer,10 min wait,1,Node,1,5956,1,1,35731,10,45 - 49 minutes
0,-0.7142857142857142,Bus,20 mins,0,Transit,1,5956,1,1,35731,10,45 - 49 minutes
0,-1,End,,0,Terminal,1,5956,1,1,35731,10,45 - 49 minutes
0,0,Start,5 min wait,0,Terminal,1,5956,1,2,35731,20,20 - 30 minutes
0,-0.5,Uber/Lyft,20 mins,0,Transit,1,5956,1,2,35731,20,20 - 30 minutes
0,-1,End,,0,Terminal,1,5956,1,2,35731,20,20 - 30 minutes
0,0,Start,0 min wait,0,Terminal,1,5956,1,3,35731,30,18 - 26 minutes
0,-0.25,Car,10 mins,0,Transit,1,5956,1,3,35731,30,18 - 26 minutes
0,-0.5,Transfer,2 min wait,1,Node,1,5956,1,3,35731,30,18 - 26 minutes
0,-0.75,Bus,10 mins,0,Transit,1,5956,1,3,35731,30,18 - 26 minutes
0,-1,End,,0,Terminal,1,5956,1,3,35731,30,18 - 26 minutes
0,0,Start,2 min wait,0,Terminal,1,5956,2,1,35732,15,63 - 95 minutes
0,-0.11538461538461539,Bus,15 mins,0,Transit,1,5956,2,1,35732,15,63 - 95 minutes
0,-0.23076923076923078,Transfer,10 min wait,1,Node,1,5956,2,1,35732,15,63 - 95 minutes
0,-0.42307692307692313,Bus,25 mins,0,Transit,1,5956,2,1,35732,15,63 - 95 minutes
0,-0.6153846153846154,Transfer,2 min wait,1,Node,1,5956,2,1,35732,15,63 - 95 minutes
0,-0.8076923076923077,Uber/Lyft,25 mins,0,Transit,1,5956,2,1,35732,15,63 - 95 minutes
0,-1,End,,0,Terminal,1,5956,2,1,35732,15,63 - 95 minutes
0,0,Start,5 min wait,0,Terminal,1,5956,2,2,35732,10,48 - 72 minutes
0,-0.3333333333333333,Bus,30 mins,0,Transit,1,5956,2,2,35732,10,48 - 72 minutes
0,-0.6666666666666666,Transfer,10 min wait,1,Node,1,5956,2,2,35732,10,48 - 72 minutes
0,-0.8333333333333333,Bus,15 mins,0,Transit,1,5956,2,2,35732,10,48 - 72 minutes
0,-1,End,,0,Terminal,1,5956,2,2,35732,10,48 - 72 minutes
0,0,Start,10 min wait,0,Terminal,1,5956,2,3,35732,30,54 - 66 minutes
0,-0.125,Bus,10 mins,0,Transit,1,5956,2,3,35732,30,54 - 66 minutes
0,-0.25,Transfer,5 min wait,1,Node,1,5956,2,3,35732,30,54 - 66 minutes
0,-0.375,Bus,10 mins,0,Transit,1,5956,2,3,35732,30,54 - 66 minutes
0,-0.5,Transfer,5 min wait,1,Node,1,5956,2,3,35732,30,54 - 66 minutes
0,-0.75,Bus,20 mins,0,Transit,1,5956,2,3,35732,30,54 - 66 minutes
0,-1,End,,0,Terminal,1,5956,2,3,35732,30,54 - 66 minutes
0,0,Start,2 min wait,0,Terminal,1,5956,3,1,35733,10,54 - 60 minutes
0,-0.3,Uber/Lyft,30 mins,0,Transit,1,5956,3,1,35733,10,54 - 60 minutes
0,-0.6,Transfer,5 min wait,1,Node,1,5956,3,1,35733,10,54 - 60 minutes
0,-0.8,Bus,20 mins,0,Transit,1,5956,3,1,35733,10,54 - 60 minutes
0,-1,End,,0,Terminal,1,5956,3,1,35733,10,54 - 60 minutes
0,0,Start,2 min wait,0,Terminal,1,5956,3,2,35733,15,43 - 65 minutes
0,-0.1111111111111111,Bus,10 mins,0,Transit,1,5956,3,2,35733,15,43 - 65 minutes
0,-0.2222222222222222,Transfer,5 min wait,1,Node,1,5956,3,2,35733,15,43 - 65 minutes
0,-0.4444444444444444,Bus,20 mins,0,Transit,1,5956,3,2,35733,15,43 - 65 minutes
0,-0.6666666666666666,Transfer,2 min wait,1,Node,1,5956,3,2,35733,15,43 - 65 minutes
0,-0.8333333333333333,Uber/Lyft,15 mins,0,Transit,1,5956,3,2,35733,15,43 - 65 minutes
0,-1,End,,0,Terminal,1,5956,3,2,35733,15,43 - 65 minutes
0,0,Start,2 min wait,0,Terminal,1,5956,3,3,35733,30,42 - 52 minutes
0,-0.25,Bus,20 mins,0,Transit,1,5956,3,3,35733,30,42 - 52 minutes
0,-0.5,Transfer,5 min wait,1,Node,1,5956,3,3,35733,30,42 - 52 minutes
0,-0.75,Bus,20 mins,0,Transit,1,5956,3,3,35733,30,42 - 52 minutes
0,-1,End,,0,Terminal,1,5956,3,3,35733,30,42 - 52 minutes
0,0,Start,5 min wait,0,Terminal,1,5956,4,1,35734,30,58 - 86 minutes
0,-0.16666666666666666,Bus,20 mins,0,Transit,1,5956,4,1,35734,30,58 - 86 minutes
0,-0.3333333333333333,Transfer,2 min wait,1,Node,1,5956,4,1,35734,30,58 - 86 minutes
0,-0.5416666666666666,Bus,25 mins,0,Transit,1,5956,4,1,35734,30,58 - 86 minutes
0,-0.75,Transfer,5 min wait,1,Node,1,5956,4,1,35734,30,58 - 86 minutes
0,-0.875,Uber/Lyft,15 mins,0,Transit,1,5956,4,1,35734,30,58 - 86 minutes
0,-1,End,,0,Terminal,1,5956,4,1,35734,30,58 - 86 minutes
0,0,Start,2 min wait,0,Terminal,1,5956,4,2,35734,30,47 - 51 minutes
0,-0.125,Bus,10 mins,0,Transit,1,5956,4,2,35734,30,47 - 51 minutes
0,-0.25,Transfer,5 min wait,1,Node,1,5956,4,2,35734,30,47 - 51 minutes
0,-0.375,Bus,10 mins,0,Transit,1,5956,4,2,35734,30,47 - 51 minutes
0,-0.5,Transfer,2 min wait,1,Node,1,5956,4,2,35734,30,47 - 51 minutes
0,-0.75,Taxi,20 mins,0,Transit,1,5956,4,2,35734,30,47 - 51 minutes
0,-1,End,,0,Terminal,1,5956,4,2,35734,30,47 - 51 minutes
0,0,Start,10 min wait,0,Terminal,1,5956,4,3,35734,25,36 - 44 minutes
0,-0.3333333333333333,Uber/Lyft,20 mins,0,Transit,1,5956,4,3,35734,25,36 - 44 minutes
0,-0.6666666666666666,Transfer,0 min wait,1,Node,1,5956,4,3,35734,25,36 - 44 minutes
0,-0.8333333333333333,Walk,10 mins,0,Transit,0,5956,4,3,35734,25,36 - 44 minutes
0,-1,End,,0,Terminal,0,5956,4,3,35734,25,36 - 44 minutes
0,0,Start,0 min wait,0,Terminal,1,5956,5,1,35735,30,33 - 41 minutes
0,-0.2857142857142857,Car,20 mins,0,Transit,1,5956,5,1,35735,30,33 - 41 minutes
0,-0.5714285714285714,Transfer,2 min wait,1,Node,1,5956,5,1,35735,30,33 - 41 minutes
0,-0.7857142857142857,Bus,15 mins,0,Transit,1,5956,5,1,35735,30,33 - 41 minutes
0,-1,End,,0,Terminal,1,5956,5,1,35735,30,33 - 41 minutes
0,0,Start,0 min wait,0,Terminal,1,5956,5,2,35735,10,36 - 54 minutes
0,-0.1875,Car,15 mins,0,Transit,1,5956,5,2,35735,10,36 - 54 minutes
0,-0.375,Transfer,5 min wait,1,Node,1,5956,5,2,35735,10,36 - 54 minutes
0,-0.6875,Bus,25 mins,0,Transit,1,5956,5,2,35735,10,36 - 54 minutes
0,-1,End,,0,Terminal,1,5956,5,2,35735,10,36 - 54 minutes
0,0,Start,5 min wait,0,Terminal,1,5956,5,3,35735,25,58 - 72 minutes
0,-0.3,Bus,30 mins,0,Transit,1,5956,5,3,35735,25,58 - 72 minutes
0,-0.6,Transfer,10 min wait,1,Node,1,5956,5,3,35735,25,58 - 72 minutes
0,-0.8,Bus,20 mins,0,Transit,1,5956,5,3,35735,25,58 - 72 minutes
0,-1,End,,0,Terminal,1,5956,5,3,35735,25,58 - 72 minutes
0,0,Start,5 min wait,0,Terminal,1,5956,6,1,35736,20,62 - 68 minutes
0,-0.2222222222222222,Bus,20 mins,0,Transit,1,5956,6,1,35736,20,62 - 68 minutes
0,-0.4444444444444444,Transfer,10 min wait,1,Node,1,5956,6,1,35736,20,62 - 68 minutes
0,-0.611111111111111,Bus,15 mins,0,Transit,1,5956,6,1,35736,20,62 - 68 minutes
0,-0.7777777777777777,Transfer,5 min wait,1,Node,1,5956,6,1,35736,20,62 - 68 minutes
0,-0.8888888888888888,Taxi,10 mins,0,Transit,1,5956,6,1,35736,20,62 - 68 minutes
0,-1,End,,0,Terminal,1,5956,6,1,35736,20,62 - 68 minutes
0,0,Start,2 min wait,0,Terminal,1,5956,6,2,35736,30,19 - 29 minutes
0,-0.25,Bus,10 mins,0,Transit,1,5956,6,2,35736,30,19 - 29 minutes
0,-0.5,Transfer,2 min wait,1,Node,1,5956,6,2,35736,30,19 - 29 minutes
0,-0.75,Bus,10 mins,0,Transit,1,5956,6,2,35736,30,19 - 29 minutes
0,-1,End,,0,Terminal,1,5956,6,2,35736,30,19 - 29 minutes
0,0,Start,2 min wait,0,Terminal,1,5956,6,3,35736,15,38 - 56 minutes
0,-0.125,Taxi,10 mins,0,Transit,1,5956,6,3,35736,15,38 - 56 minutes
0,-0.25,Transfer,0 min wait,1,Node,1,5956,6,3,35736,15,38 - 56 minutes
0,-0.3125,Walk,5 mins,0,Transit,0,5956,6,3,35736,15,38 - 56 minutes
0,-0.375,Transfer,5 min wait,1,Node,2,5956,6,3,35736,15,38 - 56 minutes
0,-0.6875,Bus,25 mins,0,Transit,2,5956,6,3,35736,15,38 - 56 minutes
0,-1,End,,0,Terminal,2,5956,6,3,35736,15,38 - 56 minutes
