x,y,label,times,node,labelType,lineNodes,respID,qID,altID,obsID,price,timeRange
0,0,Start,10 min wait,0,Terminal,1,5121,1,1,30721,10,60 - 74 minutes
0,-0.2727272727272727,Taxi,30 mins,0,Transit,1,5121,1,1,30721,10,60 - 74 minutes
0,-0.5454545454545454,Transfer,Transfer,1,Node,1,5121,1,1,30721,10,60 - 74 minutes
0,-0.6818181818181818,Walk,15 mins,0,Transit,0,5121,1,1,30721,10,60 - 74 minutes
0,-0.8181818181818181,Transfer,2 min wait,1,Node,2,5121,1,1,30721,10,60 - 74 minutes
0,-0.9090909090909091,Bus,10 mins,0,Transit,2,5121,1,1,30721,10,60 - 74 minutes
0,-1,End,,0,Terminal,2,5121,1,1,30721,10,60 - 74 minutes
0,0,Start,10 min wait,0,Terminal,1,5121,1,2,30721,25,59 - 65 minutes
0,-0.3,Taxi,30 mins,0,Transit,1,5121,1,2,30721,25,59 - 65 minutes
0,-0.6,Transfer,2 min wait,1,Node,1,5121,1,2,30721,25,59 - 65 minutes
0,-0.8,Bus,20 mins,0,Transit,1,5121,1,2,30721,25,59 - 65 minutes
0,-1,End,,0,Terminal,1,5121,1,2,30721,25,59 - 65 minutes
0,0,Start,Transfer,0,Terminal,1,5121,1,3,30721,15,45 - 49 minutes
0,-0.2222222222222222,Car,20 mins,0,Transit,1,5121,1,3,30721,15,45 - 49 minutes
0,-0.4444444444444444,Transfer,2 min wait,1,Node,1,5121,1,3,30721,15,45 - 49 minutes
0,-0.7222222222222222,Bus,25 mins,0,Transit,1,5121,1,3,30721,15,45 - 49 minutes
0,-1,End,,0,Terminal,1,5121,1,3,30721,15,45 - 49 minutes
0,0,Start,2 min wait,0,Terminal,1,5121,2,1,30722,15,21 - 23 minutes
0,-0.5,Taxi,20 mins,0,Transit,1,5121,2,1,30722,15,21 - 23 minutes
0,-1,End,,0,Terminal,1,5121,2,1,30722,15,21 - 23 minutes
0,0,Start,5 min wait,0,Terminal,1,5121,2,2,30722,10,52 - 58 minutes
0,-0.3333333333333333,Taxi,30 mins,0,Transit,1,5121,2,2,30722,10,52 - 58 minutes
0,-0.6666666666666666,Transfer,5 min wait,1,Node,1,5121,2,2,30722,10,52 - 58 minutes
0,-0.8333333333333333,Bus,15 mins,0,Transit,1,5121,2,2,30722,10,52 - 58 minutes
0,-1,End,,0,Terminal,1,5121,2,2,30722,10,52 - 58 minutes
0,0,Start,10 min wait,0,Terminal,1,5121,2,3,30722,20,18 - 22 minutes
0,-0.5,Bus,10 mins,0,Transit,1,5121,2,3,30722,20,18 - 22 minutes
0,-1,End,,0,Terminal,1,5121,2,3,30722,20,18 - 22 minutes
0,0,Start,Transfer,0,Terminal,1,5121,3,1,30723,10,14 - 16 minutes
0,-0.3333333333333333,"Car:
Express",10 mins,0,Transit,1,5121,3,1,30723,10,14 - 16 minutes
0,-0.6666666666666666,Transfer,Transfer,1,Node,1,5121,3,1,30723,10,14 - 16 minutes
0,-0.8333333333333333,Walk,5 mins,0,Transit,0,5121,3,1,30723,10,14 - 16 minutes
0,-1,End,,0,Terminal,0,5121,3,1,30723,10,14 - 16 minutes
0,0,Start,10 min wait,0,Terminal,1,5121,3,2,30723,25,56 - 84 minutes
0,-0.18181818181818182,Taxi,20 mins,0,Transit,1,5121,3,2,30723,25,56 - 84 minutes
0,-0.36363636363636365,Transfer,Transfer,1,Node,1,5121,3,2,30723,25,56 - 84 minutes
0,-0.45454545454545453,Walk,10 mins,0,Transit,0,5121,3,2,30723,25,56 - 84 minutes
0,-0.5454545454545454,Transfer,5 min wait,1,Node,2,5121,3,2,30723,25,56 - 84 minutes
0,-0.7727272727272727,Bus,25 mins,0,Transit,2,5121,3,2,30723,25,56 - 84 minutes
0,-1,End,,0,Terminal,2,5121,3,2,30723,25,56 - 84 minutes
0,0,Start,10 min wait,0,Terminal,1,5121,3,3,30723,25,30 - 36 minutes
0,-0.43478260869565216,Bus,20 mins,0,Transit,1,5121,3,3,30723,25,30 - 36 minutes
0,-0.8695652173913043,Transfer,Transfer,1,Node,1,5121,3,3,30723,25,30 - 36 minutes
0,-0.9347826086956521,Walk,3 mins,0,Transit,0,5121,3,3,30723,25,30 - 36 minutes
0,-1,End,,0,Terminal,0,5121,3,3,30723,25,30 - 36 minutes
0,0,Start,10 min wait,0,Terminal,1,5121,4,1,30724,10,19 - 21 minutes
0,-0.5,Bus,10 mins,0,Transit,1,5121,4,1,30724,10,19 - 21 minutes
0,-1,End,,0,Terminal,1,5121,4,1,30724,10,19 - 21 minutes
0,0,Start,Transfer,0,Terminal,1,5121,4,2,30724,20,22 - 24 minutes
0,-0.43478260869565216,"Car:
Express",20 mins,0,Transit,1,5121,4,2,30724,20,22 - 24 minutes
0,-0.8695652173913043,Transfer,Transfer,1,Node,1,5121,4,2,30724,20,22 - 24 minutes
0,-0.9347826086956521,Walk,3 mins,0,Transit,0,5121,4,2,30724,20,22 - 24 minutes
0,-1,End,,0,Terminal,0,5121,4,2,30724,20,22 - 24 minutes
0,0,Start,Transfer,0,Terminal,1,5121,4,3,30724,30,32 - 38 minutes
0,-0.42857142857142855,"Car:
Express",30 mins,0,Transit,1,5121,4,3,30724,30,32 - 38 minutes
0,-0.8571428571428571,Transfer,Transfer,1,Node,1,5121,4,3,30724,30,32 - 38 minutes
0,-0.9285714285714286,Walk,5 mins,0,Transit,0,5121,4,3,30724,30,32 - 38 minutes
0,-1,End,,0,Terminal,0,5121,4,3,30724,30,32 - 38 minutes
0,0,Start,Transfer,0,Terminal,1,5121,5,1,30725,15,18 - 22 minutes
0,-0.25,"Car:
Express",10 mins,0,Transit,1,5121,5,1,30725,15,18 - 22 minutes
0,-0.5,Transfer,Transfer,1,Node,1,5121,5,1,30725,15,18 - 22 minutes
0,-0.75,Walk,10 mins,0,Transit,0,5121,5,1,30725,15,18 - 22 minutes
0,-1,End,,0,Terminal,0,5121,5,1,30725,15,18 - 22 minutes
0,0,Start,10 min wait,0,Terminal,1,5121,5,2,30725,30,52 - 58 minutes
0,-0.25,Taxi,20 mins,0,Transit,1,5121,5,2,30725,30,52 - 58 minutes
0,-0.5,Transfer,Transfer,1,Node,1,5121,5,2,30725,30,52 - 58 minutes
0,-0.625,Walk,10 mins,0,Transit,0,5121,5,2,30725,30,52 - 58 minutes
0,-0.75,Transfer,5 min wait,1,Node,2,5121,5,2,30725,30,52 - 58 minutes
0,-0.875,Bus,10 mins,0,Transit,2,5121,5,2,30725,30,52 - 58 minutes
0,-1,End,,0,Terminal,2,5121,5,2,30725,30,52 - 58 minutes
0,0,Start,Transfer,0,Terminal,1,5121,5,3,30725,30,28 - 32 minutes
0,-0.25,Car,10 mins,0,Transit,1,5121,5,3,30725,30,28 - 32 minutes
0,-0.5,Transfer,10 min wait,1,Node,1,5121,5,3,30725,30,28 - 32 minutes
0,-0.75,Bus,10 mins,0,Transit,1,5121,5,3,30725,30,28 - 32 minutes
0,-1,End,,0,Terminal,1,5121,5,3,30725,30,28 - 32 minutes
0,0,Start,10 min wait,0,Terminal,1,5121,6,1,30726,20,62 - 92 minutes
0,-0.08333333333333333,Taxi,10 mins,0,Transit,1,5121,6,1,30726,20,62 - 92 minutes
0,-0.16666666666666666,Transfer,5 min wait,1,Node,1,5121,6,1,30726,20,62 - 92 minutes
0,-0.375,Bus,25 mins,0,Transit,1,5121,6,1,30726,20,62 - 92 minutes
0,-0.5833333333333334,Transfer,2 min wait,1,Node,1,5121,6,1,30726,20,62 - 92 minutes
0,-0.7916666666666667,Bus,25 mins,0,Transit,1,5121,6,1,30726,20,62 - 92 minutes
0,-1,End,,0,Terminal,1,5121,6,1,30726,20,62 - 92 minutes
0,0,Start,10 min wait,0,Terminal,1,5121,6,2,30726,25,19 - 21 minutes
0,-0.5,Uber/Lyft,10 mins,0,Transit,1,5121,6,2,30726,25,19 - 21 minutes
0,-1,End,,0,Terminal,1,5121,6,2,30726,25,19 - 21 minutes
0,0,Start,5 min wait,0,Terminal,1,5121,6,3,30726,20,18 - 28 minutes
0,-0.4166666666666667,Bus,15 mins,0,Transit,1,5121,6,3,30726,20,18 - 28 minutes
0,-0.8333333333333334,Transfer,Transfer,1,Node,1,5121,6,3,30726,20,18 - 28 minutes
0,-0.9166666666666667,Walk,3 mins,0,Transit,0,5121,6,3,30726,20,18 - 28 minutes
0,-1,End,,0,Terminal,0,5121,6,3,30726,20,18 - 28 minutes
