x,y,label,node,line,labelType,respID,qID,altID,obsID,price,timeRange
0,0,"Start
(2 min wait)",0,1,Terminal,2797,1,1,16777,10,51 - 77 minutes
0,-0.25,Uber/Lyft,0,0,Transit,2797,1,1,16777,10,51 - 77 minutes
0,-0.5,Transfer,1,0,Node,2797,1,1,16777,10,51 - 77 minutes
0,-0.75,Walk,0,0,Transit,2797,1,1,16777,10,51 - 77 minutes
0,-1,End,0,1,Terminal,2797,1,1,16777,10,51 - 77 minutes
0,0,Start,0,0,Terminal,2797,1,2,16777,10,74 - 90 minutes
0,-0.08333333333333333,"Walk
(10 min)",0,0,Transit,2797,1,2,16777,10,74 - 90 minutes
0,-0.16666666666666666,"Transfer
(2 min wait)",1,1,Node,2797,1,2,16777,10,74 - 90 minutes
0,-0.3333333333333333,Bus,0,0,Transit,2797,1,2,16777,10,74 - 90 minutes
0,-0.5,"Transfer
(10 min wait)",1,0,Node,2797,1,2,16777,10,74 - 90 minutes
0,-0.6666666666666666,Bus,0,0,Transit,2797,1,2,16777,10,74 - 90 minutes
0,-0.8333333333333333,"Transfer
(10 min wait)",1,0,Node,2797,1,2,16777,10,74 - 90 minutes
0,-0.9999999999999999,Taxi,0,0,Transit,2797,1,2,16777,10,74 - 90 minutes
0,-1.1666666666666667,End,0,1,Terminal,2797,1,2,16777,10,74 - 90 minutes
0,0,"Start
(2 min wait)",0,1,Terminal,2797,1,3,16777,10,38 - 46 minutes
0,-0.25,Uber/Lyft,0,0,Transit,2797,1,3,16777,10,38 - 46 minutes
0,-0.5,"Transfer
(10 min wait)",1,0,Node,2797,1,3,16777,10,38 - 46 minutes
0,-0.75,Bus,0,0,Transit,2797,1,3,16777,10,38 - 46 minutes
0,-1,Transfer,1,1,Node,2797,1,3,16777,10,38 - 46 minutes
0,-1.125,"Walk
(10 min)",0,0,Transit,2797,1,3,16777,10,38 - 46 minutes
0,-1.25,End,0,0,Terminal,2797,1,3,16777,10,38 - 46 minutes
0,0,"Start
(10 min wait)",0,1,Terminal,2797,2,1,16778,25,54 - 80 minutes
0,-0.25,Taxi,0,0,Transit,2797,2,1,16778,25,54 - 80 minutes
0,-0.5,"Transfer
(5 min wait)",1,0,Node,2797,2,1,16778,25,54 - 80 minutes
0,-0.75,Bus,0,0,Transit,2797,2,1,16778,25,54 - 80 minutes
0,-1,Transfer,1,1,Node,2797,2,1,16778,25,54 - 80 minutes
0,-1.125,"Walk
(2 min)",0,0,Transit,2797,2,1,16778,25,54 - 80 minutes
0,-1.25,End,0,0,Terminal,2797,2,1,16778,25,54 - 80 minutes
0,0,"Start
(2 min wait)",0,1,Terminal,2797,2,2,16778,25,47 - 71 minutes
0,-0.25,Taxi,0,0,Transit,2797,2,2,16778,25,47 - 71 minutes
0,-0.5,"Transfer
(5 min wait)",1,0,Node,2797,2,2,16778,25,47 - 71 minutes
0,-0.75,Bus,0,0,Transit,2797,2,2,16778,25,47 - 71 minutes
0,-1,Transfer,1,1,Node,2797,2,2,16778,25,47 - 71 minutes
0,-1.125,"Walk
(2 min)",0,0,Transit,2797,2,2,16778,25,47 - 71 minutes
0,-1.25,End,0,0,Terminal,2797,2,2,16778,25,47 - 71 minutes
0,0,"Start
(10 min wait)",0,1,Terminal,2797,2,3,16778,10,49 - 55 minutes
0,-0.25,Uber/Lyft,0,0,Transit,2797,2,3,16778,10,49 - 55 minutes
0,-0.5,"Transfer
(10 min wait)",1,0,Node,2797,2,3,16778,10,49 - 55 minutes
0,-0.75,Bus,0,0,Transit,2797,2,3,16778,10,49 - 55 minutes
0,-1,Transfer,1,1,Node,2797,2,3,16778,10,49 - 55 minutes
0,-1.125,"Walk
(2 min)",0,0,Transit,2797,2,3,16778,10,49 - 55 minutes
0,-1.25,End,0,0,Terminal,2797,2,3,16778,10,49 - 55 minutes
0,0,"Start
(5 min wait)",0,1,Terminal,2797,3,1,16779,10,51 - 77 minutes
0,-0.16666666666666666,Taxi,0,0,Transit,2797,3,1,16779,10,51 - 77 minutes
0,-0.3333333333333333,Transfer,1,0,Node,2797,3,1,16779,10,51 - 77 minutes
0,-0.5,Walk,0,0,Transit,2797,3,1,16779,10,51 - 77 minutes
0,-0.6666666666666666,"Transfer
(5 min wait)",1,0,Node,2797,3,1,16779,10,51 - 77 minutes
0,-0.8333333333333333,Bus,0,0,Transit,2797,3,1,16779,10,51 - 77 minutes
0,-1,Transfer,1,1,Node,2797,3,1,16779,10,51 - 77 minutes
0,-1.0833333333333333,"Walk
(2 min)",0,0,Transit,2797,3,1,16779,10,51 - 77 minutes
0,-1.1666666666666667,End,0,0,Terminal,2797,3,1,16779,10,51 - 77 minutes
0,0,Start,0,0,Terminal,2797,3,2,16779,20,66 - 74 minutes
0,-0.25,"Walk
(10 min)",0,0,Transit,2797,3,2,16779,20,66 - 74 minutes
0,-0.5,"Transfer
(5 min wait)",1,1,Node,2797,3,2,16779,20,66 - 74 minutes
