x,y,label,node,line,labelType,respID,qID,altID,obsID,price,timeRange
0,0,Start,0,0,Terminal,4426,1,1,26551,15,41 - 51 minutes
0,-0.125,"Walk
(2 min)",0,0,Transit,4426,1,1,26551,15,41 - 51 minutes
0,-0.25,"Transfer
(2 min wait)",1,1,Node,4426,1,1,26551,15,41 - 51 minutes
0,-0.5,Bus,0,0,Transit,4426,1,1,26551,15,41 - 51 minutes
0,-0.75,"Transfer
(10 min wait)",1,0,Node,4426,1,1,26551,15,41 - 51 minutes
0,-1,Bus,0,0,Transit,4426,1,1,26551,15,41 - 51 minutes
0,-1.25,Transfer,1,1,Node,4426,1,1,26551,15,41 - 51 minutes
0,-1.375,"Walk
(2 min)",0,0,Transit,4426,1,1,26551,15,41 - 51 minutes
0,-1.5,End,0,0,Terminal,4426,1,1,26551,15,41 - 51 minutes
0,0,"Start
(2 min wait)",0,1,Terminal,4426,1,2,26551,25,47 - 57 minutes
0,-0.25,Taxi,0,0,Transit,4426,1,2,26551,25,47 - 57 minutes
0,-0.5,Transfer,1,0,Node,4426,1,2,26551,25,47 - 57 minutes
0,-0.75,Walk,0,0,Transit,4426,1,2,26551,25,47 - 57 minutes
0,-1,End,0,1,Terminal,4426,1,2,26551,25,47 - 57 minutes
0,0,Start,0,0,Terminal,4426,1,3,26551,20,72 - 80 minutes
0,-0.08333333333333333,"Walk
(2 min)",0,0,Transit,4426,1,3,26551,20,72 - 80 minutes
0,-0.16666666666666666,"Transfer
(5 min wait)",1,1,Node,4426,1,3,26551,20,72 - 80 minutes
0,-0.3333333333333333,Bus,0,0,Transit,4426,1,3,26551,20,72 - 80 minutes
0,-0.5,Transfer,1,0,Node,4426,1,3,26551,20,72 - 80 minutes
0,-0.6666666666666666,Walk,0,0,Transit,4426,1,3,26551,20,72 - 80 minutes
0,-0.8333333333333333,"Transfer
(2 min wait)",1,0,Node,4426,1,3,26551,20,72 - 80 minutes
0,-0.9999999999999999,Bus,0,0,Transit,4426,1,3,26551,20,72 - 80 minutes
0,-1.1666666666666667,Transfer,1,1,Node,4426,1,3,26551,20,72 - 80 minutes
0,-1.25,"Walk
(5 min)",0,0,Transit,4426,1,3,26551,20,72 - 80 minutes
0,-1.3333333333333335,End,0,0,Terminal,4426,1,3,26551,20,72 - 80 minutes
0,0,Start,0,0,Terminal,4426,2,1,26552,30,45 - 55 minutes
0,-0.125,"Walk
(5 min)",0,0,Transit,4426,2,1,26552,30,45 - 55 minutes
0,-0.25,"Transfer
(5 min wait)",1,1,Node,4426,2,1,26552,30,45 - 55 minutes
0,-0.5,Bus,0,0,Transit,4426,2,1,26552,30,45 - 55 minutes
0,-0.75,"Transfer
(10 min wait)",1,0,Node,4426,2,1,26552,30,45 - 55 minutes
0,-1,Bus,0,0,Transit,4426,2,1,26552,30,45 - 55 minutes
0,-1.25,Transfer,1,1,Node,4426,2,1,26552,30,45 - 55 minutes
0,-1.375,"Walk
(10 min)",0,0,Transit,4426,2,1,26552,30,45 - 55 minutes
0,-1.5,End,0,0,Terminal,4426,2,1,26552,30,45 - 55 minutes
0,0,"Start
(2 min wait)",0,1,Terminal,4426,2,2,26552,15,42 - 52 minutes
0,-0.25,Uber/Lyft,0,0,Transit,4426,2,2,26552,15,42 - 52 minutes
0,-0.5,"Transfer
(10 min wait)",1,0,Node,4426,2,2,26552,15,42 - 52 minutes
0,-0.75,Bus,0,0,Transit,4426,2,2,26552,15,42 - 52 minutes
0,-1,Transfer,1,1,Node,4426,2,2,26552,15,42 - 52 minutes
0,-1.125,"Walk
(5 min)",0,0,Transit,4426,2,2,26552,15,42 - 52 minutes
0,-1.25,End,0,0,Terminal,4426,2,2,26552,15,42 - 52 minutes
0,0,"Start
(5 min wait)",0,1,Terminal,4426,2,3,26552,15,37 - 45 minutes
0,-0.16666666666666666,Taxi,0,0,Transit,4426,2,3,26552,15,37 - 45 minutes
0,-0.3333333333333333,"Transfer
(2 min wait)",1,0,Node,4426,2,3,26552,15,37 - 45 minutes
0,-0.5,Bus,0,0,Transit,4426,2,3,26552,15,37 - 45 minutes
0,-0.6666666666666666,"Transfer
(2 min wait)",1,0,Node,4426,2,3,26552,15,37 - 45 minutes
0,-0.8333333333333333,Bus,0,0,Transit,4426,2,3,26552,15,37 - 45 minutes
0,-1,Transfer,1,1,Node,4426,2,3,26552,15,37 - 45 minutes
0,-1.0833333333333333,"Walk
(2 min)",0,0,Transit,4426,2,3,26552,15,37 - 45 minutes
0,-1.1666666666666667,End,0,0,Terminal,4426,2,3,26552,15,37 - 45 minutes
0,0,"Start
(10 min wait)",0,1,Terminal,4426,3,1,26553,25,62 - 92 minutes
0,-0.25,Taxi,0,0,Transit,4426,3,1,26553,25,62 - 92 minutes
0,-0.5,"Transfer
(2 min wait)",1,0,Node,4426,3,1,26553,25,62 - 92 minutes
0,-0.75,Bus,0,0,Transit,4426,3,1,26553,25,62 - 92 minutes
0,-1,Transfer,1,1,Node,4426,3,1,26553,25,62 - 92 minutes
0,-1.125,"Walk
(5 min)",0,0,Transit,4426,3,1,26553,25,62 - 92 minutes
0,-1.25,End,0,0,Terminal,4426,3,1,26553,25,62 - 92 minutes
0,0,"Start
(2 min wait)",0,1,Terminal,4426,3,2,26553,30,44 - 54 minutes
0,-0.25,Taxi,0,0,Transit,4426,3,2,26553,30,44 - 54 minutes
0,-0.5,"Transfer
(2 min wait)",1,0,Node,4426,3,2,26553,30,44 - 54 minutes
0,-0.75,Bus,0,0,Transit,4426,3,2,26553,30,44 - 54 minutes
0,-1,Transfer,1,1,Node,4426,3,2,26553,30,44 - 54 minutes
0,-1.125,"Walk
(5 min)",0,0,Transit,4426,3,2,26553,30,44 - 54 minutes
0,-1.25,End,0,0,Terminal,4426,3,2,26553,30,44 - 54 minutes
0,0,"Start
(5 min wait)",0,1,Terminal,4426,3,3,26553,15,54 - 60 minutes
0,-0.25,Uber/Lyft,0,0,Transit,4426,3,3,26553,15,54 - 60 minutes
0,-0.5,Transfer,1,0,Node,4426,3,3,26553,15,54 - 60 minutes
0,-0.75,Walk,0,0,Transit,4426,3,3,26553,15,54 - 60 minutes
0,-1,End,0,1,Terminal,4426,3,3,26553,15,54 - 60 minutes
0,0,"Start
(10 min wait)",0,1,Terminal,4426,4,1,26554,10,46 - 68 minutes
0,-0.25,Taxi,0,0,Transit,4426,4,1,26554,10,46 - 68 minutes
0,-0.5,"Transfer
(2 min wait)",1,0,Node,4426,4,1,26554,10,46 - 68 minutes
