x,y,label,node,line,labelType,respID,qID,altID,obsID,price,timeRange
0,0,"Start
(2 min wait)",0,1,Terminal,102,1,1,607,20,29 - 35 minutes
0,-0.5,Uber/Lyft,0,0,Transit,102,1,1,607,20,29 - 35 minutes
0,-1,End,0,1,Terminal,102,1,1,607,20,29 - 35 minutes
0,0,Start,0,0,Terminal,102,1,2,607,15,39 - 43 minutes
0,-0.08333333333333333,"Walk
(2 min)",0,0,Transit,102,1,2,607,15,39 - 43 minutes
0,-0.16666666666666666,"Transfer
(5 min wait)",1,1,Node,102,1,2,607,15,39 - 43 minutes
0,-0.3333333333333333,Bus,0,0,Transit,102,1,2,607,15,39 - 43 minutes
0,-0.5,Transfer,1,0,Node,102,1,2,607,15,39 - 43 minutes
0,-0.6666666666666666,Walk,0,0,Transit,102,1,2,607,15,39 - 43 minutes
0,-0.8333333333333333,"Transfer
(10 min wait)",1,0,Node,102,1,2,607,15,39 - 43 minutes
0,-0.9999999999999999,Bus,0,0,Transit,102,1,2,607,15,39 - 43 minutes
0,-1.1666666666666667,Transfer,1,1,Node,102,1,2,607,15,39 - 43 minutes
0,-1.25,"Walk
(2 min)",0,0,Transit,102,1,2,607,15,39 - 43 minutes
0,-1.3333333333333335,End,0,0,Terminal,102,1,2,607,15,39 - 43 minutes
0,0,"Start
(10 min wait)",0,1,Terminal,102,1,3,607,25,66 - 74 minutes
0,-0.5,Taxi,0,0,Transit,102,1,3,607,25,66 - 74 minutes
0,-1,End,0,1,Terminal,102,1,3,607,25,66 - 74 minutes
0,0,"Start
(5 min wait)",0,1,Terminal,102,2,1,608,20,40 - 50 minutes
0,-0.25,Uber/Lyft,0,0,Transit,102,2,1,608,20,40 - 50 minutes
0,-0.5,Transfer,1,0,Node,102,2,1,608,20,40 - 50 minutes
0,-0.75,Walk,0,0,Transit,102,2,1,608,20,40 - 50 minutes
0,-1,End,0,1,Terminal,102,2,1,608,20,40 - 50 minutes
0,0,Start,0,0,Terminal,102,2,2,608,20,45 - 49 minutes
0,-0.08333333333333333,"Walk
(2 min)",0,0,Transit,102,2,2,608,20,45 - 49 minutes
0,-0.16666666666666666,"Transfer
(5 min wait)",1,1,Node,102,2,2,608,20,45 - 49 minutes
0,-0.3333333333333333,Bus,0,0,Transit,102,2,2,608,20,45 - 49 minutes
0,-0.5,"Transfer
(10 min wait)",1,0,Node,102,2,2,608,20,45 - 49 minutes
0,-0.6666666666666666,Bus,0,0,Transit,102,2,2,608,20,45 - 49 minutes
0,-0.8333333333333333,"Transfer
(10 min wait)",1,0,Node,102,2,2,608,20,45 - 49 minutes
0,-0.9999999999999999,Uber/Lyft,0,0,Transit,102,2,2,608,20,45 - 49 minutes
0,-1.1666666666666667,End,0,1,Terminal,102,2,2,608,20,45 - 49 minutes
0,0,"Start
(10 min wait)",0,1,Terminal,102,2,3,608,30,29 - 35 minutes
0,-0.25,Taxi,0,0,Transit,102,2,3,608,30,29 - 35 minutes
0,-0.5,Transfer,1,0,Node,102,2,3,608,30,29 - 35 minutes
0,-0.75,Walk,0,0,Transit,102,2,3,608,30,29 - 35 minutes
0,-1,End,0,1,Terminal,102,2,3,608,30,29 - 35 minutes
0,0,"Start
(2 min wait)",0,1,Terminal,102,3,1,609,25,59 - 65 minutes
0,-0.5,Taxi,0,0,Transit,102,3,1,609,25,59 - 65 minutes
0,-1,End,0,1,Terminal,102,3,1,609,25,59 - 65 minutes
0,0,"Start
(10 min wait)",0,1,Terminal,102,3,2,609,25,64 - 96 minutes
0,-0.16666666666666666,Uber/Lyft,0,0,Transit,102,3,2,609,25,64 - 96 minutes
0,-0.3333333333333333,"Transfer
(5 min wait)",1,0,Node,102,3,2,609,25,64 - 96 minutes
0,-0.5,Bus,0,0,Transit,102,3,2,609,25,64 - 96 minutes
0,-0.6666666666666666,"Transfer
(5 min wait)",1,0,Node,102,3,2,609,25,64 - 96 minutes
0,-0.8333333333333333,Uber/Lyft,0,0,Transit,102,3,2,609,25,64 - 96 minutes
0,-1,End,0,1,Terminal,102,3,2,609,25,64 - 96 minutes
0,0,"Start
(10 min wait)",0,1,Terminal,102,3,3,609,30,40 - 60 minutes
0,-0.5,Taxi,0,0,Transit,102,3,3,609,30,40 - 60 minutes
0,-1,End,0,1,Terminal,102,3,3,609,30,40 - 60 minutes
0,0,"Start
(10 min wait)",0,1,Terminal,102,4,1,610,10,48 - 52 minutes
0,-0.16666666666666666,Taxi,0,0,Transit,102,4,1,610,10,48 - 52 minutes
0,-0.3333333333333333,Transfer,1,0,Node,102,4,1,610,10,48 - 52 minutes
0,-0.5,Walk,0,0,Transit,102,4,1,610,10,48 - 52 minutes
