x,y,label,type,respID,qID,altID,obsID
1,0,Start,Start,480,1,1,2875
1,0.5,Taxi,Vehicle,480,1,1,2875
1,1,End,End,480,1,1,2875
1,0,Start,Start,480,1,2,2875
1,0.5,Car,Vehicle,480,1,2,2875
1,1,End,End,480,1,2,2875
1,0,Start,Start,480,1,3,2875
1,0.125,Walk (5 min),Walk,480,1,3,2875
1,0.25,Car,Vehicle,480,1,3,2875
0,0.5,Transfer,Node,480,1,3,2875
1,0.75,Bus,Vehicle,480,1,3,2875
1,1,End,End,480,1,3,2875
1,0,Start (10 min wait),Start,480,2,1,2876
1,0.5,Taxi,Vehicle,480,2,1,2876
1,1,End,End,480,2,1,2876
1,0,Start,Start,480,2,2,2876
1,0.16666666666666666,Car,Vehicle,480,2,2,2876
0,0.3333333333333333,Transfer (10 min wait),Node,480,2,2,2876
1,0.5,Bus,Vehicle,480,2,2,2876
0,0.6666666666666666,Transfer (5 min wait),Node,480,2,2,2876
1,0.8333333333333333,Taxi,Vehicle,480,2,2,2876
1,0.9166666666666666,Walk (10 min),Walk,480,2,2,2876
1,1,End,End,480,2,2,2876
1,0,Start (5 min wait),Start,480,2,3,2876
1,0.08333333333333333,Walk (5 min),Walk,480,2,3,2876
1,0.16666666666666666,Bus,Vehicle,480,2,3,2876
0,0.3333333333333333,Transfer (5 min wait),Node,480,2,3,2876
1,0.5,Bus,Vehicle,480,2,3,2876
0,0.6666666666666666,Transfer (10 min wait),Node,480,2,3,2876
1,0.8333333333333333,Taxi,Vehicle,480,2,3,2876
1,0.9166666666666666,Walk (5 min),Walk,480,2,3,2876
1,1,End,End,480,2,3,2876
1,0,Start,Start,480,3,1,2877
1,0.08333333333333333,Walk (10 min),Walk,480,3,1,2877
1,0.16666666666666666,Uber/Lyft,Vehicle,480,3,1,2877
0,0.3333333333333333,Transfer (5 min wait),Node,480,3,1,2877
1,0.5,Bus,Vehicle,480,3,1,2877
0,0.6666666666666666,Transfer,Node,480,3,1,2877
1,0.8333333333333333,Uber/Lyft,Vehicle,480,3,1,2877
1,1,End,End,480,3,1,2877
1,0,Start,Start,480,3,2,2877
1,0.125,Walk (5 min),Walk,480,3,2,2877
1,0.25,Car,Vehicle,480,3,2,2877
0,0.5,Transfer (5 min wait),Node,480,3,2,2877
1,0.75,Bus,Vehicle,480,3,2,2877
1,0.875,Walk (10 min),Walk,480,3,2,2877
1,1,End,End,480,3,2,2877
1,0,Start,Start,480,3,3,2877
1,0.5,Car,Vehicle,480,3,3,2877
1,1,End,End,480,3,3,2877
1,0,Start,Start,480,4,1,2878
1,0.125,Walk (10 min),Walk,480,4,1,2878
1,0.25,Car,Vehicle,480,4,1,2878
0,0.5,Transfer (5 min wait),Node,480,4,1,2878
1,0.75,Bus,Vehicle,480,4,1,2878
1,0.875,Walk (5 min),Walk,480,4,1,2878
1,1,End,End,480,4,1,2878
1,0,Start (10 min wait),Start,480,4,2,2878
1,0.5,Bus,Vehicle,480,4,2,2878
1,0.85,Walk (10 min),Walk,480,4,2,2878
1,1,End,End,480,4,2,2878
1,0,Start,Start,480,4,3,2878
1,0.5,Bus,Vehicle,480,4,3,2878
1,0.85,Walk (10 min),Walk,480,4,3,2878
1,1,End,End,480,4,3,2878
1,0,Start,Start,480,5,1,2879
1,0.5,Car,Vehicle,480,5,1,2879
1,1,End,End,480,5,1,2879
1,0,Start,Start,480,5,2,2879
1,0.5,Car,Vehicle,480,5,2,2879
1,1,End,End,480,5,2,2879
1,0,Start,Start,480,5,3,2879
1,0.125,Walk (5 min),Walk,480,5,3,2879
1,0.25,Taxi,Vehicle,480,5,3,2879
0,0.5,Transfer (10 min wait),Node,480,5,3,2879
1,0.75,Bus,Vehicle,480,5,3,2879
1,0.875,Walk (10 min),Walk,480,5,3,2879
1,1,End,End,480,5,3,2879
1,0,Start,Start,480,6,1,2880
1,0.25,Car,Vehicle,480,6,1,2880
0,0.5,Transfer,Node,480,6,1,2880
1,0.75,Bus,Vehicle,480,6,1,2880
1,0.875,Walk (5 min),Walk,480,6,1,2880
1,1,End,End,480,6,1,2880
1,0,Start,Start,480,6,2,2880
1,0.125,Walk (5 min),Walk,480,6,2,2880
1,0.25,Car,Vehicle,480,6,2,2880
0,0.5,Transfer,Node,480,6,2,2880
1,0.75,Bus,Vehicle,480,6,2,2880
1,1,End,End,480,6,2,2880
1,0,Start,Start,480,6,3,2880
1,0.5,Car,Vehicle,480,6,3,2880
1,1,End,End,480,6,3,2880
