x,y,label,type,respID,qID,altID,obsID
1,0,Start,Start,2746,1,1,16471
1,0.5,Car,Vehicle,2746,1,1,16471
1,1,End,End,2746,1,1,16471
1,0,Start (10 min wait),Start,2746,1,2,16471
1,0.15,Walk (5 min),Walk,2746,1,2,16471
1,0.5,Bus,Vehicle,2746,1,2,16471
1,1,End,End,2746,1,2,16471
1,0,Start,Start,2746,1,3,16471
1,0.25,Car,Vehicle,2746,1,3,16471
0,0.5,Transfer,Node,2746,1,3,16471
1,0.75,Bus,Vehicle,2746,1,3,16471
1,1,End,End,2746,1,3,16471
1,0,Start,Start,2746,2,1,16472
1,0.125,Walk (5 min),Walk,2746,2,1,16472
1,0.25,Car,Vehicle,2746,2,1,16472
0,0.5,Transfer (10 min wait),Node,2746,2,1,16472
1,0.75,Bus,Vehicle,2746,2,1,16472
1,0.875,Walk (10 min),Walk,2746,2,1,16472
1,1,End,End,2746,2,1,16472
1,0,Start,Start,2746,2,2,16472
1,0.5,Car,Vehicle,2746,2,2,16472
1,1,End,End,2746,2,2,16472
1,0,Start,Start,2746,2,3,16472
1,0.08333333333333333,Walk (10 min),Walk,2746,2,3,16472
1,0.16666666666666666,Car,Vehicle,2746,2,3,16472
0,0.3333333333333333,Transfer,Node,2746,2,3,16472
1,0.5,Bus,Vehicle,2746,2,3,16472
0,0.6666666666666666,Transfer (10 min wait),Node,2746,2,3,16472
1,0.8333333333333333,Uber/Lyft,Vehicle,2746,2,3,16472
1,1,End,End,2746,2,3,16472
1,0,Start,Start,2746,3,1,16473
1,0.5,Car,Vehicle,2746,3,1,16473
1,1,End,End,2746,3,1,16473
1,0,Start,Start,2746,3,2,16473
1,0.08333333333333333,Walk (5 min),Walk,2746,3,2,16473
1,0.16666666666666666,Car,Vehicle,2746,3,2,16473
0,0.3333333333333333,Transfer (5 min wait),Node,2746,3,2,16473
1,0.5,Bus,Vehicle,2746,3,2,16473
0,0.6666666666666666,Transfer,Node,2746,3,2,16473
1,0.8333333333333333,Uber/Lyft,Vehicle,2746,3,2,16473
1,1,End,End,2746,3,2,16473
1,0,Start (10 min wait),Start,2746,3,3,16473
1,0.125,Walk (5 min),Walk,2746,3,3,16473
1,0.25,Taxi,Vehicle,2746,3,3,16473
0,0.5,Transfer (10 min wait),Node,2746,3,3,16473
1,0.75,Bus,Vehicle,2746,3,3,16473
1,0.875,Walk (5 min),Walk,2746,3,3,16473
1,1,End,End,2746,3,3,16473
1,0,Start,Start,2746,4,1,16474
1,0.08333333333333333,Walk (10 min),Walk,2746,4,1,16474
1,0.16666666666666666,Bus,Vehicle,2746,4,1,16474
0,0.3333333333333333,Transfer,Node,2746,4,1,16474
1,0.5,Bus,Vehicle,2746,4,1,16474
0,0.6666666666666666,Transfer,Node,2746,4,1,16474
1,0.8333333333333333,Taxi,Vehicle,2746,4,1,16474
1,0.9166666666666666,Walk (5 min),Walk,2746,4,1,16474
1,1,End,End,2746,4,1,16474
1,0,Start,Start,2746,4,2,16474
1,0.15,Walk (5 min),Walk,2746,4,2,16474
1,0.5,Bus,Vehicle,2746,4,2,16474
1,1,End,End,2746,4,2,16474
1,0,Start (10 min wait),Start,2746,4,3,16474
1,0.08333333333333333,Walk (10 min),Walk,2746,4,3,16474
1,0.16666666666666666,Taxi,Vehicle,2746,4,3,16474
0,0.3333333333333333,Transfer (5 min wait),Node,2746,4,3,16474
1,0.5,Bus,Vehicle,2746,4,3,16474
0,0.6666666666666666,Transfer (10 min wait),Node,2746,4,3,16474
1,0.8333333333333333,Taxi,Vehicle,2746,4,3,16474
1,0.9166666666666666,Walk (5 min),Walk,2746,4,3,16474
1,1,End,End,2746,4,3,16474
1,0,Start,Start,2746,5,1,16475
1,0.5,Car,Vehicle,2746,5,1,16475
1,1,End,End,2746,5,1,16475
1,0,Start,Start,2746,5,2,16475
1,0.25,Taxi,Vehicle,2746,5,2,16475
0,0.5,Transfer (10 min wait),Node,2746,5,2,16475
1,0.75,Bus,Vehicle,2746,5,2,16475
1,0.875,Walk (10 min),Walk,2746,5,2,16475
1,1,End,End,2746,5,2,16475
1,0,Start,Start,2746,5,3,16475
1,0.125,Walk (5 min),Walk,2746,5,3,16475
1,0.25,Car,Vehicle,2746,5,3,16475
0,0.5,Transfer (5 min wait),Node,2746,5,3,16475
1,0.75,Bus,Vehicle,2746,5,3,16475
1,0.875,Walk (10 min),Walk,2746,5,3,16475
1,1,End,End,2746,5,3,16475
1,0,Start,Start,2746,6,1,16476
1,0.125,Walk (10 min),Walk,2746,6,1,16476
1,0.25,Taxi,Vehicle,2746,6,1,16476
0,0.5,Transfer,Node,2746,6,1,16476
1,0.75,Bus,Vehicle,2746,6,1,16476
1,0.875,Walk (5 min),Walk,2746,6,1,16476
1,1,End,End,2746,6,1,16476
1,0,Start (10 min wait),Start,2746,6,2,16476
1,0.5,Taxi,Vehicle,2746,6,2,16476
1,1,End,End,2746,6,2,16476
1,0,Start (5 min wait),Start,2746,6,3,16476
1,0.5,Bus,Vehicle,2746,6,3,16476
1,0.85,Walk (5 min),Walk,2746,6,3,16476
1,1,End,End,2746,6,3,16476
