x,y,label,type,respID,qID,altID,obsID
1,0,Start,Start,1564,1,1,9379
1,0.25,Car,Vehicle,1564,1,1,9379
0,0.5,Transfer (5 min wait),Node,1564,1,1,9379
1,0.75,Bus,Vehicle,1564,1,1,9379
1,0.875,Walk (5 min),Walk,1564,1,1,9379
1,1,End,End,1564,1,1,9379
1,0,Start,Start,1564,1,2,9379
1,0.125,Walk (10 min),Walk,1564,1,2,9379
1,0.25,Car,Vehicle,1564,1,2,9379
0,0.5,Transfer,Node,1564,1,2,9379
1,0.75,Bus,Vehicle,1564,1,2,9379
1,0.875,Walk (5 min),Walk,1564,1,2,9379
1,1,End,End,1564,1,2,9379
1,0,Start,Start,1564,1,3,9379
1,0.5,Car,Vehicle,1564,1,3,9379
1,1,End,End,1564,1,3,9379
1,0,Start,Start,1564,2,1,9380
1,0.25,Car,Vehicle,1564,2,1,9380
0,0.5,Transfer (5 min wait),Node,1564,2,1,9380
1,0.75,Bus,Vehicle,1564,2,1,9380
1,1,End,End,1564,2,1,9380
1,0,Start,Start,1564,2,2,9380
1,0.5,Car,Vehicle,1564,2,2,9380
1,1,End,End,1564,2,2,9380
1,0,Start (5 min wait),Start,1564,2,3,9380
1,0.16666666666666666,Taxi,Vehicle,1564,2,3,9380
0,0.3333333333333333,Transfer (10 min wait),Node,1564,2,3,9380
1,0.5,Bus,Vehicle,1564,2,3,9380
0,0.6666666666666666,Transfer (10 min wait),Node,1564,2,3,9380
1,0.8333333333333333,Bus,Vehicle,1564,2,3,9380
1,1,End,End,1564,2,3,9380
1,0,Start,Start,1564,3,1,9381
1,0.08333333333333333,Walk (10 min),Walk,1564,3,1,9381
1,0.16666666666666666,Car,Vehicle,1564,3,1,9381
0,0.3333333333333333,Transfer (10 min wait),Node,1564,3,1,9381
1,0.5,Bus,Vehicle,1564,3,1,9381
0,0.6666666666666666,Transfer (10 min wait),Node,1564,3,1,9381
1,0.8333333333333333,Taxi,Vehicle,1564,3,1,9381
1,1,End,End,1564,3,1,9381
1,0,Start (5 min wait),Start,1564,3,2,9381
1,0.16666666666666666,Taxi,Vehicle,1564,3,2,9381
0,0.3333333333333333,Transfer (10 min wait),Node,1564,3,2,9381
1,0.5,Bus,Vehicle,1564,3,2,9381
0,0.6666666666666666,Transfer (10 min wait),Node,1564,3,2,9381
1,0.8333333333333333,Bus,Vehicle,1564,3,2,9381
1,0.9166666666666666,Walk (5 min),Walk,1564,3,2,9381
1,1,End,End,1564,3,2,9381
1,0,Start,Start,1564,3,3,9381
1,0.15,Walk (5 min),Walk,1564,3,3,9381
1,0.5,Bus,Vehicle,1564,3,3,9381
1,1,End,End,1564,3,3,9381
1,0,Start,Start,1564,4,1,9382
1,0.16666666666666666,Car,Vehicle,1564,4,1,9382
0,0.3333333333333333,Transfer (10 min wait),Node,1564,4,1,9382
