x,y,label,type,respID,qID,altID,obsID
1,0,Start,Start,1297,1,1,7777
1,0.5,Car,Vehicle,1297,1,1,7777
1,1,End,End,1297,1,1,7777
1,0,Start,Start,1297,1,2,7777
1,0.125,Walk (5 min),Walk,1297,1,2,7777
1,0.25,Taxi,Vehicle,1297,1,2,7777
0,0.5,Transfer (5 min wait),Node,1297,1,2,7777
1,0.75,Bus,Vehicle,1297,1,2,7777
1,0.875,Walk (10 min),Walk,1297,1,2,7777
1,1,End,End,1297,1,2,7777
1,0,Start,Start,1297,1,3,7777
1,0.5,Car,Vehicle,1297,1,3,7777
1,1,End,End,1297,1,3,7777
1,0,Start,Start,1297,2,1,7778
1,0.125,Walk (5 min),Walk,1297,2,1,7778
1,0.25,Uber/Lyft,Vehicle,1297,2,1,7778
0,0.5,Transfer (10 min wait),Node,1297,2,1,7778
1,0.75,Bus,Vehicle,1297,2,1,7778
1,1,End,End,1297,2,1,7778
1,0,Start,Start,1297,2,2,7778
1,0.25,Uber/Lyft,Vehicle,1297,2,2,7778
0,0.5,Transfer (5 min wait),Node,1297,2,2,7778
1,0.75,Bus,Vehicle,1297,2,2,7778
1,0.875,Walk (5 min),Walk,1297,2,2,7778
1,1,End,End,1297,2,2,7778
1,0,Start,Start,1297,2,3,7778
1,0.08333333333333333,Walk (5 min),Walk,1297,2,3,7778
1,0.16666666666666666,Car,Vehicle,1297,2,3,7778
0,0.3333333333333333,Transfer (10 min wait),Node,1297,2,3,7778
1,0.5,Bus,Vehicle,1297,2,3,7778
0,0.6666666666666666,Transfer,Node,1297,2,3,7778
1,0.8333333333333333,Uber/Lyft,Vehicle,1297,2,3,7778
1,0.9166666666666666,Walk (5 min),Walk,1297,2,3,7778
1,1,End,End,1297,2,3,7778
1,0,Start,Start,1297,3,1,7779
1,0.08333333333333333,Walk (5 min),Walk,1297,3,1,7779
1,0.16666666666666666,Car,Vehicle,1297,3,1,7779
0,0.3333333333333333,Transfer (5 min wait),Node,1297,3,1,7779
1,0.5,Bus,Vehicle,1297,3,1,7779
0,0.6666666666666666,Transfer (10 min wait),Node,1297,3,1,7779
1,0.8333333333333333,Taxi,Vehicle,1297,3,1,7779
1,1,End,End,1297,3,1,7779
1,0,Start,Start,1297,3,2,7779
1,0.125,Walk (10 min),Walk,1297,3,2,7779
1,0.25,Car,Vehicle,1297,3,2,7779
0,0.5,Transfer (10 min wait),Node,1297,3,2,7779
