x,y,label,type,respID,qID,altID,obsID
1,0,Start (10 min wait),Start,679,1,1,4069
1,0.08333333333333333,Walk (10 min),Walk,679,1,1,4069
1,0.16666666666666666,Taxi,Vehicle,679,1,1,4069
0,0.3333333333333333,Transfer (10 min wait),Node,679,1,1,4069
1,0.5,Bus,Vehicle,679,1,1,4069
0,0.6666666666666666,Transfer (10 min wait),Node,679,1,1,4069
1,0.8333333333333333,Bus,Vehicle,679,1,1,4069
1,0.9166666666666666,Walk (10 min),Walk,679,1,1,4069
1,1,End,End,679,1,1,4069
1,0,Start,Start,679,1,2,4069
1,0.5,Uber/Lyft,Vehicle,679,1,2,4069
1,1,End,End,679,1,2,4069
1,0,Start (10 min wait),Start,679,1,3,4069
1,0.15,Walk (5 min),Walk,679,1,3,4069
1,0.5,Bus,Vehicle,679,1,3,4069
1,0.85,Walk (5 min),Walk,679,1,3,4069
1,1,End,End,679,1,3,4069
1,0,Start (5 min wait),Start,679,2,1,4070
1,0.15,Walk (10 min),Walk,679,2,1,4070
1,0.5,Bus,Vehicle,679,2,1,4070
1,0.85,Walk (10 min),Walk,679,2,1,4070
1,1,End,End,679,2,1,4070
1,0,Start,Start,679,2,2,4070
1,0.08333333333333333,Walk (10 min),Walk,679,2,2,4070
1,0.16666666666666666,Uber/Lyft,Vehicle,679,2,2,4070
0,0.3333333333333333,Transfer (5 min wait),Node,679,2,2,4070
1,0.5,Bus,Vehicle,679,2,2,4070
0,0.6666666666666666,Transfer,Node,679,2,2,4070
1,0.8333333333333333,Uber/Lyft,Vehicle,679,2,2,4070
1,0.9166666666666666,Walk (10 min),Walk,679,2,2,4070
1,1,End,End,679,2,2,4070
1,0,Start,Start,679,2,3,4070
1,0.5,Car,Vehicle,679,2,3,4070
1,1,End,End,679,2,3,4070
1,0,Start,Start,679,3,1,4071
1,0.5,Car,Vehicle,679,3,1,4071
1,1,End,End,679,3,1,4071
1,0,Start (5 min wait),Start,679,3,2,4071
1,0.08333333333333333,Walk (5 min),Walk,679,3,2,4071
1,0.16666666666666666,Taxi,Vehicle,679,3,2,4071
0,0.3333333333333333,Transfer,Node,679,3,2,4071
1,0.5,Bus,Vehicle,679,3,2,4071
0,0.6666666666666666,Transfer (5 min wait),Node,679,3,2,4071
1,0.8333333333333333,Taxi,Vehicle,679,3,2,4071
1,0.9166666666666666,Walk (5 min),Walk,679,3,2,4071
1,1,End,End,679,3,2,4071
1,0,Start,Start,679,3,3,4071
1,0.25,Car,Vehicle,679,3,3,4071
0,0.5,Transfer (5 min wait),Node,679,3,3,4071
1,0.75,Bus,Vehicle,679,3,3,4071
1,0.875,Walk (10 min),Walk,679,3,3,4071
1,1,End,End,679,3,3,4071
1,0,Start,Start,679,4,1,4072
1,0.5,Car,Vehicle,679,4,1,4072
1,1,End,End,679,4,1,4072
1,0,Start (10 min wait),Start,679,4,2,4072
1,0.125,Walk (10 min),Walk,679,4,2,4072
1,0.25,Uber/Lyft,Vehicle,679,4,2,4072
0,0.5,Transfer (10 min wait),Node,679,4,2,4072
1,0.75,Bus,Vehicle,679,4,2,4072
1,0.875,Walk (10 min),Walk,679,4,2,4072
1,1,End,End,679,4,2,4072
1,0,Start,Start,679,4,3,4072
1,0.5,Car,Vehicle,679,4,3,4072
1,1,End,End,679,4,3,4072
1,0,Start,Start,679,5,1,4073
1,0.5,Uber/Lyft,Vehicle,679,5,1,4073
1,1,End,End,679,5,1,4073
1,0,Start,Start,679,5,2,4073
1,0.125,Walk (10 min),Walk,679,5,2,4073
1,0.25,Taxi,Vehicle,679,5,2,4073
0,0.5,Transfer,Node,679,5,2,4073
1,0.75,Bus,Vehicle,679,5,2,4073
1,0.875,Walk (10 min),Walk,679,5,2,4073
1,1,End,End,679,5,2,4073
1,0,Start,Start,679,5,3,4073
1,0.5,Car,Vehicle,679,5,3,4073
1,1,End,End,679,5,3,4073
1,0,Start (5 min wait),Start,679,6,1,4074
1,0.08333333333333333,Walk (5 min),Walk,679,6,1,4074
1,0.16666666666666666,Bus,Vehicle,679,6,1,4074
0,0.3333333333333333,Transfer (5 min wait),Node,679,6,1,4074
1,0.5,Bus,Vehicle,679,6,1,4074
0,0.6666666666666666,Transfer,Node,679,6,1,4074
1,0.8333333333333333,Uber/Lyft,Vehicle,679,6,1,4074
1,1,End,End,679,6,1,4074
1,0,Start,Start,679,6,2,4074
1,0.08333333333333333,Walk (10 min),Walk,679,6,2,4074
1,0.16666666666666666,Car,Vehicle,679,6,2,4074
0,0.3333333333333333,Transfer,Node,679,6,2,4074
1,0.5,Bus,Vehicle,679,6,2,4074
0,0.6666666666666666,Transfer,Node,679,6,2,4074
1,0.8333333333333333,Bus,Vehicle,679,6,2,4074
1,0.9166666666666666,Walk (10 min),Walk,679,6,2,4074
1,1,End,End,679,6,2,4074
1,0,Start,Start,679,6,3,4074
1,0.5,Car,Vehicle,679,6,3,4074
1,1,End,End,679,6,3,4074
