x,y,label,type,respID,qID,altID,obsID
1,0,Start,Start,1816,1,1,10891
1,0.25,Car,Vehicle,1816,1,1,10891
0,0.5,Transfer (10 min wait),Node,1816,1,1,10891
1,0.75,Bus,Vehicle,1816,1,1,10891
1,1,End,End,1816,1,1,10891
1,0,Start,Start,1816,1,2,10891
1,0.5,Car,Vehicle,1816,1,2,10891
1,1,End,End,1816,1,2,10891
1,0,Start,Start,1816,1,3,10891
1,0.08333333333333333,Walk (10 min),Walk,1816,1,3,10891
1,0.16666666666666666,Uber/Lyft,Vehicle,1816,1,3,10891
0,0.3333333333333333,Transfer (5 min wait),Node,1816,1,3,10891
1,0.5,Bus,Vehicle,1816,1,3,10891
0,0.6666666666666666,Transfer (5 min wait),Node,1816,1,3,10891
1,0.8333333333333333,Bus,Vehicle,1816,1,3,10891
1,1,End,End,1816,1,3,10891
1,0,Start (5 min wait),Start,1816,2,1,10892
1,0.5,Taxi,Vehicle,1816,2,1,10892
1,1,End,End,1816,2,1,10892
1,0,Start (5 min wait),Start,1816,2,2,10892
1,0.08333333333333333,Walk (5 min),Walk,1816,2,2,10892
1,0.16666666666666666,Bus,Vehicle,1816,2,2,10892
0,0.3333333333333333,Transfer (5 min wait),Node,1816,2,2,10892
1,0.5,Bus,Vehicle,1816,2,2,10892
0,0.6666666666666666,Transfer,Node,1816,2,2,10892
1,0.8333333333333333,Uber/Lyft,Vehicle,1816,2,2,10892
1,0.9166666666666666,Walk (5 min),Walk,1816,2,2,10892
1,1,End,End,1816,2,2,10892
1,0,Start (5 min wait),Start,1816,2,3,10892
1,0.15,Walk (5 min),Walk,1816,2,3,10892
1,0.5,Bus,Vehicle,1816,2,3,10892
1,1,End,End,1816,2,3,10892
1,0,Start,Start,1816,3,1,10893
1,0.08333333333333333,Walk (5 min),Walk,1816,3,1,10893
1,0.16666666666666666,Car,Vehicle,1816,3,1,10893
0,0.3333333333333333,Transfer (5 min wait),Node,1816,3,1,10893
1,0.5,Bus,Vehicle,1816,3,1,10893
0,0.6666666666666666,Transfer (5 min wait),Node,1816,3,1,10893
1,0.8333333333333333,Taxi,Vehicle,1816,3,1,10893
1,0.9166666666666666,Walk (10 min),Walk,1816,3,1,10893
1,1,End,End,1816,3,1,10893
1,0,Start,Start,1816,3,2,10893
1,0.5,Bus,Vehicle,1816,3,2,10893
1,0.85,Walk (10 min),Walk,1816,3,2,10893
1,1,End,End,1816,3,2,10893
1,0,Start (10 min wait),Start,1816,3,3,10893
1,0.15,Walk (10 min),Walk,1816,3,3,10893
1,0.5,Bus,Vehicle,1816,3,3,10893
1,1,End,End,1816,3,3,10893
1,0,Start,Start,1816,4,1,10894
1,0.16666666666666666,Car,Vehicle,1816,4,1,10894
0,0.3333333333333333,Transfer (10 min wait),Node,1816,4,1,10894
1,0.5,Bus,Vehicle,1816,4,1,10894
0,0.6666666666666666,Transfer,Node,1816,4,1,10894
1,0.8333333333333333,Taxi,Vehicle,1816,4,1,10894
1,1,End,End,1816,4,1,10894
1,0,Start,Start,1816,4,2,10894
1,0.25,Car,Vehicle,1816,4,2,10894
0,0.5,Transfer (5 min wait),Node,1816,4,2,10894
1,0.75,Bus,Vehicle,1816,4,2,10894
1,0.875,Walk (5 min),Walk,1816,4,2,10894
1,1,End,End,1816,4,2,10894
1,0,Start (10 min wait),Start,1816,4,3,10894
1,0.125,Walk (10 min),Walk,1816,4,3,10894
1,0.25,Taxi,Vehicle,1816,4,3,10894
0,0.5,Transfer (10 min wait),Node,1816,4,3,10894
1,0.75,Bus,Vehicle,1816,4,3,10894
1,0.875,Walk (5 min),Walk,1816,4,3,10894
1,1,End,End,1816,4,3,10894
1,0,Start (5 min wait),Start,1816,5,1,10895
1,0.5,Bus,Vehicle,1816,5,1,10895
1,0.85,Walk (10 min),Walk,1816,5,1,10895
1,1,End,End,1816,5,1,10895
1,0,Start (5 min wait),Start,1816,5,2,10895
1,0.08333333333333333,Walk (10 min),Walk,1816,5,2,10895
1,0.16666666666666666,Uber/Lyft,Vehicle,1816,5,2,10895
0,0.3333333333333333,Transfer (5 min wait),Node,1816,5,2,10895
1,0.5,Bus,Vehicle,1816,5,2,10895
0,0.6666666666666666,Transfer (5 min wait),Node,1816,5,2,10895
1,0.8333333333333333,Bus,Vehicle,1816,5,2,10895
1,0.9166666666666666,Walk (10 min),Walk,1816,5,2,10895
1,1,End,End,1816,5,2,10895
1,0,Start,Start,1816,5,3,10895
1,0.08333333333333333,Walk (5 min),Walk,1816,5,3,10895
1,0.16666666666666666,Taxi,Vehicle,1816,5,3,10895
0,0.3333333333333333,Transfer (10 min wait),Node,1816,5,3,10895
1,0.5,Bus,Vehicle,1816,5,3,10895
0,0.6666666666666666,Transfer (10 min wait),Node,1816,5,3,10895
1,0.8333333333333333,Bus,Vehicle,1816,5,3,10895
1,1,End,End,1816,5,3,10895
1,0,Start,Start,1816,6,1,10896
1,0.125,Walk (5 min),Walk,1816,6,1,10896
1,0.25,Car,Vehicle,1816,6,1,10896
0,0.5,Transfer (5 min wait),Node,1816,6,1,10896
1,0.75,Bus,Vehicle,1816,6,1,10896
1,0.875,Walk (5 min),Walk,1816,6,1,10896
1,1,End,End,1816,6,1,10896
1,0,Start (5 min wait),Start,1816,6,2,10896
1,0.5,Taxi,Vehicle,1816,6,2,10896
1,1,End,End,1816,6,2,10896
1,0,Start,Start,1816,6,3,10896
1,0.125,Walk (10 min),Walk,1816,6,3,10896
1,0.25,Car,Vehicle,1816,6,3,10896
0,0.5,Transfer,Node,1816,6,3,10896
1,0.75,Bus,Vehicle,1816,6,3,10896
1,1,End,End,1816,6,3,10896
