x,y,label,type,respID,qID,altID,obsID
0,0,Start (10 min wait),Node,32,1,1,187
0,0.08333333333333333,Walk (10 min),Walk,32,1,1,187
0,0.16666666666666666,Bus,Vehicle,32,1,1,187
0,0.3333333333333333,Transfer (10 min wait),Node,32,1,1,187
0,0.5,Bus,Vehicle,32,1,1,187
0,0.6666666666666666,Transfer (10 min wait),Node,32,1,1,187
0,0.8333333333333333,Uber/Lyft,Vehicle,32,1,1,187
0,0.9166666666666666,Walk (5 min),Walk,32,1,1,187
0,1,End,Node,32,1,1,187
0,0,Start (10 min wait),Node,32,1,2,187
0,0.125,Walk (5 min),Walk,32,1,2,187
0,0.25,Uber/Lyft,Vehicle,32,1,2,187
0,0.5,Transfer (5 min wait),Node,32,1,2,187
0,0.75,Bus,Vehicle,32,1,2,187
0,0.875,Walk (5 min),Walk,32,1,2,187
0,1,End,Node,32,1,2,187
0,0,Start (5 min wait),Node,32,1,3,187
0,0.125,Walk (10 min),Walk,32,1,3,187
0,0.25,Uber/Lyft,Vehicle,32,1,3,187
0,0.5,Transfer (5 min wait),Node,32,1,3,187
0,0.75,Bus,Vehicle,32,1,3,187
0,1,End,Node,32,1,3,187
0,0,Start (10 min wait),Node,32,2,1,188
0,0.08333333333333333,Walk (10 min),Walk,32,2,1,188
0,0.16666666666666666,Bus,Vehicle,32,2,1,188
0,0.3333333333333333,Transfer (10 min wait),Node,32,2,1,188
0,0.5,Bus,Vehicle,32,2,1,188
0,0.6666666666666666,Transfer (10 min wait),Node,32,2,1,188
0,0.8333333333333333,Taxi,Vehicle,32,2,1,188
0,1,End,Node,32,2,1,188
0,0,Start,Node,32,2,2,188
0,0.08333333333333333,Walk (10 min),Walk,32,2,2,188
0,0.16666666666666666,Car,Vehicle,32,2,2,188
0,0.3333333333333333,Transfer (10 min wait),Node,32,2,2,188
0,0.5,Bus,Vehicle,32,2,2,188
0,0.6666666666666666,Transfer (10 min wait),Node,32,2,2,188
0,0.8333333333333333,Uber/Lyft,Vehicle,32,2,2,188
0,0.9166666666666666,Walk (10 min),Walk,32,2,2,188
0,1,End,Node,32,2,2,188
0,0,Start,Node,32,2,3,188
0,0.15,Walk (10 min),Walk,32,2,3,188
0,0.5,Car,Vehicle,32,2,3,188
0,0.85,Walk (5 min),Walk,32,2,3,188
0,1,End,Node,32,2,3,188
0,0,Start (10 min wait),Node,32,3,1,189
0,0.16666666666666666,Bus,Vehicle,32,3,1,189
0,0.3333333333333333,Transfer (10 min wait),Node,32,3,1,189
0,0.5,Bus,Vehicle,32,3,1,189
0,0.6666666666666666,Transfer (5 min wait),Node,32,3,1,189
0,0.8333333333333333,Taxi,Vehicle,32,3,1,189
0,0.9166666666666666,Walk (10 min),Walk,32,3,1,189
0,1,End,Node,32,3,1,189
0,0,Start (10 min wait),Node,32,3,2,189
0,0.16666666666666666,Taxi,Vehicle,32,3,2,189
0,0.3333333333333333,Transfer (10 min wait),Node,32,3,2,189
0,0.5,Bus,Vehicle,32,3,2,189
0,0.6666666666666666,Transfer (10 min wait),Node,32,3,2,189
0,0.8333333333333333,Taxi,Vehicle,32,3,2,189
0,0.9166666666666666,Walk (5 min),Walk,32,3,2,189
0,1,End,Node,32,3,2,189
0,0,Start (10 min wait),Node,32,3,3,189
0,0.16666666666666666,Bus,Vehicle,32,3,3,189
0,0.3333333333333333,Transfer (10 min wait),Node,32,3,3,189
0,0.5,Bus,Vehicle,32,3,3,189
0,0.6666666666666666,Transfer (5 min wait),Node,32,3,3,189
0,0.8333333333333333,Uber/Lyft,Vehicle,32,3,3,189
0,0.9166666666666666,Walk (10 min),Walk,32,3,3,189
0,1,End,Node,32,3,3,189
0,0,Start (5 min wait),Node,32,4,1,190
0,0.15,Walk (10 min),Walk,32,4,1,190
0,0.5,Taxi,Vehicle,32,4,1,190
0,0.85,Walk (10 min),Walk,32,4,1,190
0,1,End,Node,32,4,1,190
0,0,Start,Node,32,4,2,190
0,0.5,Car,Vehicle,32,4,2,190
0,0.85,Walk (10 min),Walk,32,4,2,190
0,1,End,Node,32,4,2,190
0,0,Start (5 min wait),Node,32,4,3,190
0,0.125,Walk (10 min),Walk,32,4,3,190
0,0.25,Taxi,Vehicle,32,4,3,190
0,0.5,Transfer (10 min wait),Node,32,4,3,190
0,0.75,Bus,Vehicle,32,4,3,190
0,1,End,Node,32,4,3,190
0,0,Start (10 min wait),Node,32,5,1,191
0,0.25,Bus,Vehicle,32,5,1,191
0,0.5,Transfer (10 min wait),Node,32,5,1,191
0,0.75,Bus,Vehicle,32,5,1,191
0,0.875,Walk (5 min),Walk,32,5,1,191
0,1,End,Node,32,5,1,191
0,0,Start (10 min wait),Node,32,5,2,191
0,0.08333333333333333,Walk (10 min),Walk,32,5,2,191
0,0.16666666666666666,Taxi,Vehicle,32,5,2,191
0,0.3333333333333333,Transfer (5 min wait),Node,32,5,2,191
0,0.5,Bus,Vehicle,32,5,2,191
0,0.6666666666666666,Transfer (5 min wait),Node,32,5,2,191
0,0.8333333333333333,Bus,Vehicle,32,5,2,191
0,0.9166666666666666,Walk (5 min),Walk,32,5,2,191
0,1,End,Node,32,5,2,191
0,0,Start,Node,32,5,3,191
0,0.16666666666666666,Car,Vehicle,32,5,3,191
0,0.3333333333333333,Transfer (10 min wait),Node,32,5,3,191
0,0.5,Bus,Vehicle,32,5,3,191
0,0.6666666666666666,Transfer (10 min wait),Node,32,5,3,191
0,0.8333333333333333,Uber/Lyft,Vehicle,32,5,3,191
0,0.9166666666666666,Walk (5 min),Walk,32,5,3,191
0,1,End,Node,32,5,3,191
0,0,Start,Node,32,6,1,192
0,0.15,Walk (5 min),Walk,32,6,1,192
0,0.5,Car,Vehicle,32,6,1,192
0,0.85,Walk (5 min),Walk,32,6,1,192
0,1,End,Node,32,6,1,192
0,0,Start (10 min wait),Node,32,6,2,192
0,0.125,Walk (10 min),Walk,32,6,2,192
0,0.25,Uber/Lyft,Vehicle,32,6,2,192
0,0.5,Transfer (10 min wait),Node,32,6,2,192
0,0.75,Bus,Vehicle,32,6,2,192
0,0.875,Walk (5 min),Walk,32,6,2,192
0,1,End,Node,32,6,2,192
0,0,Start (10 min wait),Node,32,6,3,192
0,0.16666666666666666,Taxi,Vehicle,32,6,3,192
0,0.3333333333333333,Transfer (10 min wait),Node,32,6,3,192
0,0.5,Bus,Vehicle,32,6,3,192
0,0.6666666666666666,Transfer (10 min wait),Node,32,6,3,192
0,0.8333333333333333,Uber/Lyft,Vehicle,32,6,3,192
0,0.9166666666666666,Walk (5 min),Walk,32,6,3,192
0,1,End,Node,32,6,3,192
