x,y,label,type,respID,qID,altID,obsID
1,0,Start (10 min wait),Start,2577,1,1,15457
1,0.16666666666666666,Taxi,Vehicle,2577,1,1,15457
0,0.3333333333333333,Transfer (10 min wait),Node,2577,1,1,15457
1,0.5,Bus,Vehicle,2577,1,1,15457
0,0.6666666666666666,Transfer (10 min wait),Node,2577,1,1,15457
1,0.8333333333333333,Bus,Vehicle,2577,1,1,15457
1,0.9166666666666666,Walk (10 min),Walk,2577,1,1,15457
1,1,End,End,2577,1,1,15457
1,0,Start,Start,2577,1,2,15457
1,0.5,Uber/Lyft,Vehicle,2577,1,2,15457
1,1,End,End,2577,1,2,15457
1,0,Start (10 min wait),Start,2577,1,3,15457
1,0.08333333333333333,Walk (5 min),Walk,2577,1,3,15457
1,0.16666666666666666,Bus,Vehicle,2577,1,3,15457
0,0.3333333333333333,Transfer (10 min wait),Node,2577,1,3,15457
1,0.5,Bus,Vehicle,2577,1,3,15457
0,0.6666666666666666,Transfer (5 min wait),Node,2577,1,3,15457
1,0.8333333333333333,Uber/Lyft,Vehicle,2577,1,3,15457
1,0.9166666666666666,Walk (5 min),Walk,2577,1,3,15457
1,1,End,End,2577,1,3,15457
1,0,Start (10 min wait),Start,2577,2,1,15458
1,0.08333333333333333,Walk (5 min),Walk,2577,2,1,15458
1,0.16666666666666666,Uber/Lyft,Vehicle,2577,2,1,15458
0,0.3333333333333333,Transfer,Node,2577,2,1,15458
1,0.5,Bus,Vehicle,2577,2,1,15458
0,0.6666666666666666,Transfer (10 min wait),Node,2577,2,1,15458
1,0.8333333333333333,Uber/Lyft,Vehicle,2577,2,1,15458
1,0.9166666666666666,Walk (10 min),Walk,2577,2,1,15458
1,1,End,End,2577,2,1,15458
1,0,Start (5 min wait),Start,2577,2,2,15458
1,0.16666666666666666,Taxi,Vehicle,2577,2,2,15458
0,0.3333333333333333,Transfer,Node,2577,2,2,15458
1,0.5,Bus,Vehicle,2577,2,2,15458
0,0.6666666666666666,Transfer (5 min wait),Node,2577,2,2,15458
1,0.8333333333333333,Taxi,Vehicle,2577,2,2,15458
1,1,End,End,2577,2,2,15458
1,0,Start,Start,2577,2,3,15458
1,0.16666666666666666,Uber/Lyft,Vehicle,2577,2,3,15458
0,0.3333333333333333,Transfer (5 min wait),Node,2577,2,3,15458
1,0.5,Bus,Vehicle,2577,2,3,15458
0,0.6666666666666666,Transfer,Node,2577,2,3,15458
1,0.8333333333333333,Uber/Lyft,Vehicle,2577,2,3,15458
1,0.9166666666666666,Walk (10 min),Walk,2577,2,3,15458
1,1,End,End,2577,2,3,15458
1,0,Start (5 min wait),Start,2577,3,1,15459
1,0.16666666666666666,Uber/Lyft,Vehicle,2577,3,1,15459
0,0.3333333333333333,Transfer (10 min wait),Node,2577,3,1,15459
1,0.5,Bus,Vehicle,2577,3,1,15459
0,0.6666666666666666,Transfer (5 min wait),Node,2577,3,1,15459
1,0.8333333333333333,Uber/Lyft,Vehicle,2577,3,1,15459
1,1,End,End,2577,3,1,15459
1,0,Start,Start,2577,3,2,15459
1,0.08333333333333333,Walk (10 min),Walk,2577,3,2,15459
1,0.16666666666666666,Car,Vehicle,2577,3,2,15459
0,0.3333333333333333,Transfer (5 min wait),Node,2577,3,2,15459
1,0.5,Bus,Vehicle,2577,3,2,15459
0,0.6666666666666666,Transfer (10 min wait),Node,2577,3,2,15459
1,0.8333333333333333,Taxi,Vehicle,2577,3,2,15459
1,0.9166666666666666,Walk (5 min),Walk,2577,3,2,15459
1,1,End,End,2577,3,2,15459
1,0,Start,Start,2577,3,3,15459
1,0.125,Walk (10 min),Walk,2577,3,3,15459
1,0.25,Car,Vehicle,2577,3,3,15459
0,0.5,Transfer (10 min wait),Node,2577,3,3,15459
1,0.75,Bus,Vehicle,2577,3,3,15459
1,0.875,Walk (5 min),Walk,2577,3,3,15459
1,1,End,End,2577,3,3,15459
1,0,Start,Start,2577,4,1,15460
1,0.5,Car,Vehicle,2577,4,1,15460
1,1,End,End,2577,4,1,15460
1,0,Start (10 min wait),Start,2577,4,2,15460
1,0.08333333333333333,Walk (10 min),Walk,2577,4,2,15460
1,0.16666666666666666,Uber/Lyft,Vehicle,2577,4,2,15460
0,0.3333333333333333,Transfer (5 min wait),Node,2577,4,2,15460
1,0.5,Bus,Vehicle,2577,4,2,15460
0,0.6666666666666666,Transfer (10 min wait),Node,2577,4,2,15460
1,0.8333333333333333,Uber/Lyft,Vehicle,2577,4,2,15460
1,0.9166666666666666,Walk (5 min),Walk,2577,4,2,15460
1,1,End,End,2577,4,2,15460
1,0,Start,Start,2577,4,3,15460
1,0.08333333333333333,Walk (10 min),Walk,2577,4,3,15460
1,0.16666666666666666,Car,Vehicle,2577,4,3,15460
0,0.3333333333333333,Transfer (10 min wait),Node,2577,4,3,15460
1,0.5,Bus,Vehicle,2577,4,3,15460
0,0.6666666666666666,Transfer,Node,2577,4,3,15460
1,0.8333333333333333,Uber/Lyft,Vehicle,2577,4,3,15460
1,1,End,End,2577,4,3,15460
1,0,Start,Start,2577,5,1,15461
1,0.5,Car,Vehicle,2577,5,1,15461
1,1,End,End,2577,5,1,15461
1,0,Start (10 min wait),Start,2577,5,2,15461
1,0.16666666666666666,Bus,Vehicle,2577,5,2,15461
0,0.3333333333333333,Transfer (10 min wait),Node,2577,5,2,15461
1,0.5,Bus,Vehicle,2577,5,2,15461
0,0.6666666666666666,Transfer (10 min wait),Node,2577,5,2,15461
1,0.8333333333333333,Taxi,Vehicle,2577,5,2,15461
1,0.9166666666666666,Walk (10 min),Walk,2577,5,2,15461
1,1,End,End,2577,5,2,15461
1,0,Start (5 min wait),Start,2577,5,3,15461
1,0.5,Uber/Lyft,Vehicle,2577,5,3,15461
1,1,End,End,2577,5,3,15461
1,0,Start,Start,2577,6,1,15462
1,0.08333333333333333,Walk (10 min),Walk,2577,6,1,15462
1,0.16666666666666666,Car,Vehicle,2577,6,1,15462
0,0.3333333333333333,Transfer (10 min wait),Node,2577,6,1,15462
1,0.5,Bus,Vehicle,2577,6,1,15462
0,0.6666666666666666,Transfer,Node,2577,6,1,15462
1,0.8333333333333333,Uber/Lyft,Vehicle,2577,6,1,15462
1,1,End,End,2577,6,1,15462
1,0,Start,Start,2577,6,2,15462
1,0.25,Car,Vehicle,2577,6,2,15462
0,0.5,Transfer,Node,2577,6,2,15462
1,0.75,Bus,Vehicle,2577,6,2,15462
1,0.875,Walk (10 min),Walk,2577,6,2,15462
1,1,End,End,2577,6,2,15462
1,0,Start,Start,2577,6,3,15462
1,0.25,Car,Vehicle,2577,6,3,15462
0,0.5,Transfer (5 min wait),Node,2577,6,3,15462
1,0.75,Bus,Vehicle,2577,6,3,15462
1,0.875,Walk (5 min),Walk,2577,6,3,15462
1,1,End,End,2577,6,3,15462
