x,y,label,type,respID,qID,altID,obsID
1,0,Start,Start,1984,1,1,11899
1,0.16666666666666666,Car,Vehicle,1984,1,1,11899
0,0.3333333333333333,Transfer (10 min wait),Node,1984,1,1,11899
1,0.5,Bus,Vehicle,1984,1,1,11899
0,0.6666666666666666,Transfer,Node,1984,1,1,11899
1,0.8333333333333333,Taxi,Vehicle,1984,1,1,11899
1,0.9166666666666666,Walk (10 min),Walk,1984,1,1,11899
1,1,End,End,1984,1,1,11899
1,0,Start,Start,1984,1,2,11899
1,0.08333333333333333,Walk (5 min),Walk,1984,1,2,11899
1,0.16666666666666666,Car,Vehicle,1984,1,2,11899
0,0.3333333333333333,Transfer,Node,1984,1,2,11899
1,0.5,Bus,Vehicle,1984,1,2,11899
0,0.6666666666666666,Transfer (5 min wait),Node,1984,1,2,11899
1,0.8333333333333333,Taxi,Vehicle,1984,1,2,11899
1,0.9166666666666666,Walk (5 min),Walk,1984,1,2,11899
1,1,End,End,1984,1,2,11899
1,0,Start,Start,1984,1,3,11899
1,0.125,Walk (5 min),Walk,1984,1,3,11899
1,0.25,Car,Vehicle,1984,1,3,11899
0,0.5,Transfer (5 min wait),Node,1984,1,3,11899
1,0.75,Bus,Vehicle,1984,1,3,11899
1,0.875,Walk (10 min),Walk,1984,1,3,11899
1,1,End,End,1984,1,3,11899
1,0,Start,Start,1984,2,1,11900
1,0.125,Walk (5 min),Walk,1984,2,1,11900
1,0.25,Uber/Lyft,Vehicle,1984,2,1,11900
0,0.5,Transfer (10 min wait),Node,1984,2,1,11900
1,0.75,Bus,Vehicle,1984,2,1,11900
1,0.875,Walk (10 min),Walk,1984,2,1,11900
1,1,End,End,1984,2,1,11900
1,0,Start,Start,1984,2,2,11900
1,0.5,Car,Vehicle,1984,2,2,11900
1,1,End,End,1984,2,2,11900
1,0,Start,Start,1984,2,3,11900
1,0.08333333333333333,Walk (5 min),Walk,1984,2,3,11900
1,0.16666666666666666,Car,Vehicle,1984,2,3,11900
0,0.3333333333333333,Transfer (5 min wait),Node,1984,2,3,11900
1,0.5,Bus,Vehicle,1984,2,3,11900
0,0.6666666666666666,Transfer,Node,1984,2,3,11900
1,0.8333333333333333,Taxi,Vehicle,1984,2,3,11900
1,0.9166666666666666,Walk (5 min),Walk,1984,2,3,11900
1,1,End,End,1984,2,3,11900
1,0,Start,Start,1984,3,1,11901
1,0.5,Taxi,Vehicle,1984,3,1,11901
1,1,End,End,1984,3,1,11901
1,0,Start (10 min wait),Start,1984,3,2,11901
1,0.25,Uber/Lyft,Vehicle,1984,3,2,11901
0,0.5,Transfer,Node,1984,3,2,11901
1,0.75,Bus,Vehicle,1984,3,2,11901
1,0.875,Walk (5 min),Walk,1984,3,2,11901
1,1,End,End,1984,3,2,11901
1,0,Start,Start,1984,3,3,11901
1,0.125,Walk (5 min),Walk,1984,3,3,11901
1,0.25,Car,Vehicle,1984,3,3,11901
0,0.5,Transfer (10 min wait),Node,1984,3,3,11901
1,0.75,Bus,Vehicle,1984,3,3,11901
1,0.875,Walk (5 min),Walk,1984,3,3,11901
1,1,End,End,1984,3,3,11901
1,0,Start,Start,1984,4,1,11902
1,0.5,Car,Vehicle,1984,4,1,11902
1,1,End,End,1984,4,1,11902
1,0,Start,Start,1984,4,2,11902
1,0.08333333333333333,Walk (5 min),Walk,1984,4,2,11902
1,0.16666666666666666,Bus,Vehicle,1984,4,2,11902
0,0.3333333333333333,Transfer,Node,1984,4,2,11902
1,0.5,Bus,Vehicle,1984,4,2,11902
0,0.6666666666666666,Transfer (10 min wait),Node,1984,4,2,11902
1,0.8333333333333333,Uber/Lyft,Vehicle,1984,4,2,11902
1,0.9166666666666666,Walk (5 min),Walk,1984,4,2,11902
1,1,End,End,1984,4,2,11902
1,0,Start,Start,1984,4,3,11902
1,0.08333333333333333,Walk (5 min),Walk,1984,4,3,11902
1,0.16666666666666666,Car,Vehicle,1984,4,3,11902
0,0.3333333333333333,Transfer (10 min wait),Node,1984,4,3,11902
1,0.5,Bus,Vehicle,1984,4,3,11902
0,0.6666666666666666,Transfer (10 min wait),Node,1984,4,3,11902
1,0.8333333333333333,Bus,Vehicle,1984,4,3,11902
1,1,End,End,1984,4,3,11902
1,0,Start,Start,1984,5,1,11903
1,0.125,Walk (10 min),Walk,1984,5,1,11903
1,0.25,Car,Vehicle,1984,5,1,11903
0,0.5,Transfer,Node,1984,5,1,11903
1,0.75,Bus,Vehicle,1984,5,1,11903
1,0.875,Walk (10 min),Walk,1984,5,1,11903
1,1,End,End,1984,5,1,11903
1,0,Start (10 min wait),Start,1984,5,2,11903
1,0.125,Walk (5 min),Walk,1984,5,2,11903
1,0.25,Uber/Lyft,Vehicle,1984,5,2,11903
0,0.5,Transfer (10 min wait),Node,1984,5,2,11903
1,0.75,Bus,Vehicle,1984,5,2,11903
1,1,End,End,1984,5,2,11903
1,0,Start,Start,1984,5,3,11903
1,0.5,Car,Vehicle,1984,5,3,11903
1,1,End,End,1984,5,3,11903
1,0,Start (5 min wait),Start,1984,6,1,11904
1,0.08333333333333333,Walk (10 min),Walk,1984,6,1,11904
1,0.16666666666666666,Bus,Vehicle,1984,6,1,11904
0,0.3333333333333333,Transfer (5 min wait),Node,1984,6,1,11904
1,0.5,Bus,Vehicle,1984,6,1,11904
0,0.6666666666666666,Transfer (5 min wait),Node,1984,6,1,11904
1,0.8333333333333333,Bus,Vehicle,1984,6,1,11904
1,0.9166666666666666,Walk (10 min),Walk,1984,6,1,11904
1,1,End,End,1984,6,1,11904
1,0,Start (10 min wait),Start,1984,6,2,11904
1,0.5,Uber/Lyft,Vehicle,1984,6,2,11904
1,1,End,End,1984,6,2,11904
1,0,Start,Start,1984,6,3,11904
1,0.125,Walk (10 min),Walk,1984,6,3,11904
1,0.25,Taxi,Vehicle,1984,6,3,11904
0,0.5,Transfer,Node,1984,6,3,11904
1,0.75,Bus,Vehicle,1984,6,3,11904
1,1,End,End,1984,6,3,11904
