x,y,label,type,respID,qID,altID,obsID
1,0,Start (10 min wait),Start,2550,1,1,15295
1,0.5,Bus,Vehicle,2550,1,1,15295
1,0.85,Walk (5 min),Walk,2550,1,1,15295
1,1,End,End,2550,1,1,15295
1,0,Start,Start,2550,1,2,15295
1,0.125,Walk (5 min),Walk,2550,1,2,15295
1,0.25,Car,Vehicle,2550,1,2,15295
0,0.5,Transfer (5 min wait),Node,2550,1,2,15295
1,0.75,Bus,Vehicle,2550,1,2,15295
1,1,End,End,2550,1,2,15295
1,0,Start (10 min wait),Start,2550,1,3,15295
1,0.125,Walk (5 min),Walk,2550,1,3,15295
1,0.25,Uber/Lyft,Vehicle,2550,1,3,15295
0,0.5,Transfer,Node,2550,1,3,15295
1,0.75,Bus,Vehicle,2550,1,3,15295
1,0.875,Walk (5 min),Walk,2550,1,3,15295
1,1,End,End,2550,1,3,15295
1,0,Start,Start,2550,2,1,15296
1,0.16666666666666666,Taxi,Vehicle,2550,2,1,15296
0,0.3333333333333333,Transfer,Node,2550,2,1,15296
1,0.5,Bus,Vehicle,2550,2,1,15296
0,0.6666666666666666,Transfer,Node,2550,2,1,15296
1,0.8333333333333333,Taxi,Vehicle,2550,2,1,15296
1,0.9166666666666666,Walk (10 min),Walk,2550,2,1,15296
1,1,End,End,2550,2,1,15296
1,0,Start (10 min wait),Start,2550,2,2,15296
1,0.5,Uber/Lyft,Vehicle,2550,2,2,15296
1,1,End,End,2550,2,2,15296
1,0,Start,Start,2550,2,3,15296
1,0.5,Car,Vehicle,2550,2,3,15296
1,1,End,End,2550,2,3,15296
1,0,Start,Start,2550,3,1,15297
1,0.16666666666666666,Car,Vehicle,2550,3,1,15297
0,0.3333333333333333,Transfer (10 min wait),Node,2550,3,1,15297
1,0.5,Bus,Vehicle,2550,3,1,15297
0,0.6666666666666666,Transfer (10 min wait),Node,2550,3,1,15297
1,0.8333333333333333,Taxi,Vehicle,2550,3,1,15297
1,1,End,End,2550,3,1,15297
1,0,Start,Start,2550,3,2,15297
1,0.125,Walk (5 min),Walk,2550,3,2,15297
1,0.25,Taxi,Vehicle,2550,3,2,15297
0,0.5,Transfer (5 min wait),Node,2550,3,2,15297
1,0.75,Bus,Vehicle,2550,3,2,15297
1,1,End,End,2550,3,2,15297
1,0,Start,Start,2550,3,3,15297
1,0.08333333333333333,Walk (10 min),Walk,2550,3,3,15297
1,0.16666666666666666,Car,Vehicle,2550,3,3,15297
0,0.3333333333333333,Transfer (5 min wait),Node,2550,3,3,15297
1,0.5,Bus,Vehicle,2550,3,3,15297
0,0.6666666666666666,Transfer (5 min wait),Node,2550,3,3,15297
1,0.8333333333333333,Taxi,Vehicle,2550,3,3,15297
1,0.9166666666666666,Walk (10 min),Walk,2550,3,3,15297
1,1,End,End,2550,3,3,15297
1,0,Start (5 min wait),Start,2550,4,1,15298
1,0.08333333333333333,Walk (10 min),Walk,2550,4,1,15298
1,0.16666666666666666,Bus,Vehicle,2550,4,1,15298
0,0.3333333333333333,Transfer (5 min wait),Node,2550,4,1,15298
1,0.5,Bus,Vehicle,2550,4,1,15298
0,0.6666666666666666,Transfer (10 min wait),Node,2550,4,1,15298
1,0.8333333333333333,Uber/Lyft,Vehicle,2550,4,1,15298
1,0.9166666666666666,Walk (5 min),Walk,2550,4,1,15298
1,1,End,End,2550,4,1,15298
1,0,Start,Start,2550,4,2,15298
1,0.5,Car,Vehicle,2550,4,2,15298
1,1,End,End,2550,4,2,15298
1,0,Start,Start,2550,4,3,15298
1,0.08333333333333333,Walk (5 min),Walk,2550,4,3,15298
1,0.16666666666666666,Car,Vehicle,2550,4,3,15298
0,0.3333333333333333,Transfer (10 min wait),Node,2550,4,3,15298
1,0.5,Bus,Vehicle,2550,4,3,15298
0,0.6666666666666666,Transfer (10 min wait),Node,2550,4,3,15298
1,0.8333333333333333,Taxi,Vehicle,2550,4,3,15298
1,0.9166666666666666,Walk (10 min),Walk,2550,4,3,15298
1,1,End,End,2550,4,3,15298
1,0,Start,Start,2550,5,1,15299
1,0.16666666666666666,Bus,Vehicle,2550,5,1,15299
0,0.3333333333333333,Transfer,Node,2550,5,1,15299
1,0.5,Bus,Vehicle,2550,5,1,15299
0,0.6666666666666666,Transfer,Node,2550,5,1,15299
1,0.8333333333333333,Bus,Vehicle,2550,5,1,15299
1,0.9166666666666666,Walk (10 min),Walk,2550,5,1,15299
1,1,End,End,2550,5,1,15299
1,0,Start (10 min wait),Start,2550,5,2,15299
1,0.15,Walk (5 min),Walk,2550,5,2,15299
1,0.5,Bus,Vehicle,2550,5,2,15299
1,0.85,Walk (10 min),Walk,2550,5,2,15299
1,1,End,End,2550,5,2,15299
1,0,Start,Start,2550,5,3,15299
1,0.15,Walk (5 min),Walk,2550,5,3,15299
1,0.5,Bus,Vehicle,2550,5,3,15299
1,1,End,End,2550,5,3,15299
1,0,Start,Start,2550,6,1,15300
1,0.15,Walk (5 min),Walk,2550,6,1,15300
1,0.5,Bus,Vehicle,2550,6,1,15300
1,0.85,Walk (10 min),Walk,2550,6,1,15300
1,1,End,End,2550,6,1,15300
1,0,Start (10 min wait),Start,2550,6,2,15300
1,0.15,Walk (10 min),Walk,2550,6,2,15300
1,0.5,Bus,Vehicle,2550,6,2,15300
1,0.85,Walk (10 min),Walk,2550,6,2,15300
1,1,End,End,2550,6,2,15300
1,0,Start (10 min wait),Start,2550,6,3,15300
1,0.16666666666666666,Uber/Lyft,Vehicle,2550,6,3,15300
0,0.3333333333333333,Transfer (5 min wait),Node,2550,6,3,15300
1,0.5,Bus,Vehicle,2550,6,3,15300
0,0.6666666666666666,Transfer (5 min wait),Node,2550,6,3,15300
1,0.8333333333333333,Bus,Vehicle,2550,6,3,15300
1,1,End,End,2550,6,3,15300
