x,y,label,type,respID,qID,altID,obsID
0,0,Start,Node,1157,1,1,6937
0,0.08333333333333333,Walk (10 min),Walk,1157,1,1,6937
0,0.16666666666666666,Car,Vehicle,1157,1,1,6937
0,0.3333333333333333,Transfer (5 min wait),Node,1157,1,1,6937
0,0.5,Bus,Vehicle,1157,1,1,6937
0,0.6666666666666666,Transfer (5 min wait),Node,1157,1,1,6937
0,0.8333333333333333,Bus,Vehicle,1157,1,1,6937
0,1,End,Node,1157,1,1,6937
0,0,Start (5 min wait),Node,1157,1,2,6937
0,0.08333333333333333,Walk (10 min),Walk,1157,1,2,6937
0,0.16666666666666666,Uber/Lyft,Vehicle,1157,1,2,6937
0,0.3333333333333333,Transfer (5 min wait),Node,1157,1,2,6937
0,0.5,Bus,Vehicle,1157,1,2,6937
0,0.6666666666666666,Transfer (5 min wait),Node,1157,1,2,6937
0,0.8333333333333333,Taxi,Vehicle,1157,1,2,6937
0,0.9166666666666666,Walk (10 min),Walk,1157,1,2,6937
0,1,End,Node,1157,1,2,6937
0,0,Start (5 min wait),Node,1157,1,3,6937
0,0.08333333333333333,Walk (10 min),Walk,1157,1,3,6937
0,0.16666666666666666,Taxi,Vehicle,1157,1,3,6937
0,0.3333333333333333,Transfer (5 min wait),Node,1157,1,3,6937
0,0.5,Bus,Vehicle,1157,1,3,6937
0,0.6666666666666666,Transfer (5 min wait),Node,1157,1,3,6937
0,0.8333333333333333,Uber/Lyft,Vehicle,1157,1,3,6937
0,1,End,Node,1157,1,3,6937
0,0,Start (10 min wait),Node,1157,2,1,6938
0,0.08333333333333333,Walk (5 min),Walk,1157,2,1,6938
0,0.16666666666666666,Uber/Lyft,Vehicle,1157,2,1,6938
0,0.3333333333333333,Transfer (5 min wait),Node,1157,2,1,6938
0,0.5,Bus,Vehicle,1157,2,1,6938
0,0.6666666666666666,Transfer (10 min wait),Node,1157,2,1,6938
0,0.8333333333333333,Taxi,Vehicle,1157,2,1,6938
0,0.9166666666666666,Walk (5 min),Walk,1157,2,1,6938
0,1,End,Node,1157,2,1,6938
0,0,Start,Node,1157,2,2,6938
0,0.08333333333333333,Walk (5 min),Walk,1157,2,2,6938
0,0.16666666666666666,Car,Vehicle,1157,2,2,6938
0,0.3333333333333333,Transfer (10 min wait),Node,1157,2,2,6938
0,0.5,Bus,Vehicle,1157,2,2,6938
0,0.6666666666666666,Transfer (10 min wait),Node,1157,2,2,6938
0,0.8333333333333333,Bus,Vehicle,1157,2,2,6938
0,1,End,Node,1157,2,2,6938
0,0,Start (5 min wait),Node,1157,2,3,6938
0,0.15,Walk (5 min),Walk,1157,2,3,6938
0,0.5,Taxi,Vehicle,1157,2,3,6938
0,1,End,Node,1157,2,3,6938
0,0,Start (5 min wait),Node,1157,3,1,6939
0,0.5,Uber/Lyft,Vehicle,1157,3,1,6939
0,1,End,Node,1157,3,1,6939
0,0,Start (5 min wait),Node,1157,3,2,6939
0,0.5,Uber/Lyft,Vehicle,1157,3,2,6939
0,1,End,Node,1157,3,2,6939
0,0,Start (10 min wait),Node,1157,3,3,6939
0,0.15,Walk (5 min),Walk,1157,3,3,6939
0,0.5,Uber/Lyft,Vehicle,1157,3,3,6939
0,0.85,Walk (10 min),Walk,1157,3,3,6939
0,1,End,Node,1157,3,3,6939
0,0,Start (10 min wait),Node,1157,4,1,6940
0,0.08333333333333333,Walk (5 min),Walk,1157,4,1,6940
0,0.16666666666666666,Taxi,Vehicle,1157,4,1,6940
0,0.3333333333333333,Transfer (10 min wait),Node,1157,4,1,6940
0,0.5,Bus,Vehicle,1157,4,1,6940
0,0.6666666666666666,Transfer (10 min wait),Node,1157,4,1,6940
0,0.8333333333333333,Uber/Lyft,Vehicle,1157,4,1,6940
0,1,End,Node,1157,4,1,6940
0,0,Start (5 min wait),Node,1157,4,2,6940
0,0.08333333333333333,Walk (10 min),Walk,1157,4,2,6940
0,0.16666666666666666,Taxi,Vehicle,1157,4,2,6940
0,0.3333333333333333,Transfer (10 min wait),Node,1157,4,2,6940
0,0.5,Bus,Vehicle,1157,4,2,6940
0,0.6666666666666666,Transfer (5 min wait),Node,1157,4,2,6940
0,0.8333333333333333,Uber/Lyft,Vehicle,1157,4,2,6940
0,0.9166666666666666,Walk (10 min),Walk,1157,4,2,6940
0,1,End,Node,1157,4,2,6940
0,0,Start,Node,1157,4,3,6940
0,0.125,Walk (5 min),Walk,1157,4,3,6940
0,0.25,Car,Vehicle,1157,4,3,6940
0,0.5,Transfer (10 min wait),Node,1157,4,3,6940
0,0.75,Bus,Vehicle,1157,4,3,6940
0,0.875,Walk (5 min),Walk,1157,4,3,6940
0,1,End,Node,1157,4,3,6940
0,0,Start (10 min wait),Node,1157,5,1,6941
0,0.15,Walk (10 min),Walk,1157,5,1,6941
0,0.5,Bus,Vehicle,1157,5,1,6941
