x,y,label,node,labelType,lineNodes,respID,qID,altID,obsID,price,timeRange
0,0,Start,0,Terminal,0,2897,1,1,17377,20,49 - 55 minutes
0,-0.06,"Walk
(5 min)",0,Transit,0,2897,1,1,17377,20,49 - 55 minutes
0,-0.12,"Transfer
(2 min wait)",1,Node,2,2897,1,1,17377,20,49 - 55 minutes
0,-0.5,Bus,0,Transit,2,2897,1,1,17377,20,49 - 55 minutes
0,-0.88,Transfer,1,Node,2,2897,1,1,17377,20,49 - 55 minutes
0,-0.94,"Walk
(5 min)",0,Transit,0,2897,1,1,17377,20,49 - 55 minutes
0,-1,End,0,Terminal,0,2897,1,1,17377,20,49 - 55 minutes
0,0,"Start
(10 min wait)",0,Terminal,1,2897,1,2,17377,30,45 - 55 minutes
0,-0.5,Uber/Lyft,0,Transit,1,2897,1,2,17377,30,45 - 55 minutes
0,-1,End,0,Terminal,1,2897,1,2,17377,30,45 - 55 minutes
0,0,Start,0,Terminal,1,2897,1,3,17377,30,54 - 66 minutes
0,-0.5,Car,0,Transit,1,2897,1,3,17377,30,54 - 66 minutes
0,-1,End,0,Terminal,1,2897,1,3,17377,30,54 - 66 minutes
0,0,"Start
(5 min wait)",0,Terminal,1,2897,2,1,17378,25,38 - 46 minutes
0,-0.234375,Taxi,0,Transit,1,2897,2,1,17378,25,38 - 46 minutes
0,-0.46875,"Transfer
(5 min wait)",1,Node,1,2897,2,1,17378,25,38 - 46 minutes
0,-0.674375,Bus,0,Transit,1,2897,2,1,17378,25,38 - 46 minutes
0,-0.88,Transfer,1,Node,1,2897,2,1,17378,25,38 - 46 minutes
0,-0.94,"Walk
(2 min)",0,Transit,0,2897,2,1,17378,25,38 - 46 minutes
0,-1,End,0,Terminal,0,2897,2,1,17378,25,38 - 46 minutes
0,0,"Start
(5 min wait)",0,Terminal,1,2897,2,2,17378,15,56 - 84 minutes
0,-0.42857142857142855,Uber/Lyft,0,Transit,1,2897,2,2,17378,15,56 - 84 minutes
0,-0.8571428571428571,Transfer,1,Node,1,2897,2,2,17378,15,56 - 84 minutes
0,-0.9285714285714286,Walk,0,Transit,0,2897,2,2,17378,15,56 - 84 minutes
0,-1,End,0,Terminal,0,2897,2,2,17378,15,56 - 84 minutes
