x,y,label,node,line,labelType,respID,qID,altID,obsID,price,timeRange
0,0,Start,0,1,Terminal,733,1,1,4393,15,51 - 63 minutes
0,-0.16666666666666666,Car,0,0,Transit,733,1,1,4393,15,51 - 63 minutes
0,-0.3333333333333333,Transfer,1,0,Node,733,1,1,4393,15,51 - 63 minutes
0,-0.5,Walk,0,0,Transit,733,1,1,4393,15,51 - 63 minutes
0,-0.6666666666666666,"Transfer
(2 min wait)",1,0,Node,733,1,1,4393,15,51 - 63 minutes
0,-0.8333333333333333,Bus,0,0,Transit,733,1,1,4393,15,51 - 63 minutes
0,-1,Transfer,1,1,Node,733,1,1,4393,15,51 - 63 minutes
0,-1.0833333333333333,"Walk
(5 min)",0,0,Transit,733,1,1,4393,15,51 - 63 minutes
0,-1.1666666666666667,End,0,0,Terminal,733,1,1,4393,15,51 - 63 minutes
0,0,"Start
(2 min wait)",0,1,Terminal,733,1,2,4393,15,38 - 46 minutes
0,-0.5,Uber/Lyft,0,0,Transit,733,1,2,4393,15,38 - 46 minutes
0,-1,End,0,1,Terminal,733,1,2,4393,15,38 - 46 minutes
0,0,"Start
(2 min wait)",0,1,Terminal,733,1,3,4393,20,26 - 38 minutes
0,-0.5,Uber/Lyft,0,0,Transit,733,1,3,4393,20,26 - 38 minutes
0,-1,End,0,1,Terminal,733,1,3,4393,20,26 - 38 minutes
0,0,"Start
(5 min wait)",0,1,Terminal,733,2,1,4394,25,35 - 39 minutes
0,-0.25,Taxi,0,0,Transit,733,2,1,4394,25,35 - 39 minutes
0,-0.5,"Transfer
(2 min wait)",1,0,Node,733,2,1,4394,25,35 - 39 minutes
0,-0.75,Bus,0,0,Transit,733,2,1,4394,25,35 - 39 minutes
0,-1,Transfer,1,1,Node,733,2,1,4394,25,35 - 39 minutes
0,-1.125,"Walk
(10 min)",0,0,Transit,733,2,1,4394,25,35 - 39 minutes
0,-1.25,End,0,0,Terminal,733,2,1,4394,25,35 - 39 minutes
0,0,Start,0,1,Terminal,733,2,2,4394,30,50 - 74 minutes
0,-0.16666666666666666,Car,0,0,Transit,733,2,2,4394,30,50 - 74 minutes
0,-0.3333333333333333,"Transfer
(10 min wait)",1,0,Node,733,2,2,4394,30,50 - 74 minutes
