x,y,label,node,line,labelType,respID,qID,altID,obsID,price,timeRange
0,0,Start,0,0,Terminal,5988,1,1,35923,15,42 - 46 minutes
0,-0.25,"Walk
(2 min)",0,0,Transit,5988,1,1,35923,15,42 - 46 minutes
0,-0.5,"Transfer
(10 min wait)",1,1,Node,5988,1,1,35923,15,42 - 46 minutes
0,-1,Bus,0,0,Transit,5988,1,1,35923,15,42 - 46 minutes
0,-1.5,Transfer,1,1,Node,5988,1,1,35923,15,42 - 46 minutes
0,-1.75,"Walk
(2 min)",0,0,Transit,5988,1,1,35923,15,42 - 46 minutes
0,-2,End,0,0,Terminal,5988,1,1,35923,15,42 - 46 minutes
0,0,"Start
(2 min wait)",0,1,Terminal,5988,1,2,35923,20,51 - 63 minutes
0,-0.16666666666666666,Taxi,0,0,Transit,5988,1,2,35923,20,51 - 63 minutes
0,-0.3333333333333333,"Transfer
(10 min wait)",1,0,Node,5988,1,2,35923,20,51 - 63 minutes
0,-0.5,Bus,0,0,Transit,5988,1,2,35923,20,51 - 63 minutes
0,-0.6666666666666666,"Transfer
(5 min wait)",1,0,Node,5988,1,2,35923,20,51 - 63 minutes
0,-0.8333333333333333,Bus,0,0,Transit,5988,1,2,35923,20,51 - 63 minutes
0,-1,Transfer,1,1,Node,5988,1,2,35923,20,51 - 63 minutes
0,-1.0833333333333333,"Walk
(10 min)",0,0,Transit,5988,1,2,35923,20,51 - 63 minutes
0,-1.1666666666666667,End,0,0,Terminal,5988,1,2,35923,20,51 - 63 minutes
0,0,Start,0,0,Terminal,5988,1,3,35923,25,40 - 44 minutes
0,-0.25,"Walk
(5 min)",0,0,Transit,5988,1,3,35923,25,40 - 44 minutes
0,-0.5,"Transfer
(5 min wait)",1,1,Node,5988,1,3,35923,25,40 - 44 minutes
0,-1,Bus,0,0,Transit,5988,1,3,35923,25,40 - 44 minutes
0,-1.5,Transfer,1,1,Node,5988,1,3,35923,25,40 - 44 minutes
0,-1.75,"Walk
(2 min)",0,0,Transit,5988,1,3,35923,25,40 - 44 minutes
0,-2,End,0,0,Terminal,5988,1,3,35923,25,40 - 44 minutes
0,0,Start,0,0,Terminal,5988,2,1,35924,15,38 - 46 minutes
0,-0.125,"Walk
(10 min)",0,0,Transit,5988,2,1,35924,15,38 - 46 minutes
0,-0.25,"Transfer
(2 min wait)",1,1,Node,5988,2,1,35924,15,38 - 46 minutes
0,-0.5,Bus,0,0,Transit,5988,2,1,35924,15,38 - 46 minutes
0,-0.75,Transfer,1,0,Node,5988,2,1,35924,15,38 - 46 minutes
0,-1,Walk,0,0,Transit,5988,2,1,35924,15,38 - 46 minutes
0,-1.25,End,0,1,Terminal,5988,2,1,35924,15,38 - 46 minutes
0,0,"Start
(10 min wait)",0,1,Terminal,5988,2,2,35924,30,66 - 74 minutes
0,-0.5,Taxi,0,0,Transit,5988,2,2,35924,30,66 - 74 minutes
0,-1,End,0,1,Terminal,5988,2,2,35924,30,66 - 74 minutes
0,0,"Start
(10 min wait)",0,1,Terminal,5988,2,3,35924,15,67 - 81 minutes
0,-0.16666666666666666,Uber/Lyft,0,0,Transit,5988,2,3,35924,15,67 - 81 minutes
0,-0.3333333333333333,Transfer,1,0,Node,5988,2,3,35924,15,67 - 81 minutes
0,-0.5,Walk,0,0,Transit,5988,2,3,35924,15,67 - 81 minutes
0,-0.6666666666666666,"Transfer
(2 min wait)",1,0,Node,5988,2,3,35924,15,67 - 81 minutes
0,-0.8333333333333333,Bus,0,0,Transit,5988,2,3,35924,15,67 - 81 minutes
0,-1,Transfer,1,1,Node,5988,2,3,35924,15,67 - 81 minutes
0,-1.0833333333333333,"Walk
(2 min)",0,0,Transit,5988,2,3,35924,15,67 - 81 minutes
0,-1.1666666666666667,End,0,0,Terminal,5988,2,3,35924,15,67 - 81 minutes
0,0,Start,0,1,Terminal,5988,3,1,35925,25,42 - 62 minutes
0,-0.16666666666666666,"Car
(Express Lane)",0,0,Transit,5988,3,1,35925,25,42 - 62 minutes
0,-0.3333333333333333,"Transfer
(2 min wait)",1,0,Node,5988,3,1,35925,25,42 - 62 minutes
0,-0.5,Bus,0,0,Transit,5988,3,1,35925,25,42 - 62 minutes
0,-0.6666666666666666,"Transfer
(10 min wait)",1,0,Node,5988,3,1,35925,25,42 - 62 minutes
0,-0.8333333333333333,Taxi,0,0,Transit,5988,3,1,35925,25,42 - 62 minutes
0,-1,End,0,1,Terminal,5988,3,1,35925,25,42 - 62 minutes
0,0,"Start
(2 min wait)",0,1,Terminal,5988,3,2,35925,15,47 - 57 minutes
0,-0.25,Uber/Lyft,0,0,Transit,5988,3,2,35925,15,47 - 57 minutes
0,-0.5,"Transfer
(5 min wait)",1,0,Node,5988,3,2,35925,15,47 - 57 minutes
0,-0.75,Bus,0,0,Transit,5988,3,2,35925,15,47 - 57 minutes
0,-1,Transfer,1,1,Node,5988,3,2,35925,15,47 - 57 minutes
0,-1.125,"Walk
(5 min)",0,0,Transit,5988,3,2,35925,15,47 - 57 minutes
0,-1.25,End,0,0,Terminal,5988,3,2,35925,15,47 - 57 minutes
0,0,Start,0,0,Terminal,5988,3,3,35925,30,40 - 60 minutes
0,-0.125,"Walk
(10 min)",0,0,Transit,5988,3,3,35925,30,40 - 60 minutes
0,-0.25,"Transfer
(10 min wait)",1,1,Node,5988,3,3,35925,30,40 - 60 minutes
0,-0.5,Bus,0,0,Transit,5988,3,3,35925,30,40 - 60 minutes
0,-0.75,Transfer,1,0,Node,5988,3,3,35925,30,40 - 60 minutes
0,-1,Walk,0,0,Transit,5988,3,3,35925,30,40 - 60 minutes
0,-1.25,End,0,1,Terminal,5988,3,3,35925,30,40 - 60 minutes
0,0,"Start
(2 min wait)",0,1,Terminal,5988,4,1,35926,15,37 - 41 minutes
0,-0.25,Taxi,0,0,Transit,5988,4,1,35926,15,37 - 41 minutes
0,-0.5,"Transfer
(5 min wait)",1,0,Node,5988,4,1,35926,15,37 - 41 minutes
0,-0.75,Bus,0,0,Transit,5988,4,1,35926,15,37 - 41 minutes
0,-1,Transfer,1,1,Node,5988,4,1,35926,15,37 - 41 minutes
0,-1.125,"Walk
(2 min)",0,0,Transit,5988,4,1,35926,15,37 - 41 minutes
0,-1.25,End,0,0,Terminal,5988,4,1,35926,15,37 - 41 minutes
0,0,Start,0,0,Terminal,5988,4,2,35926,20,62 - 92 minutes
0,-0.25,"Walk
(5 min)",0,0,Transit,5988,4,2,35926,20,62 - 92 minutes
0,-0.5,"Transfer
(10 min wait)",1,1,Node,5988,4,2,35926,20,62 - 92 minutes
