x,y,label,node,labelType,lineNodes,respID,qID,altID,obsID,price,timeRange
0,0,"Start
(10 min wait)",0,Terminal,1,4619,1,1,27709,15,65 - 79 minutes
0,-0.44,Uber/Lyft,0,Transit,1,4619,1,1,27709,15,65 - 79 minutes
0,-0.88,Transfer,1,Node,1,4619,1,1,27709,15,65 - 79 minutes
0,-0.94,Walk,0,Transit,0,4619,1,1,27709,15,65 - 79 minutes
0,-1,End,0,Terminal,0,4619,1,1,27709,15,65 - 79 minutes
0,0,"Start
(5 min wait)",0,Terminal,1,4619,1,2,27709,20,38 - 56 minutes
0,-0.44,Uber/Lyft,0,Transit,1,4619,1,2,27709,20,38 - 56 minutes
0,-0.88,Transfer,1,Node,1,4619,1,2,27709,20,38 - 56 minutes
0,-0.94,Walk,0,Transit,0,4619,1,2,27709,20,38 - 56 minutes
0,-1,End,0,Terminal,0,4619,1,2,27709,20,38 - 56 minutes
0,0,"Start
(5 min wait)",0,Terminal,1,4619,1,3,27709,25,48 - 72 minutes
0,-0.2222222222222222,Taxi,0,Transit,1,4619,1,3,27709,25,48 - 72 minutes
0,-0.4444444444444444,"Transfer
(10 min wait)",1,Node,1,4619,1,3,27709,25,48 - 72 minutes
0,-0.6622222222222223,Bus,0,Transit,1,4619,1,3,27709,25,48 - 72 minutes
0,-0.88,Transfer,1,Node,1,4619,1,3,27709,25,48 - 72 minutes
0,-0.94,"Walk
(5 min)",0,Transit,0,4619,1,3,27709,25,48 - 72 minutes
0,-1,End,0,Terminal,0,4619,1,3,27709,25,48 - 72 minutes
0,0,Start,0,Terminal,1,4619,2,1,27710,10,62 - 68 minutes
0,-0.13333333333333333,"Car
(Express Lane)",0,Transit,1,4619,2,1,27710,10,62 - 68 minutes
0,-0.26666666666666666,"Transfer
(10 min wait)",1,Node,1,4619,2,1,27710,10,62 - 68 minutes
0,-0.4,Bus,0,Transit,1,4619,2,1,27710,10,62 - 68 minutes
0,-0.5333333333333333,"Transfer
(5 min wait)",1,Node,1,4619,2,1,27710,10,62 - 68 minutes
0,-0.6666666666666667,Bus,0,Transit,1,4619,2,1,27710,10,62 - 68 minutes
