x,y,label,node,line,labelType,respID,qID,altID,obsID,price,timeRange
0,0,Start,0,1,Terminal,4850,1,1,29095,25,45 - 55 minutes
0,-0.5,Car,0,0,Transit,4850,1,1,29095,25,45 - 55 minutes
0,-1,End,0,1,Terminal,4850,1,1,29095,25,45 - 55 minutes
0,0,"Start
(5 min wait)",0,1,Terminal,4850,1,2,29095,20,40 - 60 minutes
0,-0.16666666666666666,Taxi,0,0,Transit,4850,1,2,29095,20,40 - 60 minutes
0,-0.3333333333333333,"Transfer
(10 min wait)",1,0,Node,4850,1,2,29095,20,40 - 60 minutes
0,-0.5,Bus,0,0,Transit,4850,1,2,29095,20,40 - 60 minutes
0,-0.6666666666666666,"Transfer
(5 min wait)",1,0,Node,4850,1,2,29095,20,40 - 60 minutes
0,-0.8333333333333333,Taxi,0,0,Transit,4850,1,2,29095,20,40 - 60 minutes
0,-1,End,0,1,Terminal,4850,1,2,29095,20,40 - 60 minutes
0,0,Start,0,1,Terminal,4850,1,3,29095,20,40 - 60 minutes
0,-0.5,Car,0,0,Transit,4850,1,3,29095,20,40 - 60 minutes
0,-1,End,0,1,Terminal,4850,1,3,29095,20,40 - 60 minutes
0,0,"Start
(2 min wait)",0,1,Terminal,4850,2,1,29096,20,43 - 65 minutes
0,-0.25,Taxi,0,0,Transit,4850,2,1,29096,20,43 - 65 minutes
0,-0.5,Transfer,1,0,Node,4850,2,1,29096,20,43 - 65 minutes
0,-0.75,Walk,0,0,Transit,4850,2,1,29096,20,43 - 65 minutes
0,-1,End,0,1,Terminal,4850,2,1,29096,20,43 - 65 minutes
0,0,Start,0,1,Terminal,4850,2,2,29096,25,32 - 48 minutes
0,-0.5,"Car
(Express Lane)",0,0,Transit,4850,2,2,29096,25,32 - 48 minutes
0,-1,End,0,1,Terminal,4850,2,2,29096,25,32 - 48 minutes
0,0,"Start
(10 min wait)",0,1,Terminal,4850,2,3,29096,20,38 - 56 minutes
0,-0.16666666666666666,Taxi,0,0,Transit,4850,2,3,29096,20,38 - 56 minutes
0,-0.3333333333333333,"Transfer
(10 min wait)",1,0,Node,4850,2,3,29096,20,38 - 56 minutes
0,-0.5,Bus,0,0,Transit,4850,2,3,29096,20,38 - 56 minutes
0,-0.6666666666666666,"Transfer
(5 min wait)",1,0,Node,4850,2,3,29096,20,38 - 56 minutes
0,-0.8333333333333333,Bus,0,0,Transit,4850,2,3,29096,20,38 - 56 minutes
0,-1,Transfer,1,1,Node,4850,2,3,29096,20,38 - 56 minutes
0,-1.0833333333333333,"Walk
(2 min)",0,0,Transit,4850,2,3,29096,20,38 - 56 minutes
0,-1.1666666666666667,End,0,0,Terminal,4850,2,3,29096,20,38 - 56 minutes
0,0,Start,0,1,Terminal,4850,3,1,29097,30,16 - 24 minutes
0,-0.5,"Car
(Express Lane)",0,0,Transit,4850,3,1,29097,30,16 - 24 minutes
0,-1,End,0,1,Terminal,4850,3,1,29097,30,16 - 24 minutes
0,0,Start,0,1,Terminal,4850,3,2,29097,10,35 - 53 minutes
0,-0.16666666666666666,Car,0,0,Transit,4850,3,2,29097,10,35 - 53 minutes
0,-0.3333333333333333,Transfer,1,0,Node,4850,3,2,29097,10,35 - 53 minutes
0,-0.5,Walk,0,0,Transit,4850,3,2,29097,10,35 - 53 minutes
0,-0.6666666666666666,"Transfer
(10 min wait)",1,0,Node,4850,3,2,29097,10,35 - 53 minutes
0,-0.8333333333333333,Bus,0,0,Transit,4850,3,2,29097,10,35 - 53 minutes
0,-1,Transfer,1,1,Node,4850,3,2,29097,10,35 - 53 minutes
0,-1.0833333333333333,"Walk
(2 min)",0,0,Transit,4850,3,2,29097,10,35 - 53 minutes
0,-1.1666666666666667,End,0,0,Terminal,4850,3,2,29097,10,35 - 53 minutes
0,0,Start,0,1,Terminal,4850,3,3,29097,10,38 - 42 minutes
0,-0.5,Car,0,0,Transit,4850,3,3,29097,10,38 - 42 minutes
0,-1,End,0,1,Terminal,4850,3,3,29097,10,38 - 42 minutes
0,0,"Start
(10 min wait)",0,1,Terminal,4850,4,1,29098,15,38 - 42 minutes
0,-0.5,Taxi,0,0,Transit,4850,4,1,29098,15,38 - 42 minutes
0,-1,End,0,1,Terminal,4850,4,1,29098,15,38 - 42 minutes
0,0,Start,0,1,Terminal,4850,4,2,29098,30,52 - 78 minutes
0,-0.25,"Car
(Express Lane)",0,0,Transit,4850,4,2,29098,30,52 - 78 minutes
0,-0.5,"Transfer
(10 min wait)",1,0,Node,4850,4,2,29098,30,52 - 78 minutes
0,-0.75,Bus,0,0,Transit,4850,4,2,29098,30,52 - 78 minutes
0,-1,Transfer,1,1,Node,4850,4,2,29098,30,52 - 78 minutes
