x,y,label,node,line,labelType,respID,qID,altID,obsID,price,timeRange
0,0,Start,0,1,Terminal,4775,1,1,28645,10,54 - 80 minutes
0,-0.16666666666666666,Car,0,0,Transit,4775,1,1,28645,10,54 - 80 minutes
0,-0.3333333333333333,Transfer,1,0,Node,4775,1,1,28645,10,54 - 80 minutes
0,-0.5,Walk,0,0,Transit,4775,1,1,28645,10,54 - 80 minutes
0,-0.6666666666666666,"Transfer
(5 min wait)",1,0,Node,4775,1,1,28645,10,54 - 80 minutes
0,-0.8333333333333333,Bus,0,0,Transit,4775,1,1,28645,10,54 - 80 minutes
0,-1,Transfer,1,1,Node,4775,1,1,28645,10,54 - 80 minutes
0,-1.0833333333333333,"Walk
(10 min)",0,0,Transit,4775,1,1,28645,10,54 - 80 minutes
0,-1.1666666666666667,End,0,0,Terminal,4775,1,1,28645,10,54 - 80 minutes
0,0,Start,0,1,Terminal,4775,1,2,28645,25,38 - 56 minutes
0,-0.25,Car,0,0,Transit,4775,1,2,28645,25,38 - 56 minutes
0,-0.5,"Transfer
(2 min wait)",1,0,Node,4775,1,2,28645,25,38 - 56 minutes
0,-0.75,Bus,0,0,Transit,4775,1,2,28645,25,38 - 56 minutes
0,-1,Transfer,1,1,Node,4775,1,2,28645,25,38 - 56 minutes
0,-1.125,"Walk
(5 min)",0,0,Transit,4775,1,2,28645,25,38 - 56 minutes
0,-1.25,End,0,0,Terminal,4775,1,2,28645,25,38 - 56 minutes
0,0,"Start
(10 min wait)",0,1,Terminal,4775,1,3,28645,20,40 - 60 minutes
0,-0.25,Taxi,0,0,Transit,4775,1,3,28645,20,40 - 60 minutes
0,-0.5,Transfer,1,0,Node,4775,1,3,28645,20,40 - 60 minutes
0,-0.75,Walk,0,0,Transit,4775,1,3,28645,20,40 - 60 minutes
0,-1,End,0,1,Terminal,4775,1,3,28645,20,40 - 60 minutes
0,0,"Start
(5 min wait)",0,1,Terminal,4775,2,1,28646,30,70 - 104 minutes
0,-0.16666666666666666,Uber/Lyft,0,0,Transit,4775,2,1,28646,30,70 - 104 minutes
0,-0.3333333333333333,Transfer,1,0,Node,4775,2,1,28646,30,70 - 104 minutes
0,-0.5,Walk,0,0,Transit,4775,2,1,28646,30,70 - 104 minutes
0,-0.6666666666666666,"Transfer
(10 min wait)",1,0,Node,4775,2,1,28646,30,70 - 104 minutes
0,-0.8333333333333333,Bus,0,0,Transit,4775,2,1,28646,30,70 - 104 minutes
0,-1,Transfer,1,1,Node,4775,2,1,28646,30,70 - 104 minutes
0,-1.0833333333333333,"Walk
(2 min)",0,0,Transit,4775,2,1,28646,30,70 - 104 minutes
0,-1.1666666666666667,End,0,0,Terminal,4775,2,1,28646,30,70 - 104 minutes
0,0,"Start
(2 min wait)",0,1,Terminal,4775,2,2,28646,15,50 - 62 minutes
0,-0.25,Taxi,0,0,Transit,4775,2,2,28646,15,50 - 62 minutes
0,-0.5,"Transfer
(2 min wait)",1,0,Node,4775,2,2,28646,15,50 - 62 minutes
0,-0.75,Bus,0,0,Transit,4775,2,2,28646,15,50 - 62 minutes
0,-1,Transfer,1,1,Node,4775,2,2,28646,15,50 - 62 minutes
0,-1.125,"Walk
(2 min)",0,0,Transit,4775,2,2,28646,15,50 - 62 minutes
0,-1.25,End,0,0,Terminal,4775,2,2,28646,15,50 - 62 minutes
0,0,"Start
(5 min wait)",0,1,Terminal,4775,2,3,28646,25,32 - 48 minutes
0,-0.25,Uber/Lyft,0,0,Transit,4775,2,3,28646,25,32 - 48 minutes
0,-0.5,"Transfer
(10 min wait)",1,0,Node,4775,2,3,28646,25,32 - 48 minutes
0,-0.75,Bus,0,0,Transit,4775,2,3,28646,25,32 - 48 minutes
0,-1,Transfer,1,1,Node,4775,2,3,28646,25,32 - 48 minutes
