x,y,label,node,labelType,lineNodes,respID,qID,altID,obsID,price,timeRange
0,0,Start,0,Terminal,1,4775,1,1,28645,25,14 - 16 minutes
0,-0.5,"Car
(15 mins)",0,Transit,1,4775,1,1,28645,25,14 - 16 minutes
0,-1,End,0,Terminal,1,4775,1,1,28645,25,14 - 16 minutes
0,0,"Start
(2 min wait)",0,Terminal,1,4775,1,2,28645,15,49 - 59 minutes
0,-0.1875,"Taxi
(15 mins)",0,Transit,1,4775,1,2,28645,15,49 - 59 minutes
0,-0.375,"Transfer
(2 min wait)",1,Node,1,4775,1,2,28645,15,49 - 59 minutes
0,-0.5,"Bus
(10 mins)",0,Transit,1,4775,1,2,28645,15,49 - 59 minutes
0,-0.625,"Transfer
(10 min wait)",1,Node,1,4775,1,2,28645,15,49 - 59 minutes
0,-0.8125,"Bus
(15 mins)",0,Transit,1,4775,1,2,28645,15,49 - 59 minutes
0,-1,End,0,Terminal,1,4775,1,2,28645,15,49 - 59 minutes
0,0,"Start
(5 min wait)",0,Terminal,1,4775,1,3,28645,10,24 - 26 minutes
0,-0.5,"Uber/Lyft
(20 mins)",0,Transit,1,4775,1,3,28645,10,24 - 26 minutes
0,-1,End,0,Terminal,1,4775,1,3,28645,10,24 - 26 minutes
0,0,"Start
(2 min wait)",0,Terminal,1,4775,2,1,28646,20,70 - 104 minutes
0,-0.23076923076923078,"Taxi
(30 mins)",0,Transit,1,4775,2,1,28646,20,70 - 104 minutes
0,-0.46153846153846156,"Transfer
(10 min wait)",1,Node,1,4775,2,1,28646,20,70 - 104 minutes
0,-0.5769230769230769,"Bus
(15 mins)",0,Transit,1,4775,2,1,28646,20,70 - 104 minutes
0,-0.6923076923076923,"Transfer
(10 min wait)",1,Node,1,4775,2,1,28646,20,70 - 104 minutes
0,-0.8461538461538461,"Uber/Lyft
(20 mins)",0,Transit,1,4775,2,1,28646,20,70 - 104 minutes
0,-1,End,0,Terminal,1,4775,2,1,28646,20,70 - 104 minutes
0,0,Start,0,Terminal,1,4775,2,2,28646,15,18 - 22 minutes
0,-0.5,"Car:
Express
(20 mins)",0,Transit,1,4775,2,2,28646,15,18 - 22 minutes
0,-1,End,0,Terminal,1,4775,2,2,28646,15,18 - 22 minutes
0,0,Start,0,Terminal,1,4775,2,3,28646,25,18 - 22 minutes
0,-0.5,"Car
(20 mins)",0,Transit,1,4775,2,3,28646,25,18 - 22 minutes
0,-1,End,0,Terminal,1,4775,2,3,28646,25,18 - 22 minutes
0,0,Start,0,Terminal,1,4775,3,1,28647,20,54 - 66 minutes
0,-0.3,"Car:
Express
(30 mins)",0,Transit,1,4775,3,1,28647,20,54 - 66 minutes
0,-0.6,"Transfer
(10 min wait)",1,Node,1,4775,3,1,28647,20,54 - 66 minutes
0,-0.8,"Bus
(20 mins)",0,Transit,1,4775,3,1,28647,20,54 - 66 minutes
0,-1,End,0,Terminal,1,4775,3,1,28647,20,54 - 66 minutes
0,0,"Start
(5 min wait)",0,Terminal,1,4775,3,2,28647,30,40 - 50 minutes
0,-0.375,"Taxi
(30 mins)",0,Transit,1,4775,3,2,28647,30,40 - 50 minutes
0,-0.75,Transfer,1,Node,1,4775,3,2,28647,30,40 - 50 minutes
0,-0.875,"Walk
(10 mins)",0,Transit,0,4775,3,2,28647,30,40 - 50 minutes
0,-1,End,0,Terminal,0,4775,3,2,28647,30,40 - 50 minutes
0,0,"Start
(2 min wait)",0,Terminal,1,4775,3,3,28647,30,30 - 34 minutes
0,-0.5,"Uber/Lyft
(30 mins)",0,Transit,1,4775,3,3,28647,30,30 - 34 minutes
0,-1,End,0,Terminal,1,4775,3,3,28647,30,30 - 34 minutes
0,0,Start,0,Terminal,1,4775,4,1,28648,30,36 - 44 minutes
0,-0.5,"Car:
Express
(40 mins)",0,Transit,1,4775,4,1,28648,30,36 - 44 minutes
0,-1,End,0,Terminal,1,4775,4,1,28648,30,36 - 44 minutes
0,0,"Start
(5 min wait)",0,Terminal,1,4775,4,2,28648,25,56 - 68 minutes
0,-0.2727272727272727,"Uber/Lyft
(30 mins)",0,Transit,1,4775,4,2,28648,25,56 - 68 minutes
0,-0.5454545454545454,"Transfer
(2 min wait)",1,Node,1,4775,4,2,28648,25,56 - 68 minutes
0,-0.7727272727272727,"Bus
(25 mins)",0,Transit,1,4775,4,2,28648,25,56 - 68 minutes
0,-1,End,0,Terminal,1,4775,4,2,28648,25,56 - 68 minutes
0,0,"Start
(2 min wait)",0,Terminal,1,4775,4,3,28648,10,21 - 23 minutes
0,-0.375,"Uber/Lyft
(15 mins)",0,Transit,1,4775,4,3,28648,10,21 - 23 minutes
0,-0.75,Transfer,1,Node,1,4775,4,3,28648,10,21 - 23 minutes
0,-0.875,"Walk
(5 mins)",0,Transit,0,4775,4,3,28648,10,21 - 23 minutes
0,-1,End,0,Terminal,0,4775,4,3,28648,10,21 - 23 minutes
0,0,"Start
(10 min wait)",0,Terminal,1,4775,5,1,28649,10,19 - 21 minutes
0,-0.5,"Taxi
(10 mins)",0,Transit,1,4775,5,1,28649,10,19 - 21 minutes
0,-1,End,0,Terminal,1,4775,5,1,28649,10,19 - 21 minutes
0,0,"Start
(2 min wait)",0,Terminal,1,4775,5,2,28649,30,34 - 50 minutes
0,-0.21428571428571427,"Taxi
(15 mins)",0,Transit,1,4775,5,2,28649,30,34 - 50 minutes
0,-0.42857142857142855,"Transfer
(5 min wait)",1,Node,1,4775,5,2,28649,30,34 - 50 minutes
0,-0.7142857142857142,"Bus
(20 mins)",0,Transit,1,4775,5,2,28649,30,34 - 50 minutes
0,-1,End,0,Terminal,1,4775,5,2,28649,30,34 - 50 minutes
0,0,Start,0,Terminal,1,4775,5,3,28649,15,19 - 21 minutes
0,-0.5,"Car:
Express
(20 mins)",0,Transit,1,4775,5,3,28649,15,19 - 21 minutes
0,-1,End,0,Terminal,1,4775,5,3,28649,15,19 - 21 minutes
0,0,Start,0,Terminal,1,4775,6,1,28650,15,51 - 63 minutes
0,-0.2727272727272727,"Car:
Express
(30 mins)",0,Transit,1,4775,6,1,28650,15,51 - 63 minutes
0,-0.5454545454545454,"Transfer
(2 min wait)",1,Node,1,4775,6,1,28650,15,51 - 63 minutes
0,-0.7727272727272727,"Bus
(25 mins)",0,Transit,1,4775,6,1,28650,15,51 - 63 minutes
0,-1,End,0,Terminal,1,4775,6,1,28650,15,51 - 63 minutes
0,0,"Start
(10 min wait)",0,Terminal,1,4775,6,2,28650,10,66 - 74 minutes
0,-0.25,"Taxi
(20 mins)",0,Transit,1,4775,6,2,28650,10,66 - 74 minutes
0,-0.5,"Transfer
(10 min wait)",1,Node,1,4775,6,2,28650,10,66 - 74 minutes
0,-0.625,"Bus
(10 mins)",0,Transit,1,4775,6,2,28650,10,66 - 74 minutes
0,-0.75,"Transfer
(10 min wait)",1,Node,1,4775,6,2,28650,10,66 - 74 minutes
0,-0.875,"Uber/Lyft
(10 mins)",0,Transit,1,4775,6,2,28650,10,66 - 74 minutes
0,-1,End,0,Terminal,1,4775,6,2,28650,10,66 - 74 minutes
0,0,"Start
(5 min wait)",0,Terminal,1,4775,6,3,28650,15,33 - 37 minutes
0,-0.5,"Bus
(30 mins)",0,Transit,1,4775,6,3,28650,15,33 - 37 minutes
0,-1,End,0,Terminal,1,4775,6,3,28650,15,33 - 37 minutes
