x,y,label,node,labelType,lineNodes,respID,qID,altID,obsID,price,timeRange
0,0,"Start
(2 min wait)",0,Terminal,1,1700,1,1,10195,30,51 - 57 minutes
0,-0.2,"Bus
(20 mins)",0,Transit,1,1700,1,1,10195,30,51 - 57 minutes
0,-0.4,Transfer,1,Node,1,1700,1,1,10195,30,51 - 57 minutes
0,-0.5,"Walk
(10 mins)",0,Transit,0,1700,1,1,10195,30,51 - 57 minutes
0,-0.6000000000000001,"Transfer
(2 min wait)",1,Node,2,1700,1,1,10195,30,51 - 57 minutes
0,-0.8,"Bus
(20 mins)",0,Transit,2,1700,1,1,10195,30,51 - 57 minutes
0,-1,End,0,Terminal,2,1700,1,1,10195,30,51 - 57 minutes
0,0,"Start
(5 min wait)",0,Terminal,1,1700,1,2,10195,15,24 - 26 minutes
0,-0.5,"Taxi
(20 mins)",0,Transit,1,1700,1,2,10195,15,24 - 26 minutes
0,-1,End,0,Terminal,1,1700,1,2,10195,15,24 - 26 minutes
0,0,"Start
(2 min wait)",0,Terminal,1,1700,1,3,10195,10,26 - 38 minutes
0,-0.5,"Taxi
(30 mins)",0,Transit,1,1700,1,3,10195,10,26 - 38 minutes
0,-1,End,0,Terminal,1,1700,1,3,10195,10,26 - 38 minutes
0,0,Start,0,Terminal,1,1700,2,1,10196,10,38 - 42 minutes
0,-0.5,"Car
(40 mins)",0,Transit,1,1700,2,1,10196,10,38 - 42 minutes
0,-1,End,0,Terminal,1,1700,2,1,10196,10,38 - 42 minutes
0,0,Start,0,Terminal,1,1700,2,2,10196,10,27 - 33 minutes
0,-0.5,"Car
(30 mins)",0,Transit,1,1700,2,2,10196,10,27 - 33 minutes
0,-1,End,0,Terminal,1,1700,2,2,10196,10,27 - 33 minutes
0,0,"Start
(2 min wait)",0,Terminal,1,1700,2,3,10196,20,87 - 107 minutes
0,-0.2,"Bus
(30 mins)",0,Transit,1,1700,2,3,10196,20,87 - 107 minutes
0,-0.4,"Transfer
(10 min wait)",1,Node,1,1700,2,3,10196,20,87 - 107 minutes
0,-0.5666666666666667,"Bus
(25 mins)",0,Transit,1,1700,2,3,10196,20,87 - 107 minutes
0,-0.7333333333333334,"Transfer
(10 min wait)",1,Node,1,1700,2,3,10196,20,87 - 107 minutes
0,-0.8666666666666667,"Taxi
(20 mins)",0,Transit,1,1700,2,3,10196,20,87 - 107 minutes
0,-1,End,0,Terminal,1,1700,2,3,10196,20,87 - 107 minutes
0,0,"Start
(2 min wait)",0,Terminal,1,1700,3,1,10197,30,44 - 48 minutes
0,-0.1875,"Uber/Lyft
(15 mins)",0,Transit,1,1700,3,1,10197,30,44 - 48 minutes
0,-0.375,"Transfer
(2 min wait)",1,Node,1,1700,3,1,10197,30,44 - 48 minutes
0,-0.5625,"Bus
(15 mins)",0,Transit,1,1700,3,1,10197,30,44 - 48 minutes
0,-0.75,"Transfer
(2 min wait)",1,Node,1,1700,3,1,10197,30,44 - 48 minutes
0,-0.875,"Bus
(10 mins)",0,Transit,1,1700,3,1,10197,30,44 - 48 minutes
0,-1,End,0,Terminal,1,1700,3,1,10197,30,44 - 48 minutes
0,0,"Start
(5 min wait)",0,Terminal,1,1700,3,2,10197,25,70 - 104 minutes
0,-0.2,"Taxi
(30 mins)",0,Transit,1,1700,3,2,10197,25,70 - 104 minutes
0,-0.4,"Transfer
(2 min wait)",1,Node,1,1700,3,2,10197,25,70 - 104 minutes
0,-0.5333333333333334,"Bus
(20 mins)",0,Transit,1,1700,3,2,10197,25,70 - 104 minutes
0,-0.6666666666666667,"Transfer
(5 min wait)",1,Node,1,1700,3,2,10197,25,70 - 104 minutes
0,-0.8333333333333334,"Uber/Lyft
(25 mins)",0,Transit,1,1700,3,2,10197,25,70 - 104 minutes
0,-1,End,0,Terminal,1,1700,3,2,10197,25,70 - 104 minutes
0,0,"Start
(10 min wait)",0,Terminal,1,1700,3,3,10197,15,52 - 58 minutes
0,-0.125,"Bus
(10 mins)",0,Transit,1,1700,3,3,10197,15,52 - 58 minutes
0,-0.25,Transfer,1,Node,1,1700,3,3,10197,15,52 - 58 minutes
0,-0.375,"Walk
(10 mins)",0,Transit,0,1700,3,3,10197,15,52 - 58 minutes
0,-0.5,"Transfer
(5 min wait)",1,Node,2,1700,3,3,10197,15,52 - 58 minutes
0,-0.75,"Bus
(20 mins)",0,Transit,2,1700,3,3,10197,15,52 - 58 minutes
0,-1,End,0,Terminal,2,1700,3,3,10197,15,52 - 58 minutes
0,0,"Start
(10 min wait)",0,Terminal,1,1700,4,1,10198,10,36 - 44 minutes
0,-0.5,"Taxi
(30 mins)",0,Transit,1,1700,4,1,10198,10,36 - 44 minutes
0,-1,End,0,Terminal,1,1700,4,1,10198,10,36 - 44 minutes
0,0,"Start
(10 min wait)",0,Terminal,1,1700,4,2,10198,15,22 - 28 minutes
0,-0.5,"Taxi
(15 mins)",0,Transit,1,1700,4,2,10198,15,22 - 28 minutes
0,-1,End,0,Terminal,1,1700,4,2,10198,15,22 - 28 minutes
0,0,"Start
(5 min wait)",0,Terminal,1,1700,4,3,10198,10,78 - 96 minutes
0,-0.2,"Uber/Lyft
(30 mins)",0,Transit,1,1700,4,3,10198,10,78 - 96 minutes
0,-0.4,"Transfer
(5 min wait)",1,Node,1,1700,4,3,10198,10,78 - 96 minutes
0,-0.5666666666666667,"Bus
(25 mins)",0,Transit,1,1700,4,3,10198,10,78 - 96 minutes
0,-0.7333333333333334,"Transfer
(2 min wait)",1,Node,1,1700,4,3,10198,10,78 - 96 minutes
0,-0.8666666666666667,"Bus
(20 mins)",0,Transit,1,1700,4,3,10198,10,78 - 96 minutes
0,-1,End,0,Terminal,1,1700,4,3,10198,10,78 - 96 minutes
0,0,Start,0,Terminal,1,1700,5,1,10199,20,36 - 44 minutes
0,-0.5,"Car
(40 mins)",0,Transit,1,1700,5,1,10199,20,36 - 44 minutes
0,-1,End,0,Terminal,1,1700,5,1,10199,20,36 - 44 minutes
0,0,"Start
(5 min wait)",0,Terminal,1,1700,5,2,10199,20,16 - 20 minutes
0,-0.38461538461538464,"Taxi
(10 mins)",0,Transit,1,1700,5,2,10199,20,16 - 20 minutes
0,-0.7692307692307693,Transfer,1,Node,1,1700,5,2,10199,20,16 - 20 minutes
0,-0.8846153846153846,"Walk
(3 mins)",0,Transit,0,1700,5,2,10199,20,16 - 20 minutes
0,-1,End,0,Terminal,0,1700,5,2,10199,20,16 - 20 minutes
0,0,"Start
(10 min wait)",0,Terminal,1,1700,5,3,10199,20,56 - 84 minutes
0,-0.15,"Uber/Lyft
(15 mins)",0,Transit,1,1700,5,3,10199,20,56 - 84 minutes
0,-0.3,"Transfer
(5 min wait)",1,Node,1,1700,5,3,10199,20,56 - 84 minutes
0,-0.4,"Bus
(10 mins)",0,Transit,1,1700,5,3,10199,20,56 - 84 minutes
0,-0.5,"Transfer
(5 min wait)",1,Node,1,1700,5,3,10199,20,56 - 84 minutes
0,-0.75,"Uber/Lyft
(25 mins)",0,Transit,1,1700,5,3,10199,20,56 - 84 minutes
0,-1,End,0,Terminal,1,1700,5,3,10199,20,56 - 84 minutes
0,0,Start,0,Terminal,1,1700,6,1,10200,25,16 - 24 minutes
0,-0.5,"Car
(20 mins)",0,Transit,1,1700,6,1,10200,25,16 - 24 minutes
0,-1,End,0,Terminal,1,1700,6,1,10200,25,16 - 24 minutes
