x,y,label,node,labelType,lineNodes,respID,qID,altID,obsID,price,timeRange
0,0,"Start
(2 min wait)",0,Terminal,1,2215,1,1,13285,25,43 - 65 minutes
0,-0.3,"Taxi
(30 mins)",0,Transit,1,2215,1,1,13285,25,43 - 65 minutes
0,-0.6,Transfer,1,Node,1,2215,1,1,13285,25,43 - 65 minutes
0,-0.7,"Walk
(10 mins)",0,Transit,0,2215,1,1,13285,25,43 - 65 minutes
0,-0.8,"Transfer
(2 min wait)",1,Node,2,2215,1,1,13285,25,43 - 65 minutes
0,-0.9,"Bus
(10 mins)",0,Transit,2,2215,1,1,13285,25,43 - 65 minutes
0,-1,End,0,Terminal,2,2215,1,1,13285,25,43 - 65 minutes
0,0,Start,0,Terminal,1,2215,1,2,13285,20,28 - 32 minutes
0,-0.5,"Car
(30 mins)",0,Transit,1,2215,1,2,13285,20,28 - 32 minutes
0,-1,End,0,Terminal,1,2215,1,2,13285,20,28 - 32 minutes
0,0,Start,0,Terminal,1,2215,1,3,13285,15,35 - 39 minutes
0,-0.21428571428571427,"Car:
Express
(15 mins)",0,Transit,1,2215,1,3,13285,15,35 - 39 minutes
0,-0.42857142857142855,"Transfer
(2 min wait)",1,Node,1,2215,1,3,13285,15,35 - 39 minutes
0,-0.7142857142857142,"Bus
(20 mins)",0,Transit,1,2215,1,3,13285,15,35 - 39 minutes
0,-1,End,0,Terminal,1,2215,1,3,13285,15,35 - 39 minutes
0,0,"Start
(2 min wait)",0,Terminal,1,2215,2,1,13286,20,47 - 57 minutes
0,-0.125,"Bus
(10 mins)",0,Transit,1,2215,2,1,13286,20,47 - 57 minutes
0,-0.25,Transfer,1,Node,1,2215,2,1,13286,20,47 - 57 minutes
0,-0.3125,"Walk
(5 mins)",0,Transit,0,2215,2,1,13286,20,47 - 57 minutes
0,-0.375,"Transfer
(10 min wait)",1,Node,2,2215,2,1,13286,20,47 - 57 minutes
0,-0.6875,"Bus
(25 mins)",0,Transit,2,2215,2,1,13286,20,47 - 57 minutes
0,-1,End,0,Terminal,2,2215,2,1,13286,20,47 - 57 minutes
0,0,Start,0,Terminal,1,2215,2,2,13286,20,28 - 42 minutes
0,-0.2857142857142857,"Car
(20 mins)",0,Transit,1,2215,2,2,13286,20,28 - 42 minutes
0,-0.5714285714285714,Transfer,1,Node,1,2215,2,2,13286,20,28 - 42 minutes
0,-0.7857142857142857,"Walk
(15 mins)",0,Transit,0,2215,2,2,13286,20,28 - 42 minutes
0,-1,End,0,Terminal,0,2215,2,2,13286,20,28 - 42 minutes
0,0,"Start
(10 min wait)",0,Terminal,1,2215,2,3,13286,10,28 - 42 minutes
0,-0.4,"Bus
(20 mins)",0,Transit,1,2215,2,3,13286,10,28 - 42 minutes
0,-0.8,Transfer,1,Node,1,2215,2,3,13286,10,28 - 42 minutes
0,-0.9,"Walk
(5 mins)",0,Transit,0,2215,2,3,13286,10,28 - 42 minutes
0,-1,End,0,Terminal,0,2215,2,3,13286,10,28 - 42 minutes
0,0,"Start
(2 min wait)",0,Terminal,1,2215,3,1,13287,25,16 - 24 minutes
0,-0.4166666666666667,"Uber/Lyft
(15 mins)",0,Transit,1,2215,3,1,13287,25,16 - 24 minutes
0,-0.8333333333333334,Transfer,1,Node,1,2215,3,1,13287,25,16 - 24 minutes
0,-0.9166666666666667,"Walk
(3 mins)",0,Transit,0,2215,3,1,13287,25,16 - 24 minutes
0,-1,End,0,Terminal,0,2215,3,1,13287,25,16 - 24 minutes
0,0,"Start
(2 min wait)",0,Terminal,1,2215,3,2,13287,30,29 - 35 minutes
0,-0.5,"Taxi
(30 mins)",0,Transit,1,2215,3,2,13287,30,29 - 35 minutes
0,-1,End,0,Terminal,1,2215,3,2,13287,30,29 - 35 minutes
0,0,"Start
(2 min wait)",0,Terminal,1,2215,3,3,13287,15,51 - 57 minutes
0,-0.1875,"Uber/Lyft
(15 mins)",0,Transit,1,2215,3,3,13287,15,51 - 57 minutes
0,-0.375,"Transfer
(10 min wait)",1,Node,1,2215,3,3,13287,15,51 - 57 minutes
0,-0.5,"Bus
(10 mins)",0,Transit,1,2215,3,3,13287,15,51 - 57 minutes
